,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_MVV01,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_MVV01,R05_07_V_TRU01,HTR9_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-08-13 05:15:00+00:00,529.9222222,60.84444444,0.004,22.7,526.2,65.96666667,0,22.54,17.2,81.39363636,136.5472546,11.52945455,18.92583333
2025-08-13 05:20:00+00:00,536.2875,59.78461538,0,22.78,530.075,64.725,0,22.5,17.30424242,82.48285714,150.303098,12.34825397,19.10514286
2025-08-13 05:25:00+00:00,540.9735178,59.04210526,0,22.7085,539.0325669,66.9824287,0.008766387,22.493,17.38210168,82.91702448,159.7338073,12.66487413,19.24919336
2025-08-13 05:30:00+00:00,545.2290022,60.88727273,0,22.77933333,544.6555862,66.31004493,0.004861539,22.49571429,17.54369677,83.85650427,170.0297707,13.29664469,19.46189487
2025-08-13 05:35:00+00:00,550.0665661,61.29642857,0.278666667,22.759,547.1047619,64.5947619,0,22.6,17.85589744,85.49733333,190.8904487,14.41511111,19.752
2025-08-13 05:40:00+00:00,550.8210678,62.05204678,0.195079423,22.76607143,549.1133438,65.39572555,0,22.6,17.95589706,85.84134615,196.4799881,14.66136364,19.82858392
2025-08-13 05:45:00+00:00,555.4872515,60.9825,0,22.9175,555.6316781,66.8725,0,22.60785714,17.83925,87.50564103,216.1829065,15.8365,20.27616264
2025-08-13 05:50:00+00:00,572.7907648,59.86010101,0,22.88545455,575.1163753,66.69388112,0,22.68133333,17.15997086,88.51,230.6138797,16.551,20.2592
2025-08-13 05:55:00+00:00,590.4753846,59.80833333,0.036378947,22.94933333,578.0989474,64.41368421,0,22.705,16.84884211,89.42285714,224.7054211,17.17428571,20.45142857
2025-08-13 06:00:00+00:00,598.3875,60.63076923,0,22.93542857,591.3553394,65.00358505,0,22.77942857,16.73096491,90.51383333,242.8218939,17.88716667,20.73086667
2025-08-13 06:05:00+00:00,606.5333333,60.95,0.023636364,22.99714286,613.6181818,65.755,0,22.8,17.00975758,91.77821429,208.8823667,18.81142857,20.66705
2025-08-13 06:10:00+00:00,608.8704615,60.31111111,0,23,617.2565923,66.11619048,0,22.83,17.40252747,92.635,233.0585942,19.37936508,20.5305
2025-08-13 06:15:00+00:00,608.915,58.72857143,0,23.22,621.7772727,65.01754386,0,22.78,17.5,93.7925,299.7123333,20.1775,20.68575
2025-08-13 06:20:00+00:00,624.9321739,60.91894737,0,23.304,628.4592593,65.98518519,0,22.98571429,17.5,94.5830303,312.6816801,20.71575758,20.72033333
2025-08-13 06:25:00+00:00,637.1333333,61.01857143,0,23.384,650.2078788,66.3143695,0,23,17.5,95.85111111,326.5271255,21.5675,20.9125641
2025-08-13 06:30:00+00:00,656.1578947,60.25,0,23.4,674.6328125,66.4609375,0,23.025,17.5,96.475,331.0885833,21.9925,21.02708333
2025-08-13 06:35:00+00:00,664.9909091,60.56470588,0,23.36,671.6933333,65.82666667,0,23.145,17.45446154,97.64919192,335.6591964,22.80020202,21.12998788
2025-08-13 06:40:00+00:00,662.7901027,60.28819625,0,23.3232381,656.9819014,66.05054714,0,23.26190476,17.30668831,99.08566667,332.4598033,23.72507937,21.2387381
2025-08-13 06:45:00+00:00,659.4110334,60.42395382,0,23.34166667,660.0922222,67.22090909,0,23.31777778,17.21592308,100.0911111,319.9751667,24.37,21.52650794
2025-08-13 06:50:00+00:00,670.5046465,61.44444444,0,23.416,686.6721212,66.89535354,0,23.3,17.2,101.3395238,337.3896061,25.19714286,21.22866667
2025-08-13 06:55:00+00:00,678.04,60.46666667,0,23.4,698.1175439,65.33333333,0,23.3,17.2,102.4333333,357.3438947,25.865,21.27644444
2025-08-13 07:00:00+00:00,683.6,59.94761905,0,23.4,687.6133333,65.52,0,23.46,17.2,103.4057143,377.5884333,26.44,21.59285714
2025-08-13 07:05:00+00:00,669.0276768,60.82444444,0,23.6,649.6409938,65.83092463,0,23.44,17.13272727,104.5228571,391.5321304,27.17428571,21.76942857
2025-08-13 07:10:00+00:00,675.6794517,60.92567694,0,23.6,667.5498131,65.67777778,0,23.56,17.03177778,105.54,397.6070444,27.79766667,21.9947619
2025-08-13 07:15:00+00:00,670.73,60.72727273,0,23.7,663.0491551,65.63717647,0,23.5,17.16363636,106.9255,409.92354,28.6375,22.26666667
2025-08-13 07:20:00+00:00,673.7375,60.40362762,0,23.665,682.5717593,65.14,0,23.45833333,17.2325,108.0285714,415.7835,29.275,22.28571429
2025-08-13 07:25:00+00:00,692.5333333,60.1,0,23.60666667,733.9669231,64.82,0,23.4,17.39963102,108.9192857,421.6823857,29.84288462,22.29
2025-08-13 07:30:00+00:00,684.6,60.71428571,0,23.6,683.6333333,66.3982906,0,23.46166667,17.46657143,110.088,415.0257791,30.46142857,22.346
2025-08-13 07:35:00+00:00,677.5110048,60.7925,0,23.792,694.4611331,65.05393061,0,23.41866667,17.35805556,111.5224444,393.7049701,31.24380952,22.50265
2025-08-13 07:40:00+00:00,685.2583405,59.9297619,0,23.724,693.9953154,64.95970733,0,23.484,17.36095238,112.6155556,423.5250286,31.91428571,22.50407143
2025-08-13 07:45:00+00:00,692.9777778,60.625,0,23.7,676.6405594,66.46060606,0,23.66,17.47636364,113.9633333,392.8226,32.66666667,22.50714286
2025-08-13 07:50:00+00:00,715.6383333,60.93,0,23.695,700.7578947,66.62222222,0,23.62,17.40888889,115.1366667,443.7667188,33.30333333,22.685
2025-08-13 07:55:00+00:00,719.65,60.65650794,0,23.7625,726.4042781,65.72406417,0,23.6,17.2925,116.4553333,361.5820963,33.94,23
2025-08-13 08:00:00+00:00,712.175,60.075,0,23.91,714.3333333,65.8,0,23.6,17.176,117.8520635,456.8296455,34.68920635,23.01116667
2025-08-13 08:05:00+00:00,705.2005263,60.46666667,0,23.995,714.583007,66.94683502,0,23.55272727,17.1,119.0359615,468.9916864,35.29596154,22.95284615
2025-08-13 08:10:00+00:00,704,61,0,24,708.969891,67.04369484,0,23.51770833,17.1,119.7666667,495.1166193,35.63333333,22.91111111
2025-08-13 08:15:00+00:00,702.0051821,61.01776557,0,23.92422222,683.8358983,66.97846165,0,23.56979798,17.06365079,120.8792727,505.7298121,36.16963636,23.06321212
2025-08-13 08:20:00+00:00,717.3973856,60.77777778,0,23.88,692.3284211,66.12,0,23.57,17.12631579,122.7105556,528.2252854,37.05055556,23.26
2025-08-13 08:25:00+00:00,712.8994652,61.2020202,0,23.95333333,667.2719298,66.96363636,0,23.56,17.28181818,124.1285714,545.2945,37.68857143,23.30742857
2025-08-13 08:30:00+00:00,711.9968254,60.88888889,0,24.1,650.6261538,67.09230769,0,23.6,17.3,125.3571429,574.3645667,38.2,23.382
2025-08-13 08:35:00+00:00,715.2107692,67.64681818,0,24.04,652.2368797,66.87272727,0,23.6,17.31439394,125.6525,568.9741905,38.3225,23.40025
2025-08-13 08:40:00+00:00,717.1419048,66.5,0,24,655.7905956,64.98364681,0,23.6,17.5,128,450.7142496,39.3,23.6
2025-08-13 08:45:00+00:00,709.0154085,67.67,0,24.04,643.3298591,66.20167968,0,23.6,17.43855648,128.9653333,548.1419373,39.69822222,23.584
2025-08-13 08:50:00+00:00,699.5313636,70.51446886,0,24.02133333,645.8510132,67.6,0,23.6,17.43861111,130.88,579.8851662,40.45833333,23.66088889
2025-08-13 08:55:00+00:00,684.234758,74.16581197,0,24.13,625.8764881,67.65,0,23.645,17.5,132.272,585.732403,41.01666667,23.84333333
2025-08-13 09:00:00+00:00,691.2727273,77.36944444,0,23.925,638.5681818,67.33181818,0,23.7,17.35126263,133.9652778,587.3274306,41.60972222,24.00025
2025-08-13 09:05:00+00:00,691,76,0,24,654,67,0,23.7,17.3,134.5715758,588.8206591,41.81080808,23.97783838
2025-08-13 09:10:00+00:00,685.6,76.44444444,0,24,661.2727273,67.29090909,0,23.645,17.23846154,136.1732168,594.2777092,42.37328671,24.17106061
2025-08-13 09:15:00+00:00,673.4571429,76.4,0,24,659.744,67.94947368,0,23.6,17.20428571,137.98,601.8762517,43.004,24.363
2025-08-13 09:20:00+00:00,665.0952381,79.18701299,0,23.94833333,635.7994406,67.9379021,0,23.7,17.3,139.6,608.1936,43.5,24.4
2025-08-13 09:25:00+00:00,660.8349206,78.18,0,24.2,639.5666667,64,0,23.67333333,17.3,140.28,612.3318,43.69555556,24.42444444
2025-08-13 09:30:00+00:00,660.8888889,88.125,0,24.2,627.0222222,63.51111111,0,23.61142857,17.24,143.2028571,624.1695556,44.52857143,24.45275
2025-08-13 09:35:00+00:00,652.8962418,89.4969697,0,24.2,600.3515038,62.11142857,0,23.6,17.2,144.36,626.0925038,44.86,24.486
2025-08-13 09:40:00+00:00,655.6492063,97.8,0,24.2,595.1669565,63.48166667,0,23.6,17.2,146.308,630.5874286,45.34,24.6
2025-08-13 09:45:00+00:00,658.9551681,101.5657143,0,24.145,594.2930769,62.61772894,0,23.6,17.34379121,147.7340476,636.8066852,45.70487762,24.68654762
2025-08-13 09:50:00+00:00,665.4318182,107,0,24,602.984375,62.484375,0,23.6,17.46563328,149.3621429,642.3417323,46.06659452,24.81454545
2025-08-13 09:55:00+00:00,653.2909091,107,0,24,587.6545455,62.56363636,0,23.6,17.2925,151.0267013,644.8796586,46.41090909,24.71090909
2025-08-13 10:00:00+00:00,645.4356643,107.5288889,0,24,580.8552448,63.27258005,0,23.6,17.12413919,152.5308547,650.9957748,46.72512821,25.02166667
2025-08-13 10:05:00+00:00,640.1014141,110.1550802,0,24.146,570.161039,63.98912656,0,23.6,16.70727273,154.5671429,654.7354055,47.13666667,25.20333333
2025-08-13 10:10:00+00:00,631.9290789,115.2185592,0,24.11666667,568.7189179,62.12333456,0,23.6,16.6,156.0791429,658.6492589,47.42666667,25.145
2025-08-13 10:15:00+00:00,619.2,117.8285714,0,24.1,564.7384615,62.9,0,23.6,16.66272727,157.9,660.2863007,47.72,25.2
2025-08-13 10:20:00+00:00,614.94,123.975,0,24.1,567.9846154,65,0,23.6,16.78067308,159.7449206,665.8600962,47.96888889,25.59166667
2025-08-13 10:25:00+00:00,608.5488235,118.3017094,0,24.1,577.4192308,64.90769231,0,23.7,16.60923077,161.5971429,669.5425979,48.20571429,25.43088889
2025-08-13 10:30:00+00:00,604.8648485,131.134188,0,24.1,617.426087,61.56533181,0,23.72514286,17.01080092,163.314,671.6819667,48.41904762,25.78563333
2025-08-13 10:35:00+00:00,604.0381746,120.6,0,23.87142857,631.9777778,63.77719298,0,23.8525,17.31101604,165.3415,675.0740107,48.68,25.6
2025-08-13 10:40:00+00:00,596.9326316,113.5828283,0,23.975,614.2307692,64.33960114,0,23.96,17.40556683,166.7086667,674.360558,48.828,25.576
2025-08-13 10:45:00+00:00,590.875,125,0,24.1,617.875,63.58333333,0,24,17.14090909,168.8133333,677.1475,48.99452381,25.3875
2025-08-13 10:50:00+00:00,607.5834615,124.7553247,0,24.075,593.2853846,64.04558405,0,23.91714286,17.13746154,170.14,682.4812231,49.14,25.46933333
2025-08-13 10:55:00+00:00,600.7,134.8611111,0,23.98,615.2802139,64.59786096,0,24.1,17.2,172.1936508,682.467175,49.24444444,25.88714286
2025-08-13 11:00:00+00:00,596.4075,129.2538462,0,24.1,611.1569794,61.97528604,0,24.08,17.2,174.1707143,682.2800211,49.3,26.07
2025-08-13 11:05:00+00:00,597.0285714,130.1571429,0,24.1,630.95,64.48333333,0,24,17.20842105,175.4163636,681.2200877,49.36363636,26.03054545
2025-08-13 11:10:00+00:00,595.4369617,131.1357143,0,24.01166667,624.6581026,64.39923077,0,24,17.39090909,177.92,682.9552385,49.42,25.84
2025-08-13 11:15:00+00:00,588.1562882,138.295,0,24.14933333,616.1249123,63.50555556,0,23.90761905,17.106,179.79,681.905848,49.5,26
2025-08-13 11:20:00+00:00,589.9035714,141.0643357,0,24.05333333,642.7015873,61.99340659,0,23.79428571,16.81416883,181.4481429,683.0245413,49.46,25.91371429
2025-08-13 11:25:00+00:00,589.5142857,143.4363636,0,24.04,643.9607656,63.84976077,0,23.80571429,16.611,183.448,685.1082672,49.4,25.78
2025-08-13 11:30:00+00:00,586.9095238,141.5380952,0,23.9968254,624.5721558,62.49765517,0,23.9468254,16.4448951,185.06,683.7993182,49.4,25.62
2025-08-13 11:35:00+00:00,586.9564394,141.675,0,23.915,631.0297065,63.56473684,0,24.06,16.455,186.5,684.1196002,49.35,25.55
2025-08-13 11:40:00+00:00,582.3184615,149.0047619,0,24.2,591.5914286,64.77190476,0,24.1,16.73442857,188.62,685.6893407,49.2175,25.385
2025-08-13 11:45:00+00:00,585.6780952,148.9771429,0,24.2,587.4086869,65.83717172,0,24.05714286,16.80888889,190.3758095,682.8476141,49.11019048,25.3
2025-08-13 11:50:00+00:00,590.4745455,154.0244444,0,24.18888889,597.5539642,69.98333333,0,23.952,17,192.3814286,682.7858257,48.97571429,25.33571429
2025-08-13 11:55:00+00:00,590.2439904,154.0769231,0,24.06666667,597.6737936,68.30733397,0,23.96666667,17,193.4814815,680.8995577,48.83333333,25.28055556
2025-08-13 12:00:00+00:00,589.2666667,162.3666667,0,24.08666667,581,68.62962963,0,23.9625,16.74074074,196.8180556,679.2244974,48.5,25.7375
2025-08-13 12:05:00+00:00,589.0752193,164.8686869,0,24,577.4989474,69.59,0,23.94,16.58,197.8304444,676.2666211,48.38,25.586
2025-08-13 12:10:00+00:00,595.9777778,161.0527778,0,23.86,590.6505263,62.89473684,0,23.9,16.88621053,199.6688889,675.112,48.14,25.582
2025-08-13 12:15:00+00:00,612.5977778,156.7888889,0,23.855,581.82,60.3,0,23.82,16.912,201.5528333,673.4466667,47.895,25.0655
2025-08-13 12:20:00+00:00,607.591009,157.2844156,0,24.048,583.0333333,60.44040404,0,23.913,16.99392157,202.9552381,668.3457544,47.63733333,25.45809524
2025-08-13 12:25:00+00:00,610.2922222,157.6606061,0,24.2,568.5,61.44637681,0,23.988,17.10960526,204.6685714,666.5218611,47.37333333,25.54742857
2025-08-13 12:30:00+00:00,604.6111111,160.875,0,24.075,573.3409091,61.59090909,0,24,17.2,206.3,663.1516856,47.05,25.62607143
2025-08-13 12:35:00+00:00,601.45,160.8,0,24,572.6164456,62.61333333,0,23.94,17.47690476,207.8864762,658.8718718,46.732,25.55262727
2025-08-13 12:40:00+00:00,600.3293651,165.070303,0,23.964,571.0887398,62.2978836,0,23.9,18.3227972,209.66,655.6557222,46.38,25.48
2025-08-13 12:45:00+00:00,594.8222222,166.6244444,0,24,560.6378947,60.86105263,0,23.9,19.10181818,211.5446667,651.095697,45.984,25.4788
2025-08-13 12:50:00+00:00,594.3285714,165.2,0,23.98,555.7755665,62.88952381,0,23.9,18.98382875,212.4028571,647.3664291,45.79428571,25.39
2025-08-13 12:55:00+00:00,589.8722207,163.2654013,0,23.91371429,562.1057143,62.36857143,0,23.93,18.1201745,214.62,648.4239898,45.26,25.38
2025-08-13 13:00:00+00:00,582.9879891,164.1761905,0,23.992,557.46,61.2362069,0,24,17.40366667,216.355,637.955,44.7825,25.6185
2025-08-13 13:05:00+00:00,592.925,166.9135714,0,23.94,553.2051282,62.27142857,0,24,16.71,218.09,633.6184974,44.292,25.84227273
2025-08-13 13:10:00+00:00,587.7192121,165.7066099,0,24.05388889,548.2542569,61.37554113,0,24,16.48656874,219.1546667,628.7992136,43.97516084,25.94159341
2025-08-13 13:15:00+00:00,579.5333333,169.9,0,24.08,545.8013333,62.41794872,0,24,16.25166667,221.2066667,621.8331667,43.36,25.682
2025-08-13 13:20:00+00:00,575.2815152,170.8371795,0,23.89333333,540.3582456,62.07515152,0,24,16.07368421,222.58,616.6906222,42.96,25.62
2025-08-13 13:25:00+00:00,570.8194444,169.6527778,0,24.1,536.26554,62.76923077,0,24,15.92563131,224.0440476,611.0125505,42.43928571,25.39285714
2025-08-13 13:30:00+00:00,566.1048951,177.7539216,0,24.06,536.5445542,62.18386655,0,24,15.86440776,224.7914286,608.5180301,42.1765368,25.50623377
2025-08-13 13:35:00+00:00,564.6972252,176.4,0,23.9,533.0083838,61.86667976,0,24.04,15.82339573,226.295,601.0542133,41.67,25.8575
2025-08-13 13:40:00+00:00,559.75,172.96,0,24.02571429,529.34,60.82857143,0,24.1,15.81292929,228.3158333,593.2043667,40.89583333,25.98222222
2025-08-13 13:45:00+00:00,559.9425837,174.1,0,24.09142857,527.9868946,69.9188604,0,24.1,15.99428571,229.5288889,588.415737,40.47,25.71305556
2025-08-13 13:50:00+00:00,554.8812231,175.6811905,0,24.07583333,526.9264812,70.97950834,0,24.1,16.01298842,230.6938182,585.5239754,40.00290909,25.37061818
2025-08-13 13:55:00+00:00,545.2448718,182.785,0,24.13333333,524.8188645,72.01666667,0,24.14,16.20021978,232.53,575.5222289,39.3,24.928
2025-08-13 14:00:00+00:00,536.0401914,107.9789474,0,24.145,521.7428571,64.57142857,0,24.2,16.3,233.2,569.89,39,24.9
2025-08-13 14:05:00+00:00,527.0701299,63.55428571,0,24.04,519.3316017,61.97090909,0,24.2,14.04526407,234.9590476,556.7098571,38.18,25.10357143
2025-08-13 14:10:00+00:00,525.1739525,63.83452381,0,24.16,515.9519845,62.04438085,0,24.21333333,14.09123986,236.3371717,549.573087,37.608,25.18828283
2025-08-13 14:15:00+00:00,523.0748663,62.59893048,0,24.1625,513.8849432,62.42329545,0,24.3,15.20168269,238.0181818,539.2971875,36.89,24.70625
2025-08-13 14:20:00+00:00,521.8372294,62.19727273,0,24.21,513.3774494,62.26087441,0,24.36,15.77705128,238.9528205,533.1263868,36.39666667,24.99142857
2025-08-13 14:25:00+00:00,519.5,62.47460317,0,24.2,510.76,62.6,0,24.4,16.29714286,240.5968254,523.4764596,35.59928571,25.4475
2025-08-13 14:30:00+00:00,524.7333333,66.58857143,0,24.2,508.9538462,66.80384615,0,24.48666667,16.65507422,241.6333333,515.1826613,35.09333333,25.57333333
2025-08-13 14:35:00+00:00,520.2059524,68.99952381,0,24.3,505.8308081,67.38585859,0,24.5,17.03700483,242.98,506.4455859,34.43777778,25.24644444
2025-08-13 14:40:00+00:00,515.5375,67.19,0,24.3,504.8,64.6,0,24.56,17.2,244.4033333,496.3212121,33.65666667,24.13971429
2025-08-13 14:45:00+00:00,514.9833333,66.26828283,0,24.3625,503.7333333,62.95555556,0,24.6,17.2,245.5330476,487.0999002,33.0172381,24.55612879
2025-08-13 14:50:00+00:00,512.3103268,66.74166667,0,24.4,500.94,62.64753247,0,24.69380952,17.29861472,246.7847222,477.7211364,32.39694444,24.1345
2025-08-13 14:55:00+00:00,510.4484848,62.05151515,0,24.4,498.2761905,62.58571429,0,24.74,17.52761905,248.104,467.1063333,31.676,24.33733333
2025-08-13 15:00:00+00:00,510.6349206,63,0,24.4,498.0857143,62.02857143,0,24.8,17.89166667,249.2933333,455.5345,30.97,24.315
2025-08-13 15:05:00+00:00,507.6357143,62.2,0,24.4,495.2168831,61.92527473,0,24.88,18.2,249.9,449.81,30.6,23.9
2025-08-13 15:10:00+00:00,507.7777778,62.78787879,0,24.4,494,61.85416667,0,24.9,18.075,251.1083333,438.5842614,29.89,23.66666667
2025-08-13 15:15:00+00:00,506.1633333,62.62179487,0,24.5,493.1680162,62.79554656,0,24.98533333,17.95538462,252.4,427.1587106,29.16,23.78
2025-08-13 15:20:00+00:00,505.4911111,61.46136364,0,24.5,491.7993936,62.95,0,25.02285714,17.91802508,253.28,418.552511,28.63055556,24.10222222
2025-08-13 15:25:00+00:00,504.3523708,62.21922078,0,24.5,489.9226551,61.0989899,0,25.1,17.62338462,254.6225,406.1580806,27.82,24.1125
2025-08-13 15:30:00+00:00,502.2333333,61.45111111,0,24.5,490.1378947,60.63052632,0,25.17380952,17.55152381,255.9995,393.2099455,26.98857143,23.86571429
2025-08-13 15:35:00+00:00,502.8727273,61.78621934,0,24.51666667,489.86,62.34727273,0,25.21666667,17.42727273,257.186,380.5944727,26.18733333,24.0404
2025-08-13 15:40:00+00:00,501.6375,62.05333333,0,24.59666667,488.6375,66.10278638,0,25.29714286,17.44175439,258.3400556,370.5117654,25.482,24.34
2025-08-13 15:45:00+00:00,500.8880639,62.60142857,0,24.6,488,66.26230824,0,25.3,17.27727558,259.2893333,358.213293,24.87757576,24.48
2025-08-13 15:50:00+00:00,499.3509921,63.56,0,24.6,487.12,67.04,0,25.37,17.056,260.5421876,345.1013341,24.1025,24.53133333
2025-08-13 15:55:00+00:00,496.9375,63.69375,0,24.6,485.2382353,67.47647059,0,25.4,17.065,261.378125,335.1838676,23.528125,24.2305
2025-08-13 16:00:00+00:00,498,62.9375,0,24.6037037,484.9019608,65.07843137,0,25.5,17,262.8,321.75,22.6,23.7
2025-08-13 16:05:00+00:00,497.6533598,62.26944664,0,24.64181818,484.5616975,65.78941482,0,25.5,16.91009697,263.0455833,316.7700582,22.45333333,23.81706667
2025-08-13 16:10:00+00:00,496.1260526,61.54357143,0,24.7,483.5492593,66.50909091,0,25.556,16.62807018,264.3034921,298.995183,21.54571429,24.46185714
2025-08-13 16:15:00+00:00,495.4942308,61.49848901,0,24.7,482.5002137,66.42222222,0,25.6,16.4925,265.63,287.1705909,20.68,24.58
2025-08-13 16:20:00+00:00,495.127793,61.54425574,0,24.7,481.6690108,66.80322743,0,25.585,16.27894737,266.68,275.1375664,19.96,24.24
2025-08-13 16:25:00+00:00,495.8666667,61.86071429,0,24.7,481.4728261,66.86032609,0,25.561,16.23171053,267.652,262.6559694,19.232,24.344
2025-08-13 16:30:00+00:00,495.775,61.76923077,0,24.71111111,480,66.46148148,0,25.7,16.3,268.572,251.432992,18.621,24.25353535
2025-08-13 16:35:00+00:00,494.9422222,61.56538462,0,24.8,479.42,66.92,0,25.7,16.43433333,269.772,236.678,17.76,24.39666667
2025-08-13 16:40:00+00:00,492.6484848,61.99111111,0,24.8,481.4979798,67.47676768,0,25.61666667,16.75578283,271.0448485,223.2294234,16.95828571,24.4
2025-08-13 16:45:00+00:00,493.7666667,61.00980392,0,24.8,481.6364444,67.51111111,0,25.6,16.90518519,272.0140909,210.9426667,16.27818182,24.46938462
2025-08-13 16:50:00+00:00,492.6017544,60.83333333,0,24.8,480.0812919,66.54449761,0,25.6,16.95945455,273.2015,196.8210622,15.3925,24.3335
2025-08-13 16:55:00+00:00,492.1702614,60.7292735,0,24.8,479.6403846,65.93611111,0,25.6,16.88472222,274.0361607,185.4507735,14.83348214,24.40044643
2025-08-13 17:00:00+00:00,491.5111111,62.2,0,24.8,478.7368421,66.61,0,25.66,17.12043956,274.9375,175.5556846,14.215,24.6
2025-08-13 17:05:00+00:00,492.4933333,62.2,0,24.8,478,65.62619048,0,25.62,17.2869697,275.9664646,162.9648,13.44545455,24.48292929
2025-08-13 17:10:00+00:00,491.6059402,61.76821429,0,24.81666667,477.6622222,66.75263158,0,25.57666667,17.24850526,276.9097778,153.2321684,12.81833333,24.35484848
2025-08-13 17:15:00+00:00,491,62,0,24.9,477.0935065,66.19727996,0,25.5,17.1254695,277.710303,142.8222761,12.30092857,24.22357143
2025-08-13 17:20:00+00:00,490.592,62,0,24.9,477.6137013,66.42661397,0,25.5,17.1087386,278.5212847,135.3728634,11.69212821,24.11570256
2025-08-13 17:25:00+00:00,490.4652564,61.73010253,0,24.9,477.8964695,66,0,25.55317172,17,280,120.7572125,10.6,24.2
2025-08-13 17:30:00+00:00,490.2757602,61.66444816,0,24.892,477.6754467,66.25600562,0,25.5552381,16.98770563,280.6991765,114.0591403,10.12188235,24.25868627
2025-08-13 17:35:00+00:00,490.7061538,61.17338087,0,24.8,477.4083333,66.74095238,0,25.44,16.85916667,282.16,100.8382857,9.128,23.96371429
2025-08-13 17:40:00+00:00,490.0977778,61.7530303,0,24.8,477.38,66.8,0,25.38,16.8,282.7,94.31,8.7,23.8
2025-08-13 17:45:00+00:00,490.2796982,61.81469298,0,24.8,476.4002525,66.98272175,0,25.3,16.74419192,283.9610714,83.30759296,7.859285714,23.41907143
2025-08-13 17:50:00+00:00,489.3686869,61.56190476,0,24.8,476.2924242,67.50105402,0,25.31,16.76347826,285.0366667,70.1694026,7.14,23.23714286
2025-08-13 17:55:00+00:00,489.8011696,61.66374269,0,24.8,476.46,66.68179825,0,25.34,16.747,285.9012121,61.58849825,6.561818182,23.14300606
2025-08-13 18:00:00+00:00,488.6981197,62.28080808,0,24.8,475.96,68,0,25.24,16.50666667,287.1685714,48.8245,5.712,23.112
2025-08-13 18:05:00+00:00,487.6444444,60.4,0,24.8,475.4498168,66.72727273,0,25.18,16.47904762,288.2462857,37.80160839,4.98,23.19
2025-08-13 18:10:00+00:00,488,62.27692308,0,24.8,475.8184211,66.88894737,0,25.17714286,16.47980861,289.2608571,22.96461244,4.238857143,22.63371429
2025-08-13 18:15:00+00:00,491.1899573,62.375,0,24.7,475.2,67.56787879,0,25.028,16.7165035,290.3275,19.98159441,3.6,22.404
2025-08-13 18:20:00+00:00,489.6888889,61,0,24.7,475.7248889,66.66266667,0,25.04933333,16.61871111,291.0778788,14.09631556,3.089848485,22.12487179
2025-08-13 18:25:00+00:00,489,61.65,0,24.7,476.3333333,65.86212121,0,24.97,16.575,292.3066667,9.641378788,2.232,22.02
2025-08-13 18:30:00+00:00,488.9333333,61.8,0,24.7,475.9935897,66.33571429,0,24.82,16.51333333,293.3057143,7.068886447,1.562857143,21.72657143
2025-08-13 18:35:00+00:00,487.9125,61.32386364,0,24.678,476.0416667,67.64444444,0,24.85636364,16.608,294.441,5.687555556,0.867,21.37672727
2025-08-13 18:40:00+00:00,488.0588235,61.9375,0,24.6,476.7620321,65.47593583,0,24.72,16.79705882,295.309375,4.588735294,0.297355769,21.197
2025-08-13 18:45:00+00:00,489.725,60.475,0,24.6,475.9230769,66.71666667,0,24.8,16.66833333,296.3598889,3.413006993,-0.222055556,21.20093333
2025-08-13 18:50:00+00:00,489.5984432,61.44450216,0,24.6,476,66.72207792,0,24.79054545,16.9,297.076,2.629714286,-0.684,21.3
2025-08-13 18:55:00+00:00,489.9625,61.95,0,24.6,476.6176471,66.9245098,0,24.7,16.85764706,297.8462338,2.063593583,-1.162222222,21.33064935
2025-08-13 19:00:00+00:00,489.535,47.08686869,0,24.6,474.26,52.89473684,0,24.7,16.96188198,299.418,1.016447368,-2.130666667,21.42228571
2025-08-13 19:05:00+00:00,488.6013889,0,0,24.6,475.0234179,0,0,24.7,17.36024845,300.5380952,0.592026756,-2.775238095,21.22
2025-08-13 19:10:00+00:00,490.0974747,0,0,24.53666667,474.2988889,0,0,24.7,17.91333333,301.5171429,0.338333333,-3.374285714,21.2
2025-08-13 19:15:00+00:00,489.3033493,0,0,24.5,475.1486846,0,0,24.64,18.46825455,302.4822222,0.137682318,-3.935873016,21.11555556
2025-08-13 19:20:00+00:00,488.7474747,0,0,24.5,474.4366667,0,0,24.6,19.00909091,303.82,0,-4.64,21.08766667
2025-08-13 19:25:00+00:00,488.3066667,0,0,24.5,474.0146717,0,0,24.6,19.36170455,304.6067692,0,-5.150915751,21.09171628
2025-08-13 19:30:00+00:00,487.065,0,0,24.5,474.32,0,0,24.6,19.782,305.9385714,0,-5.869047619,21.26
2025-08-13 19:35:00+00:00,487.5555556,0,0,24.5,475,0,0,24.6,20.17708333,306.915625,0,-6.384375,21.35772321
2025-08-13 19:40:00+00:00,488.4532164,0,0,24.5,475.4235065,0,0,24.6,20.42647059,307.7261538,0,-6.808,21.44
2025-08-13 19:45:00+00:00,488.5866667,0,0,24.5,474.9065353,0,0,24.6,20.78222222,308.84,0,-7.4,21.5
2025-08-13 19:50:00+00:00,488.32,0,0,24.4,473.0666667,0,0,24.5,21.065,310,0,-8,21.572
2025-08-13 19:55:00+00:00,487.4911111,0,0,24.4,473,0,0,24.5,21.22147727,311.213641,0,-8.604615385,21.49246154
