,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTR9_VEN01_TI01
2025-09-02 22:40:00+00:00,439.1393939,61.81298701,0.0,24.3,0.0,16.35916364,25.4,19.10857143
2025-09-02 22:45:00+00:00,439.0,60.21481481,0.0,24.23923077,0.0,16.65336264,25.4,19.1
2025-09-02 22:50:00+00:00,439.6979167,59.63965446,0.0,24.14577922,0.0,16.67396825,25.4,19.1
2025-09-02 22:55:00+00:00,440.0717532,56.26645194,0.0,24.1,0.0,16.80661538,25.4,19.1
2025-09-02 23:00:00+00:00,440.4428571,55.27225806,0.0,24.1,0.0,16.795,25.4,19.1
2025-09-02 23:05:00+00:00,441.1333333,55.6,0.0,24.1,0.0,16.368,25.4,19.1
2025-09-02 23:10:00+00:00,439.6,61.81818182,0.0,24.14695652,0.0,16.80018182,25.4,19.09473684
2025-09-02 23:15:00+00:00,439.3319444,63.36190476,0.0,24.2,0.0,16.89875,25.4,19.0
2025-09-02 23:20:00+00:00,440.6222222,61.52727273,0.0,24.2,0.0,16.73233333,25.4,19.0
2025-09-02 23:25:00+00:00,440.3410173,60.47962382,0.0,24.2,0.0,16.9571131,25.4,19.0
2025-09-02 23:30:00+00:00,441.0363636,59.86285714,0.0,24.17470588,0.0,17.05,25.4,19.0
2025-09-02 23:35:00+00:00,441.8181818,57.07090909,0.0,24.021,0.0,16.97761905,25.4,19.0
2025-09-02 23:40:00+00:00,444.0,59.02787879,0.0,24.0,0.0,16.9,25.4,18.9407837
2025-09-02 23:45:00+00:00,444.8,56.4,0.0,24.04,0.0,17.24044156,25.4,18.9
2025-09-02 23:50:00+00:00,446.2222222,57.1018315,0.0,24.1,0.0,17.075,25.4,18.88933333
2025-09-02 23:55:00+00:00,446.0454545,59.90625,0.0,24.1,0.0,16.48,25.4,18.8
2025-09-03 00:00:00+00:00,446.3194406,58.92431648,0.0,24.1,0.0,16.40041558,25.4,18.8
2025-09-03 00:05:00+00:00,448.0,60.224,0.0,24.1,0.0,15.55363636,25.4,18.78813725
2025-09-03 00:10:00+00:00,449.0,66.86487069,0.0,24.09083333,0.0,15.39305556,25.4,18.7
2025-09-03 00:15:00+00:00,449.9267532,62.71889483,0.0,23.93076923,0.0,15.314,25.4,18.7
2025-09-03 00:20:00+00:00,450.9166667,63.00793651,0.0,23.9,0.0,15.1575,25.4,18.7
2025-09-03 00:25:00+00:00,452.8555556,62.752,0.0,23.9,0.0,15.102,25.4,18.63111111
2025-09-03 00:30:00+00:00,454.2,60.87272727,0.0,23.9,0.0,15.08,25.4,18.6
2025-09-03 00:35:00+00:00,455.1085714,65.65406162,0.0,23.9,0.0,15.0008,25.4,18.58060606
2025-09-03 00:40:00+00:00,456.0,63.61038961,0.0,23.91509158,0.0,15.012,25.4,18.5
2025-09-03 00:45:00+00:00,456.1325,63.78787879,0.0,24.0,0.0,15.0,25.4,18.5
2025-09-03 00:50:00+00:00,456.0,63.61949318,0.0,24.0,0.0,15.06292308,25.4,18.5
2025-09-03 00:55:00+00:00,457.0357143,59.88235294,0.0,23.99375,0.0,15.01541667,25.30416667,18.5
2025-09-03 01:00:00+00:00,459.0,60.17777778,0.0,23.8,0.0,14.9148,25.3,18.42
2025-09-03 01:05:00+00:00,458.2,60.04878049,0.0,23.8,0.0,14.8176,25.3,18.39272727
2025-09-03 01:10:00+00:00,458.0333333,60.12307692,0.0,23.80307692,0.0,14.77777143,25.3,18.30777778
2025-09-03 01:15:00+00:00,458.0166667,60.0,0.0,23.89444444,0.0,14.68456566,25.3,18.3
2025-09-03 01:20:00+00:00,458.5361264,60.0,0.0,23.82694545,0.0,14.60892637,25.3,18.3
2025-09-03 01:25:00+00:00,459.0,63.08333333,0.0,23.8,0.0,14.49079861,25.3,18.24166667
2025-09-03 01:30:00+00:00,456.475,65.73333333,0.0,23.89692308,0.0,14.44031746,25.3,18.2
2025-09-03 01:35:00+00:00,459.4363636,61.51623932,0.0,23.9,0.0,14.4,25.3,18.13769231
2025-09-03 01:40:00+00:00,458.6004511,59.61107274,0.0,23.9,0.0,14.34004902,25.3,18.03035005
2025-09-03 01:45:00+00:00,459.1868012,62.87316602,0.0,23.88833333,0.0,14.33640867,25.3,18.00888517
2025-09-03 01:50:00+00:00,460.9269841,60.58666667,0.0,23.88140351,0.0,14.4395,25.3,18.0
2025-09-03 01:55:00+00:00,460.0222222,64.0,0.0,23.7,0.0,14.58528671,25.3,18.0
2025-09-03 02:00:00+00:00,460.0,64.0,0.0,23.7,0.0,14.65392857,25.3,18.0
2025-09-03 02:05:00+00:00,458.4,58.6410934,0.0,23.7,0.0,14.8,25.3,18.0
2025-09-03 02:10:00+00:00,460.4442857,62.79868132,0.0,23.7,0.0,15.0247619,25.3,17.97060606
2025-09-03 02:15:00+00:00,460.1142857,65.81205535,0.0,23.7,0.0,15.17333333,25.3,17.90878049
2025-09-03 02:20:00+00:00,462.1634615,64.26850575,0.0,23.7,0.0,15.31906667,25.3,17.80645623
2025-09-03 02:25:00+00:00,460.0,57.56666667,0.0,23.79666667,0.0,15.3,25.3,17.8
2025-09-03 02:30:00+00:00,461.9285714,63.3,0.0,23.8,0.0,15.49980769,25.3,17.8
2025-09-03 02:35:00+00:00,461.36,61.22105263,0.0,23.8,0.0,15.39785714,25.3,17.78534161
2025-09-03 02:40:00+00:00,460.4,60.0,0.0,23.8,0.0,15.39519048,25.3,17.71783282
2025-09-03 02:45:00+00:00,460.65,64.30769231,0.0,23.8,0.0,15.4,25.3,17.7
2025-09-03 02:50:00+00:00,460.643956,65.59659443,0.0,23.8,0.0,15.31636364,25.3,17.65789474
2025-09-03 02:55:00+00:00,459.3636364,63.82222222,0.0,23.73464646,0.0,15.20775,25.3,17.6
2025-09-03 03:00:00+00:00,459.0575658,49.52141268,0.0,23.66671301,0.0,15.34725,25.3,17.6
2025-09-03 03:05:00+00:00,458.4428571,32.78857143,0.0,23.6,0.0,15.05888889,25.3,17.62
2025-09-03 03:10:00+00:00,458.0,50.68791209,0.0,23.6476,0.0,14.44159581,25.3,17.70322981
2025-09-03 03:15:00+00:00,459.1681818,51.96060606,0.0,23.7,0.0,14.10857143,25.3,17.76148148
2025-09-03 03:20:00+00:00,459.2403846,51.0,0.0,23.7,0.0,14.1,25.3,17.40015385
2025-09-03 03:25:00+00:00,459.0,51.42777778,0.0,23.7,0.0,14.14153846,25.3,16.86157495
2025-09-03 03:30:00+00:00,459.0,51.25,0.0,23.7,0.0,14.2,25.3,16.36944444
2025-09-03 03:35:00+00:00,458.5833333,51.49,0.0,23.7,0.0,14.2,25.3,16.06
2025-09-03 03:40:00+00:00,458.5266667,51.4,0.0,23.7,0.0,13.91069382,25.3,16.0191453
2025-09-03 03:45:00+00:00,458.98,51.58,0.0,23.7,0.0,13.696,25.3,17.26273525
2025-09-03 03:50:00+00:00,459.4133333,51.59354839,0.0,23.7,0.0,13.51142857,25.3,17.82528726
2025-09-03 03:55:00+00:00,460.56,51.6,0.0,23.7,0.0,13.8,25.3,17.2
2025-09-03 04:00:00+00:00,461.6,57.77679957,0.0,23.7,0.203454546,14.22666667,25.3,16.44727273
2025-09-03 04:05:00+00:00,461.6625,66.9510582,0.0,23.7,0.462471903,14.418125,25.3,16.01868687
2025-09-03 04:10:00+00:00,461.075,80.53593074,0.0,23.7,0.918399627,14.47637163,25.3,17.19841352
2025-09-03 04:15:00+00:00,461.242735,95.54162679,0.0,23.7,1.704666667,14.68111111,25.2,17.68460373
2025-09-03 04:20:00+00:00,459.7138462,106.2905263,0.0,23.7,2.31828171,14.67832121,25.2,17.19320811
2025-09-03 04:25:00+00:00,457.1333333,133.4484848,0.0,23.75036789,4.112173913,14.718,25.2,16.3426087
2025-09-03 04:30:00+00:00,458.5022222,149.9692308,0.0,23.8,5.535261539,14.674,25.2,16.27
2025-09-03 04:35:00+00:00,461.0833333,162.1576577,0.0,23.8,6.289266994,14.5375,25.2,16.476546
2025-09-03 04:40:00+00:00,460.9142857,182.0765574,0.0,23.76,12.75689186,14.788,25.2,17.02238316
2025-09-03 04:45:00+00:00,459.2,207.7361538,0.0,23.7,22.65227273,15.03333333,25.2,16.73545455
2025-09-03 04:50:00+00:00,457.4909091,218.2522313,0.0,23.7,28.91896,15.1,25.2,16.86009926
2025-09-03 04:55:00+00:00,455.7363636,239.9919512,0.0,23.7,37.22803857,15.1,25.2,17.13321682
2025-09-03 05:00:00+00:00,454.2363636,258.0727273,0.0,23.7,50.28403636,15.1,25.2,16.96545455
2025-09-03 05:05:00+00:00,455.5045455,257.28,0.0,23.656,60.76663422,15.14275,25.2,16.78236364
2025-09-03 05:10:00+00:00,456.2,255.9646465,0.0,23.6,68.59885294,15.22159091,25.2,17.065
2025-09-03 05:15:00+00:00,456.3254902,250.56,0.0,23.58878307,74.78954392,15.25406566,25.2,17.21053391
2025-09-03 05:20:00+00:00,466.2805556,249.5824561,0.0,23.491,85.8069697,15.225,25.2,16.92666667
2025-09-03 05:25:00+00:00,469.2,248.1804511,0.0,23.5,96.25906494,15.11666667,25.2,16.63076923
2025-09-03 05:30:00+00:00,472.4228571,250.3306858,0.0,23.44442105,102.7836758,15.22738528,25.2,16.96106191
2025-09-03 05:35:00+00:00,467.7333333,242.3546154,0.0,23.32857143,112.2215807,15.648,25.2,17.25238095
2025-09-03 05:40:00+00:00,466.4666667,239.7636364,0.0,23.435,121.5343636,15.838,25.2,17.01636364
2025-09-03 05:45:00+00:00,465.0,251.9038462,0.0,23.48214286,130.1924893,15.9,25.2,16.9
2025-09-03 05:50:00+00:00,462.965,243.3818182,0.0,23.40363636,140.3240214,15.94190476,25.2,16.9
2025-09-03 05:55:00+00:00,463.9625,247.1555556,0.0,23.4,151.1124368,15.96967778,25.2,16.9
2025-09-03 06:00:00+00:00,463.06,250.0210526,0.0,23.4,161.2104091,15.9545,25.2,16.9
2025-09-03 06:05:00+00:00,465.5090909,250.8018519,0.0,23.4,173.7946606,16.272,25.2,16.9
2025-09-03 06:10:00+00:00,466.1333333,252.2289042,0.0,23.4,184.2597338,17.7508,25.2,16.9
2025-09-03 06:15:00+00:00,469.5409524,246.9488095,0.0,23.4,196.8519467,18.492,25.2,16.92266667
2025-09-03 06:20:00+00:00,474.0694444,257.0125,0.0,23.4,207.2309649,18.30140625,25.2,17.00824561
2025-09-03 06:25:00+00:00,479.1555556,243.8675734,0.0,23.39913043,221.3551304,18.6,25.2,17.13080745
2025-09-03 06:30:00+00:00,480.0,252.8,0.0,23.30444444,230.900202,18.68363636,25.2,17.24272727
2025-09-03 06:35:00+00:00,482.7657343,247.6885804,0.0,23.3,240.1105143,18.59454545,25.2,17.20074074
2025-09-03 06:40:00+00:00,484.7133333,257.1338346,0.0,23.3,249.7433099,18.18666667,25.2,17.1
2025-09-03 06:45:00+00:00,484.8587302,246.3866221,0.0,23.3,261.1755117,18.38,25.2,17.1
2025-09-03 06:50:00+00:00,481.4909091,251.0938416,0.0,23.3,268.8628441,18.77333333,25.2,17.1092804
2025-09-03 06:55:00+00:00,477.25,248.7297297,0.0,23.3,279.3213841,18.805,25.2,17.27996622
2025-09-03 07:00:00+00:00,476.7555556,239.6197861,0.0,23.3,293.8016373,19.09361905,25.2,17.53127451
2025-09-03 07:05:00+00:00,494.22,249.7466667,0.0,23.3,308.0039333,19.16857143,25.2,17.748
2025-09-03 07:10:00+00:00,574.2683761,250.7342105,0.0,23.48096491,318.8481599,19.585,25.2,17.91379357
2025-09-03 07:15:00+00:00,578.9242424,249.7442006,0.0,23.57849275,329.8595862,20.3215,25.2,18.0
2025-09-03 07:20:00+00:00,573.1466667,245.2592593,0.0,23.6,341.7571852,20.198,25.2,17.8342328
2025-09-03 07:25:00+00:00,579.2525253,249.0381579,0.0,23.66625,351.7645,19.4,25.2,17.6
2025-09-03 07:30:00+00:00,588.6416667,250.7838509,0.0,23.7,361.4261718,20.155,25.2,17.082
2025-09-03 07:35:00+00:00,599.6915033,248.352,0.0,23.77666667,369.1749091,19.59625,25.2,17.00954545
2025-09-03 07:40:00+00:00,603.1611722,248.4131944,0.0,23.83864308,375.2486296,19.5,25.2,17.31376161
2025-09-03 07:45:00+00:00,599.3538462,248.6530769,0.0,23.91190283,381.85,19.5,25.2,17.4
2025-09-03 07:50:00+00:00,596.0021368,247.9584772,0.0,23.90717773,392.774746,19.79826923,25.2,17.50617849
2025-09-03 07:55:00+00:00,593.6428571,245.1,0.0,23.9679386,340.79638,19.8195,25.2,17.588
2025-09-03 08:00:00+00:00,589.6363636,250.6834127,0.0,24.0,179.634625,20.62886364,25.2,17.4175
2025-09-03 08:05:00+00:00,587.9090909,250.0247427,0.0,24.0,384.7362553,20.704,25.2,17.31644289
2025-09-03 08:10:00+00:00,572.9733333,247.5723077,0.0,24.0,344.3605,21.089,25.2,17.088
2025-09-03 08:15:00+00:00,552.6109091,247.8133333,0.0,24.0,416.1157665,20.55026786,25.2,16.96337255
2025-09-03 08:20:00+00:00,539.4611111,246.6045455,0.0,24.0,475.008007,20.18,25.2,16.9
2025-09-03 08:25:00+00:00,534.485,246.8599503,0.0,24.0,474.1352878,20.04814286,25.2,16.87510367
2025-09-03 08:30:00+00:00,529.7860577,249.2728938,0.0,24.0,472.4479144,20.2274053,25.2,16.8
2025-09-03 08:35:00+00:00,536.9625,247.8941176,0.0,23.95294118,475.2373369,20.46031746,25.2,16.8
2025-09-03 08:40:00+00:00,534.1,250.0666667,0.0,23.84,485.8825429,20.735,25.2,16.81111111
2025-09-03 08:45:00+00:00,523.9636364,250.9264777,0.0,23.8,487.2819053,21.00444444,25.2,16.93789474
2025-09-03 08:50:00+00:00,512.6571429,250.4121212,0.0,23.74619048,496.9485485,21.01328571,25.2,17.06596273
2025-09-03 08:55:00+00:00,499.6,248.6180124,0.0,23.7,508.3020921,20.71615,25.2,16.95031543
2025-09-03 09:00:00+00:00,523.3257143,248.6711632,0.0,23.76,400.2449051,20.56714286,25.2,17.06
2025-09-03 09:05:00+00:00,564.2819056,249.1233586,0.0,23.87934783,354.011326,20.6180303,25.2,17.0685837
2025-09-03 09:10:00+00:00,623.5866667,248.2956522,0.0,24.1,527.7210909,21.29064935,25.2,17.12034783
2025-09-03 09:15:00+00:00,631.7464286,251.5575758,0.0,24.14073579,424.3739316,21.13299444,25.2,17.26916667
2025-09-03 09:20:00+00:00,639.9833333,254.8222222,0.0,24.24074074,455.5244029,21.4153,25.2,17.29142857
2025-09-03 09:25:00+00:00,626.8,253.8384615,0.0,24.3,554.6420026,21.30633333,25.2,17.16833333
2025-09-03 09:30:00+00:00,623.0625,248.1758242,0.0,24.3,549.3278519,21.602125,25.2,17.16962963
2025-09-03 09:35:00+00:00,627.0953846,243.8668528,0.0,24.3,554.1366435,21.50067532,25.2,17.38872755
2025-09-03 09:40:00+00:00,626.3055556,250.5769231,0.0,24.35,559.0078388,21.2,25.2,17.35795455
2025-09-03 09:45:00+00:00,623.6,247.4482759,0.0,24.4,566.9451997,21.60888889,25.2,17.4
2025-09-03 09:50:00+00:00,619.6646465,250.7555556,0.0,24.4,569.3558,21.57142857,25.2,17.32
2025-09-03 09:55:00+00:00,620.7333333,245.1,0.0,24.4,577.3880182,21.91111111,25.2,17.3
2025-09-03 10:00:00+00:00,612.3111111,245.1852814,0.0,24.40357143,581.7399035,22.351,25.2,17.3
2025-09-03 10:05:00+00:00,587.3928571,248.7889855,0.0,24.33055901,587.2681455,21.6886,25.2,17.3
2025-09-03 10:10:00+00:00,521.1948052,248.7217391,0.0,24.16202797,593.0703789,22.15142857,25.2,17.3
2025-09-03 10:15:00+00:00,494.0,250.1242669,0.0,24.08939394,596.5399886,22.35142857,25.2,17.3
2025-09-03 10:20:00+00:00,480.0106494,251.5798269,0.0,24.03077589,598.9919457,22.37222222,25.2,17.26229814
2025-09-03 10:25:00+00:00,463.5159664,255.4588235,0.0,23.99193277,603.0480639,22.46363636,25.2,17.13368421
2025-09-03 10:30:00+00:00,457.9809524,250.1388889,0.0,23.9,603.8,22.5,25.2,17.1
2025-09-03 10:35:00+00:00,459.74,249.7684211,0.0,23.9,605.0381111,22.1,25.2,16.92
2025-09-03 10:40:00+00:00,471.6888889,246.0040404,0.0,23.9,607.4545051,21.57055556,25.2,16.93333333
2025-09-03 10:45:00+00:00,482.45,252.898215,0.0,23.90071429,613.2610873,21.54747475,25.2,16.79264706
2025-09-03 10:50:00+00:00,511.4333333,255.7243771,0.0,24.0,614.0593916,21.26,25.2,16.58060606
2025-09-03 10:55:00+00:00,517.86,251.8190476,0.0,23.993,616.3723057,20.88,25.2,16.5
2025-09-03 11:00:00+00:00,517.0,245.0615385,0.0,23.9,616.93484,21.265,25.2,16.45920228
2025-09-03 11:05:00+00:00,513.3642857,247.8384615,0.0,23.9,619.580107,21.48984127,25.2,16.48339744
2025-09-03 11:10:00+00:00,516.94,248.0421053,0.0,23.9,618.4964,21.087,25.2,16.5
2025-09-03 11:15:00+00:00,515.9545455,248.2545455,0.0,23.9,619.4586667,21.20125,25.2,16.532
2025-09-03 11:20:00+00:00,513.0,247.3660714,0.0,23.9,621.2963929,21.6725,25.2,16.6
2025-09-03 11:25:00+00:00,511.1416667,247.0572727,0.0,23.9,620.4715714,21.774,25.2,16.69242236
2025-09-03 11:30:00+00:00,506.0166667,244.9427128,0.0,23.9,621.277698,21.72,25.2,16.9
2025-09-03 11:35:00+00:00,506.7805556,240.6323077,0.0,23.9,618.8997756,21.42,25.2,16.9
2025-09-03 11:40:00+00:00,502.5666667,245.9818182,0.0,23.9,620.3653333,21.708,25.2,17.04666667
2025-09-03 11:45:00+00:00,499.785,248.9180511,0.0,23.90454545,618.796655,21.76933333,25.2,17.22976489
2025-09-03 11:50:00+00:00,494.34375,249.3706897,0.0,23.98534483,616.3193879,21.87222222,25.2,17.47357143
2025-09-03 11:55:00+00:00,491.4282353,245.1841432,0.0,24.0,615.8924655,21.62242051,25.22181818,17.58593137
2025-09-03 12:00:00+00:00,488.8285714,249.9033333,0.0,24.0,605.5101762,21.3,25.3,17.6
2025-09-03 12:05:00+00:00,507.0,251.7538462,0.0,24.0,612.1515619,21.45706667,25.3,17.6
2025-09-03 12:10:00+00:00,512.12,241.6521739,0.0,24.08909091,612.1370541,21.52703641,25.3,17.53833333
2025-09-03 12:15:00+00:00,593.0525,251.5397727,0.0,24.26777778,629.7480769,21.47428571,25.3,17.43529412
2025-09-03 12:20:00+00:00,605.3111111,247.5454545,0.0,24.39818182,613.2308165,20.54114286,25.3,17.30909091
2025-09-03 12:25:00+00:00,605.0441176,250.1,0.0,24.47631579,608.767735,20.65704545,25.3,17.3
2025-09-03 12:30:00+00:00,601.7413919,250.5536842,0.0,24.5,602.9654,21.25371429,25.3,17.3
2025-09-03 12:35:00+00:00,600.8597902,248.7896437,0.0,24.55635316,603.0167831,21.58871429,25.3,17.3
2025-09-03 12:40:00+00:00,599.3577922,246.7028627,0.0,24.52481782,579.260117,21.476,25.3,17.3
2025-09-03 12:45:00+00:00,599.0272727,242.2962733,0.0,24.58347826,560.5814741,21.43672727,25.3,17.3
2025-09-03 12:50:00+00:00,604.3272727,246.2892044,0.0,24.6,547.1531724,21.465,25.3,17.17393939
2025-09-03 12:55:00+00:00,594.1384615,246.1647059,0.0,24.6,611.4160176,21.39657031,25.3,17.01882353
2025-09-03 13:00:00+00:00,567.615,248.5747126,0.0,24.44741379,604.8780244,21.92578947,25.3,17.07666667
2025-09-03 13:05:00+00:00,534.9111111,253.8545455,0.0,24.4,584.6416,21.04877778,25.3,17.1
2025-09-03 13:10:00+00:00,526.875,256.5272727,0.0,24.4,582.710119,21.46114286,25.3,17.1
2025-09-03 13:15:00+00:00,538.8,250.1067873,0.0,24.33880342,587.88,21.7,25.3,17.1
2025-09-03 13:20:00+00:00,548.2,246.6071491,0.0,24.3,576.5161677,21.776,25.3,17.02
2025-09-03 13:25:00+00:00,549.7861111,246.1454545,0.0,24.3,527.5835126,21.46383333,25.3,16.9
2025-09-03 13:30:00+00:00,542.8181818,248.5294872,0.0,24.3,483.2492083,21.08675,25.3,16.9
2025-09-03 13:35:00+00:00,539.7692308,249.3386364,0.0,24.2605,480.0858727,21.53670769,25.3,16.9
2025-09-03 13:40:00+00:00,542.3372863,250.1600877,0.0,24.2,500.7300395,21.88,25.3,16.8173913
2025-09-03 13:45:00+00:00,541.0266667,250.3084832,0.0,24.2,313.0828197,21.762,25.3,16.78
2025-09-03 13:50:00+00:00,549.9227273,244.6,0.0,24.26095238,432.7248564,21.69,25.3,16.70592593
2025-09-03 13:55:00+00:00,549.7527473,246.2395833,0.0,24.3,485.8153333,21.75208333,25.3,16.81071909
2025-09-03 14:00:00+00:00,521.0,51.0,0.0,24.3,231.206,21.0,25.3,15.4
2025-09-03 14:05:00+00:00,504.5028788,50.10909091,0.0,24.43818182,205.58315,20.787,25.3,14.67272727
2025-09-03 14:10:00+00:00,489.0882353,49.62878788,0.0,24.54703526,208.3004284,20.345,25.3,14.4
2025-09-03 14:15:00+00:00,479.9430303,47.62823529,0.0,24.6,502.9546928,20.39020833,25.3,14.53281046
2025-09-03 14:20:00+00:00,508.5638889,47.20631579,0.0,24.69380952,365.264965,20.88822857,25.3,14.87893506
2025-09-03 14:25:00+00:00,563.1177778,49.93756614,0.0,24.84320106,242.8935517,20.51348571,25.3,15.11959259
2025-09-03 14:30:00+00:00,591.6686275,49.57333333,0.0,24.89677419,168.6858035,20.57933333,25.3,16.21622222
2025-09-03 14:35:00+00:00,620.3666667,50.01052632,0.0,24.948,190.7835368,20.4847619,25.3,17.566
2025-09-03 14:40:00+00:00,637.9189744,50.06253666,0.0,25.01320513,263.1297519,20.37792821,25.3,18.91926389
2025-09-03 14:45:00+00:00,643.6801865,49.84441217,0.0,25.08536585,193.2394306,20.38444949,25.3,17.63785503
2025-09-03 14:50:00+00:00,622.25,49.0,0.0,25.1,138.4328521,20.47958766,25.3,16.15181319
2025-09-03 14:55:00+00:00,567.0,49.0495286,0.0,25.1,126.592686,20.49151515,25.3,15.50319505
2025-09-03 15:00:00+00:00,558.2663462,49.056,0.0,25.09232323,133.1930112,20.33384615,25.3,16.00277997
2025-09-03 15:05:00+00:00,530.5638462,48.57266667,0.0,25.06736162,204.9371122,20.21533333,25.3,17.62529939
2025-09-03 15:10:00+00:00,505.05,48.89285714,0.0,25.10626959,404.302931,20.40291667,25.3,19.05926339
2025-09-03 15:15:00+00:00,486.7,45.62857143,0.0,25.21562963,483.4444339,20.70145,25.3,17.9486231
2025-09-03 15:20:00+00:00,478.6227273,48.86403509,0.0,25.3,413.65748,20.86060317,25.3,17.15439676
2025-09-03 15:25:00+00:00,471.0,48.0,0.0,25.3,242.3584545,20.9,25.3,16.98564103
2025-09-03 15:30:00+00:00,468.3722222,48.55064935,0.0,25.33227273,214.8950283,20.44611111,25.3,17.21666667
2025-09-03 15:35:00+00:00,461.9571429,49.12032967,0.0,25.43206349,266.1787407,20.52979099,25.3,17.39888889
2025-09-03 15:40:00+00:00,460.7555556,48.55,0.0,25.5,102.0666397,20.49709524,25.3,17.49675325
2025-09-03 15:45:00+00:00,459.75,49.0,0.0,25.5,97.86972222,20.2975,25.3,17.425
2025-09-03 15:50:00+00:00,458.0,49.01818182,0.0,25.5,139.5254545,20.232,25.3,17.15657143
2025-09-03 15:55:00+00:00,454.7341414,48.94952381,0.0,25.5,183.3745455,20.0525,25.3,16.89454545
2025-09-03 16:00:00+00:00,454.8,46.65,0.0,25.52181818,224.2968907,19.91480342,25.3,16.63614035
2025-09-03 16:05:00+00:00,453.575,49.2,0.0,25.6,208.2224695,19.81190476,25.3,16.42404396
2025-09-03 16:10:00+00:00,452.0180952,49.99166667,0.0,25.6,189.979049,20.18,25.3,16.21363636
2025-09-03 16:15:00+00:00,453.0553846,48.95384615,0.0,25.6,100.1309692,19.9205,25.3,16.102
2025-09-03 16:20:00+00:00,454.3333333,48.11538462,0.0,25.60961538,168.8035,19.83,25.3,16.1
2025-09-03 16:25:00+00:00,455.9833333,49.06810967,0.0,25.7,149.6357143,19.95365909,25.3,16.20761905
2025-09-03 16:30:00+00:00,456.0,49.97391304,0.0,25.7,97.77691608,20.10493333,25.3,16.51552448
2025-09-03 16:35:00+00:00,453.1984615,49.85649351,0.0,25.7,115.2380014,20.17879798,25.3,16.74762936
2025-09-03 16:40:00+00:00,451.9692308,49.03636364,0.0,25.70545455,134.3319818,20.3,25.3,17.0
2025-09-03 16:45:00+00:00,452.7066667,49.16,0.0,25.8,91.51187879,20.2831746,25.3,17.0
2025-09-03 16:50:00+00:00,452.0392857,48.22222222,0.0,25.79714286,63.17789885,20.13714286,25.3,17.00571429
2025-09-03 16:55:00+00:00,453.0,49.05433265,0.0,25.6,41.03968382,20.2,25.3,17.19857143
2025-09-03 17:00:00+00:00,450.0,49.85,0.0,25.6,32.49846667,20.11,25.3,17.0
2025-09-03 17:05:00+00:00,449.0353846,49.15,0.0,25.6,26.57133333,20.106,25.24571429,17.04
2025-09-03 17:10:00+00:00,449.0,49.06666667,0.0,25.592,22.47088961,20.08955556,25.2,17.06807143
2025-09-03 17:15:00+00:00,450.9555556,49.20696715,0.0,25.50711869,17.64823143,19.86,25.2,17.04291268
2025-09-03 17:20:00+00:00,449.0,49.0,0.0,25.5,13.02466667,19.8482,25.2,17.01666667
2025-09-03 17:25:00+00:00,448.6089286,49.0,0.0,25.5,12.59694428,19.8939596,25.2,17.0
2025-09-03 17:30:00+00:00,448.4871795,49.0,0.0,25.5,10.9124,19.81504274,25.2,17.0
2025-09-03 17:35:00+00:00,446.65,48.8993007,0.0,25.5,8.193444444,19.88375,25.2,17.0
2025-09-03 17:40:00+00:00,444.6525253,49.0,0.0,25.43303081,5.927194192,19.82083333,25.2,16.9395
2025-09-03 17:45:00+00:00,443.8055556,50.28,0.0,25.4,4.295404762,19.82977778,25.2,16.8
2025-09-03 17:50:00+00:00,442.8,48.23664717,0.0,25.4,3.1753,19.87857143,25.2,16.92
2025-09-03 17:55:00+00:00,442.0,48.76666667,0.0,25.4,2.124166667,19.7955,25.2,17.0
2025-09-03 18:00:00+00:00,441.1626984,48.47727273,0.0,25.30833333,1.385227273,19.86125,25.2,17.08958333
2025-09-03 18:05:00+00:00,441.4615385,48.63636364,0.0,25.3,0.91425974,19.74,25.2,17.1
2025-09-03 18:10:00+00:00,439.8685897,49.44515242,0.0,25.3,0.521678322,19.70142857,25.2,17.1
2025-09-03 18:15:00+00:00,440.5166667,49.79692308,0.0,25.3,0.194935065,19.63952381,25.2,17.0747619
2025-09-03 18:20:00+00:00,439.4,49.25,0.0,25.3,0.082637931,19.62621645,25.2,17.0037037
2025-09-03 18:25:00+00:00,440.0069264,49.0,0.0,25.22309768,0.0,19.66,25.2,17.0
2025-09-03 18:30:00+00:00,438.6,49.0,0.0,25.2,0.0,19.644,25.2,17.06923077
2025-09-03 18:35:00+00:00,436.5,49.0,0.0,25.2,0.0,19.625,25.2,17.1
2025-09-03 18:40:00+00:00,436.372549,49.23190476,0.0,25.2,0.0,19.63974359,25.2,17.12796667
2025-09-03 18:45:00+00:00,438.1666667,49.8,0.0,25.15939394,0.0,19.7145,25.2,17.19454545
2025-09-03 18:50:00+00:00,437.5777778,49.0,0.0,25.1,0.0,19.77535714,25.2,17.13752381
2025-09-03 18:55:00+00:00,436.5733333,49.05521886,0.0,25.1,0.0,19.8,25.2,17.16461538
2025-09-03 19:00:00+00:00,435.634359,30.09000583,0.0,25.1,0.0,19.78707692,25.2,17.12879787
2025-09-03 19:05:00+00:00,434.0488889,2.747368421,0.0,25.1,0.0,19.50068132,25.2,17.67948718
2025-09-03 19:10:00+00:00,433.0,0.0,0.0,25.1,0.0,19.37594017,25.2,18.2648539
