datetime,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SV01,R01_02_TRU01,R01_07_TRU01
2025-09-12 16:45:00+00:00,427.08545453333335,0.0,0.0,24.600000000000005,77.33992466666666,13.50534448,25.2,17.741150793333333,268.42219663333333,5.878410774333333,24.600000000000005,24.399999999999995
2025-09-12 17:00:00+00:00,423.8398148333333,0.0,0.0,24.43787878666667,36.50398162,13.680555556666667,25.2,17.595555556666667,271.7851111,3.5508333333333333,24.585333333333335,24.399999999999995
2025-09-12 17:15:00+00:00,420.35575396666667,0.0,0.0,24.48,10.695949017000002,13.311752136666668,25.2,17.502222223333334,274.68525589999996,1.5447474746666667,24.5,24.35296296333333
2025-09-12 17:30:00+00:00,418.2293651,0.0,0.0,24.5,3.0612301846666665,12.950433863333332,25.2,17.433333333333334,277.9313386,-0.6554497356666666,24.5,24.3
2025-09-12 17:45:00+00:00,414.27154253333333,0.0,0.0,24.342183236666667,0.698190172,12.800000000000002,25.2,17.302896826666668,280.8400370333333,-2.626895623,24.5,24.3
2025-09-12 18:00:00+00:00,413.57348486666666,0.0,0.0,24.374102563333334,0.054444444333333335,12.800000000000002,25.2,17.175,283.90166666666664,-4.674444444333333,24.426514336666667,24.3
2025-09-12 18:15:00+00:00,413.00952379999995,0.0,0.0,24.3633226,0.0,12.825555556666666,25.2,17.080000000000002,287.1672928,-6.827638565,24.399298246666664,24.26493827
2025-09-12 18:30:00+00:00,412.0592592666667,0.0,0.0,24.200666666666667,0.0,13.018839683333333,25.2,16.94666666666667,290.62809523333334,-9.078857142666667,24.39313131333333,24.2
2025-09-12 18:45:00+00:00,411.1166666666666,0.0,0.0,24.3,0.0,13.044144936666667,25.2,16.822916666666668,293.68007933333337,-10.91373497,24.23440559333333,24.2
2025-09-12 19:00:00+00:00,411.2638047333333,0.0,0.0,24.265444446666667,0.0,13.055201466666666,25.2,16.706666666666667,296.80479966666667,-12.802101546666668,24.3,24.16222222
2025-09-12 19:15:00+00:00,410.45416666666665,0.0,0.0,24.100000000000005,0.0,12.944487180000001,25.2,16.596444443333336,300.23530976666666,-14.751902356666667,24.2456,24.100000000000005
2025-09-12 19:30:00+00:00,410.39397740000004,0.0,0.0,24.16722222333333,0.0,12.824444443333334,25.2,16.463809523333335,303.61854693333333,-16.564479076666668,24.193518519999998,24.100000000000005
2025-09-12 19:45:00+00:00,410.21830066666666,0.0,0.0,24.2,0.0,12.748430156666666,25.2,16.4,307.2679435,-18.419074073333334,24.2,24.100000000000005
2025-09-12 20:00:00+00:00,410.1520238333333,0.0,0.0,24.13939394,0.0,12.662235446666665,25.2,16.301904763333336,310.75167146666666,-20.061770083333332,24.099927273333332,24.004
2025-09-12 20:15:00+00:00,410.55354976666666,0.0,0.0,24.0,0.0,12.71010101,25.2,16.166666666666668,314.4130370333333,-21.665629629999998,24.087020756666664,24.0
2025-09-12 20:30:00+00:00,409.97692306666664,0.0,0.0,24.05857143,0.0,12.611435186666668,25.2,16.1,317.9451767666667,-23.086186223333332,24.100000000000005,24.0
2025-09-12 20:45:00+00:00,410.4905916333333,0.0,0.0,24.100000000000005,0.0,12.321445043333334,25.2,16.03777777666667,321.83804233333336,-24.57751322333333,24.100000000000005,23.985239386666667
2025-09-12 21:00:00+00:00,409.79902216666665,0.0,0.0,23.983333333333334,0.0,12.20201025,25.2,15.906666666666666,325.8551109,-25.86431069,23.969182616666668,23.899999999999995
2025-09-12 21:15:00+00:00,410.2858585666667,0.0,0.0,23.899999999999995,0.0,11.978599156666666,25.2,15.858333333333334,329.6395286,-26.96474074,24.0,23.899999999999995
2025-09-12 21:30:00+00:00,409.1422619,0.0,0.0,23.988181816666668,0.0,11.922280953333333,25.2,15.752083333333333,333.79035716666664,-28.020714286666664,24.0,23.899999999999995
2025-09-12 21:45:00+00:00,408.8985621,0.0,0.0,24.0,0.0,12.03352381,25.2,15.76,337.894,-28.946455026666666,23.971494253333333,23.885714286666666
2025-09-12 22:00:00+00:00,410.0438457,0.0,0.0,24.0,0.0,12.170315656666666,25.2,15.9,342.0041091,-29.68295238,23.875770306666666,23.8
2025-09-12 22:15:00+00:00,409.09827923333336,0.0,0.0,23.840000000000003,0.0,12.092669466666665,25.2,16.0,346.1584879,-30.278989050000003,23.899999999999995,23.8
2025-09-12 22:30:00+00:00,409.51,0.0,0.0,23.8,0.0,12.048074073333334,25.2,16.0,350.7674629666667,-30.743333333333336,23.867777776666667,23.8
2025-09-12 22:45:00+00:00,408.84422463333334,0.0,0.0,23.837909139999997,0.0,12.026840963333333,25.2,15.941666666666668,354.8984173666667,-31.013522793333333,23.71076923,23.78923077
2025-09-12 23:00:00+00:00,408.99589743333337,0.0,0.0,23.899999999999995,0.0,11.860564286666666,25.2,15.9,214.69461904300002,-31.173333333333332,23.8,23.7
