,HTRK_VEN01_COM01_P,HTRK_VEN01_MVK01_P
2025-05-19 04:45:00+00:00,0,0.2
2025-05-19 05:00:00+00:00,0,0.2
2025-05-19 05:15:00+00:00,0,0.2
2025-05-19 05:30:00+00:00,0,0.2
2025-05-19 05:45:00+00:00,0,0.2
2025-05-19 06:00:00+00:00,0,0.2
2025-05-19 06:15:00+00:00,0,0.2
2025-05-19 06:30:00+00:00,0,0.2
2025-05-19 06:45:00+00:00,0,0.2
2025-05-19 07:00:00+00:00,0,0.2
2025-05-19 07:15:00+00:00,0,0.2
2025-05-19 07:30:00+00:00,0,0.2
2025-05-19 07:45:00+00:00,0,0.2
2025-05-19 08:00:00+00:00,0,0.2
2025-05-19 08:15:00+00:00,0,0.2
2025-05-19 08:30:00+00:00,0,0.2
2025-05-19 08:45:00+00:00,0,0.2
2025-05-19 09:00:00+00:00,0,0.2
2025-05-19 09:15:00+00:00,0,0.2
2025-05-19 09:30:00+00:00,0,0.2
2025-05-19 09:45:00+00:00,-0.106666667,0.2
2025-05-19 10:00:00+00:00,-2.024154589,0.50041958
2025-05-19 10:15:00+00:00,-4.022951187,3.441092602
2025-05-19 10:30:00+00:00,-5.669416272,9.428700545
2025-05-19 10:45:00+00:00,-3.608549383,19.20860984
2025-05-19 11:00:00+00:00,-10.26336508,33.69062106
2025-05-19 11:15:00+00:00,-13.46016715,46.97161794
2025-05-19 11:30:00+00:00,-29.89304661,54.35817283
2025-05-19 11:45:00+00:00,-40.85451009,40.75721765
2025-05-19 12:00:00+00:00,-42.49385908,27.53645299
2025-05-19 12:15:00+00:00,-38.23,20.16395076
2025-05-19 12:30:00+00:00,-36.070918,18.51848922
2025-05-19 12:45:00+00:00,-36.77648653,21.48055641
2025-05-19 13:00:00+00:00,-35.89892572,28.41903318
2025-05-19 13:15:00+00:00,-40.67828172,33.21325315
2025-05-19 13:30:00+00:00,-39.46299482,35.22602464
2025-05-19 13:45:00+00:00,-41.61716792,38.74353508
2025-05-19 14:00:00+00:00,-32.53981934,37.20777875
2025-05-19 14:15:00+00:00,-18.68537815,17.55367093
2025-05-19 14:30:00+00:00,-7.76976431,4.511449158
2025-05-19 14:45:00+00:00,-8.295752236,15.05539865
2025-05-19 15:00:00+00:00,-10.95575758,32.60125173
2025-05-19 15:15:00+00:00,-11.38076237,41.32475656
2025-05-19 15:30:00+00:00,-10,49.51214286
2025-05-19 15:45:00+00:00,-11.54819964,57.00442348
2025-05-19 16:00:00+00:00,-19.73201444,48.6037144
2025-05-19 16:15:00+00:00,-17.13840351,22.45915316
2025-05-19 16:30:00+00:00,-5.667167863,4.745169791
2025-05-19 16:45:00+00:00,-15.78008193,8.503059259
2025-05-19 17:00:00+00:00,-5.142642999,1.890476961
2025-05-19 17:15:00+00:00,-11.51484171,6.204223308
2025-05-19 17:30:00+00:00,-6.26901481,2.595789474
2025-05-19 17:45:00+00:00,-4.37023569,0.856
2025-05-19 18:00:00+00:00,-0.579066023,0.28
2025-05-19 18:15:00+00:00,0,0.28
2025-05-19 18:30:00+00:00,0,0.28
2025-05-19 18:45:00+00:00,0,0.28
2025-05-19 19:00:00+00:00,0,0.28
2025-05-19 19:15:00+00:00,0,0.28
2025-05-19 19:30:00+00:00,0,0.28
2025-05-19 19:45:00+00:00,0,0.28
2025-05-19 20:00:00+00:00,0,0.28
2025-05-19 20:15:00+00:00,0,0.28
2025-05-19 20:30:00+00:00,0,0.28
2025-05-19 20:45:00+00:00,0,0.28
2025-05-19 21:00:00+00:00,0,0.28
2025-05-19 21:15:00+00:00,0,0.28
2025-05-19 21:30:00+00:00,0,0.28
2025-05-19 21:45:00+00:00,0,0.28
2025-05-19 22:00:00+00:00,0,0.28
2025-05-19 22:15:00+00:00,0,0.28
2025-05-19 22:30:00+00:00,0,0.28
2025-05-19 22:45:00+00:00,0,0.28
2025-05-19 23:00:00+00:00,0,0.28
2025-05-19 23:15:00+00:00,0,0.28
2025-05-19 23:30:00+00:00,0,0.28
2025-05-19 23:45:00+00:00,0,0.28
2025-05-20 00:00:00+00:00,0,0.28
2025-05-20 00:15:00+00:00,0,0.28
2025-05-20 00:30:00+00:00,0,0.28
2025-05-20 00:45:00+00:00,0,0.28
2025-05-20 01:00:00+00:00,0,0.28
2025-05-20 01:15:00+00:00,0,0.28
2025-05-20 01:30:00+00:00,0,0.28
2025-05-20 01:45:00+00:00,0,0.28
2025-05-20 02:00:00+00:00,0,0.28
2025-05-20 02:15:00+00:00,0,0.28
2025-05-20 02:30:00+00:00,0,0.28
2025-05-20 02:45:00+00:00,0,0.28
2025-05-20 03:00:00+00:00,0,0.28
2025-05-20 03:15:00+00:00,0,0.28
2025-05-20 03:30:00+00:00,0,0.28
2025-05-20 03:45:00+00:00,0,0.28
2025-05-20 04:00:00+00:00,0,0.28
2025-05-20 04:15:00+00:00,0,0.28
2025-05-20 04:30:00+00:00,0,0.28
2025-05-20 04:45:00+00:00,0,0.28
2025-05-20 05:00:00+00:00,0,0.28
2025-05-20 05:15:00+00:00,0,0.28
2025-05-20 05:30:00+00:00,0,0.28
2025-05-20 05:45:00+00:00,0,0.28
2025-05-20 06:00:00+00:00,0,0.28
2025-05-20 06:15:00+00:00,0,0.28
2025-05-20 06:30:00+00:00,0,0.28
2025-05-20 06:45:00+00:00,0,0.28
2025-05-20 07:00:00+00:00,0,0.28
2025-05-20 07:15:00+00:00,0,0.28
2025-05-20 07:30:00+00:00,0,0.28
2025-05-20 07:45:00+00:00,0,0.28
2025-05-20 08:00:00+00:00,-0.935862069,0.352638177
2025-05-20 08:15:00+00:00,-2.573692149,3.290207362
2025-05-20 08:30:00+00:00,-4.04599002,7.592618729
2025-05-20 08:45:00+00:00,-8.662587641,10.67041818
2025-05-20 09:00:00+00:00,-6.755109297,14.87063288
2025-05-20 09:15:00+00:00,-9.633333333,21.93065185
2025-05-20 09:30:00+00:00,-13.49444444,25.68545207
2025-05-20 09:45:00+00:00,-16.64507446,26.58
2025-05-20 10:00:00+00:00,-19.80869565,26.58
2025-05-20 10:15:00+00:00,-19.86010989,28.41879255
2025-05-20 10:30:00+00:00,-21.83758104,29.39
2025-05-20 10:45:00+00:00,-22.71111111,29.39
2025-05-20 11:00:00+00:00,-24.86060606,30.3705327
2025-05-20 11:15:00+00:00,-27.78072652,33.35527273
2025-05-20 11:30:00+00:00,-32.98803575,38.77330914
2025-05-20 11:45:00+00:00,-37.35269981,42.58793193
2025-05-20 12:00:00+00:00,-42.6,44.82595556
2025-05-20 12:15:00+00:00,-46.07142857,45.53760531
2025-05-20 12:30:00+00:00,-49.0601946,46.00335294
2025-05-20 12:45:00+00:00,-50.52522142,47.18515556
2025-05-20 13:00:00+00:00,-55.58730159,46.89194872
2025-05-20 13:15:00+00:00,-57.70028781,44.64337238
2025-05-20 13:30:00+00:00,-55.08622222,44.24962963
2025-05-20 13:45:00+00:00,-55.2606435,44.61
2025-05-20 14:00:00+00:00,-43.4201415,37.67772885
2025-05-20 14:15:00+00:00,-21.06051282,11.89750061
2025-05-20 14:30:00+00:00,-16.7071618,6.023335494
2025-05-20 14:45:00+00:00,-16.63372549,11.75542308
2025-05-20 15:00:00+00:00,-15.43855177,21.57250583
2025-05-20 15:15:00+00:00,-17.44858597,25.99425616
2025-05-20 15:30:00+00:00,-16.43804182,26.13864601
2025-05-20 15:45:00+00:00,-17.13733355,22.59828809
2025-05-20 16:00:00+00:00,-16.07798868,17.83875221
2025-05-20 16:15:00+00:00,-15.60096618,13.96625782
2025-05-20 16:30:00+00:00,-15.17885825,10.78756511
2025-05-20 16:45:00+00:00,-15.06850956,12.69378864
2025-05-20 17:00:00+00:00,-14.6,14.72
2025-05-20 17:15:00+00:00,-14.25611111,14.68083333
2025-05-20 17:30:00+00:00,-14.05520043,12.25548467
2025-05-20 17:45:00+00:00,-10.87662338,6.448983575
2025-05-20 18:00:00+00:00,-3.783136123,0.878028219
2025-05-20 18:15:00+00:00,0,0.276780588
2025-05-20 18:30:00+00:00,0,0.16
2025-05-20 18:45:00+00:00,0,0.16
2025-05-20 19:00:00+00:00,0,0.16
2025-05-20 19:15:00+00:00,0,0.16
2025-05-20 19:30:00+00:00,0,0.16
2025-05-20 19:45:00+00:00,0,0.16
2025-05-20 20:00:00+00:00,0,0.16
2025-05-20 20:15:00+00:00,0,0.16
2025-05-20 20:30:00+00:00,0,0.16
2025-05-20 20:45:00+00:00,0,0.16
2025-05-20 21:00:00+00:00,0,0.16
2025-05-20 21:15:00+00:00,0,0.16
2025-05-20 21:30:00+00:00,0,0.16
2025-05-20 21:45:00+00:00,0,0.16
2025-05-20 22:00:00+00:00,0,0.16
2025-05-20 22:15:00+00:00,0,0.16
2025-05-20 22:30:00+00:00,0,0.16
2025-05-20 22:45:00+00:00,0,0.16
2025-05-20 23:00:00+00:00,0,0.16
2025-05-20 23:15:00+00:00,0,0.16
2025-05-20 23:30:00+00:00,0,0.16
2025-05-20 23:45:00+00:00,0,0.16
2025-05-21 00:00:00+00:00,0,0.16
2025-05-21 00:15:00+00:00,0,0.16
2025-05-21 00:30:00+00:00,0,0.16
2025-05-21 00:45:00+00:00,0,0.16
2025-05-21 01:00:00+00:00,0,0.16
2025-05-21 01:15:00+00:00,0,0.16
2025-05-21 01:30:00+00:00,0,0.16
2025-05-21 01:45:00+00:00,0,0.16
2025-05-21 02:00:00+00:00,0,0.16
2025-05-21 02:15:00+00:00,0,0.16
2025-05-21 02:30:00+00:00,0,0.16
2025-05-21 02:45:00+00:00,0,0.16
2025-05-21 03:00:00+00:00,0,0.16
2025-05-21 03:15:00+00:00,0,0.16
2025-05-21 03:30:00+00:00,0,0.16
2025-05-21 03:45:00+00:00,0,0.16
2025-05-21 04:00:00+00:00,0,0.16
2025-05-21 04:15:00+00:00,0,0.16
2025-05-21 04:30:00+00:00,0,0.16
2025-05-21 04:45:00+00:00,0,0.16
2025-05-21 05:00:00+00:00,0,0.16
2025-05-21 05:15:00+00:00,0,0.16
2025-05-21 05:30:00+00:00,0,0.16
2025-05-21 05:45:00+00:00,0,0.16
2025-05-21 06:00:00+00:00,0,0.16
2025-05-21 06:15:00+00:00,0,0.16
2025-05-21 06:30:00+00:00,0,0.16
2025-05-21 06:45:00+00:00,0,0.16
2025-05-21 07:00:00+00:00,0,0.16
2025-05-21 07:15:00+00:00,0,0.16
2025-05-21 07:30:00+00:00,0,0.16
2025-05-21 07:45:00+00:00,0,0.16
2025-05-21 08:00:00+00:00,0,0.16
2025-05-21 08:15:00+00:00,0,0.16
2025-05-21 08:30:00+00:00,0,0.16
2025-05-21 08:45:00+00:00,0,0.16
2025-05-21 09:00:00+00:00,0,0.16
2025-05-21 09:15:00+00:00,0,0.16
2025-05-21 09:30:00+00:00,0,0.16
2025-05-21 09:45:00+00:00,0,0.16
2025-05-21 10:00:00+00:00,0,0.16
2025-05-21 10:15:00+00:00,0,0.16
2025-05-21 10:30:00+00:00,0,0.16
2025-05-21 10:45:00+00:00,0,0.16
2025-05-21 11:00:00+00:00,0,0.16
2025-05-21 11:15:00+00:00,0,0.16
2025-05-21 11:30:00+00:00,-1.568710181,2.221185017
2025-05-21 11:45:00+00:00,-4.383059155,8.144926128
2025-05-21 12:00:00+00:00,-5.020702237,8.882068783
2025-05-21 12:15:00+00:00,-5.878787879,9.138
2025-05-21 12:30:00+00:00,-4.760157457,9.530572727
2025-05-21 12:45:00+00:00,-3.603743316,12.66324675
2025-05-21 13:00:00+00:00,-5.190622692,14.81754139
2025-05-21 13:15:00+00:00,-7.456047656,19.2603843
2025-05-21 13:30:00+00:00,-10.1579085,19.91484076
2025-05-21 13:45:00+00:00,-11.15751005,14.87049259
2025-05-21 14:00:00+00:00,-8.167222222,4.292296905
2025-05-21 14:15:00+00:00,-0.333333333,0.262413793
2025-05-21 14:30:00+00:00,-1.333333333,0.19
2025-05-21 14:45:00+00:00,0,0.19
2025-05-21 15:00:00+00:00,-0.176482691,0.19
2025-05-21 15:15:00+00:00,-0.2,0.19
2025-05-21 15:30:00+00:00,-0.494505495,0.19
2025-05-21 15:45:00+00:00,0,0.19
2025-05-21 16:00:00+00:00,-0.103333333,0.19
2025-05-21 16:15:00+00:00,-0.770522904,0.19
2025-05-21 16:30:00+00:00,-0.279532164,0.19
2025-05-21 16:45:00+00:00,0,0.19
2025-05-21 17:00:00+00:00,-0.088232074,0.19
2025-05-21 17:15:00+00:00,0,0.19
2025-05-21 17:30:00+00:00,0,0.19
2025-05-21 17:45:00+00:00,0,0.19
2025-05-21 18:00:00+00:00,-0.023261858,0.19
2025-05-21 18:15:00+00:00,0,0.19
2025-05-21 18:30:00+00:00,0,0.19
2025-05-21 18:45:00+00:00,0,0.19
2025-05-21 19:00:00+00:00,0,0.19
2025-05-21 19:15:00+00:00,0,0.19
2025-05-21 19:30:00+00:00,0,0.19
2025-05-21 19:45:00+00:00,0,0.19
2025-05-21 20:00:00+00:00,0,0.19
2025-05-21 20:15:00+00:00,0,0.19
2025-05-21 20:30:00+00:00,0,0.19
2025-05-21 20:45:00+00:00,0,0.19
2025-05-21 21:00:00+00:00,0,0.19
2025-05-21 21:15:00+00:00,0,0.19
2025-05-21 21:30:00+00:00,0,0.19
2025-05-21 21:45:00+00:00,0,0.19
2025-05-21 22:00:00+00:00,0,0.19
2025-05-21 22:15:00+00:00,0,0.19
2025-05-21 22:30:00+00:00,0,0.19
2025-05-21 22:45:00+00:00,0,0.19
2025-05-21 23:00:00+00:00,0,0.19
2025-05-21 23:15:00+00:00,0,0.19
2025-05-21 23:30:00+00:00,0,0.19
2025-05-21 23:45:00+00:00,0,0.19
2025-05-22 00:00:00+00:00,0,0.19
2025-05-22 00:15:00+00:00,0,0.19
2025-05-22 00:30:00+00:00,0,0.19
2025-05-22 00:45:00+00:00,0,0.19
2025-05-22 01:00:00+00:00,0,0.19
2025-05-22 01:15:00+00:00,0,0.19
2025-05-22 01:30:00+00:00,0,0.19
2025-05-22 01:45:00+00:00,0,0.19
2025-05-22 02:00:00+00:00,0,0.19
2025-05-22 02:15:00+00:00,0,0.19
2025-05-22 02:30:00+00:00,0,0.19
2025-05-22 02:45:00+00:00,0,0.19
2025-05-22 03:00:00+00:00,0,0.19
2025-05-22 03:15:00+00:00,0,0.19
2025-05-22 03:30:00+00:00,0,0.19
2025-05-22 03:45:00+00:00,0,0.19
2025-05-22 04:00:00+00:00,0,0.19
2025-05-22 04:15:00+00:00,0,0.19
2025-05-22 04:30:00+00:00,0,0.19
2025-05-22 04:45:00+00:00,0,0.19
2025-05-22 05:00:00+00:00,0,0.19
2025-05-22 05:15:00+00:00,0,0.19
2025-05-22 05:30:00+00:00,0,0.19
2025-05-22 05:45:00+00:00,0,0.19
2025-05-22 06:00:00+00:00,0,0.19
2025-05-22 06:15:00+00:00,0,0.19
2025-05-22 06:30:00+00:00,0,0.19
2025-05-22 06:45:00+00:00,0,0.19
2025-05-22 07:00:00+00:00,0,0.19
2025-05-22 07:15:00+00:00,0,0.19
2025-05-22 07:30:00+00:00,0,0.19
2025-05-22 07:45:00+00:00,0,0.19
2025-05-22 08:00:00+00:00,0,0.19
2025-05-22 08:15:00+00:00,0,0.19
2025-05-22 08:30:00+00:00,0,0.19
2025-05-22 08:45:00+00:00,0,0.19
2025-05-22 09:00:00+00:00,0,0.19
2025-05-22 09:15:00+00:00,0,0.19
2025-05-22 09:30:00+00:00,0,0.19
2025-05-22 09:45:00+00:00,0,0.19
2025-05-22 10:00:00+00:00,0,0.19
2025-05-22 10:15:00+00:00,0,0.19
2025-05-22 10:30:00+00:00,0,0.19
2025-05-22 10:45:00+00:00,0,0.19
2025-05-22 11:00:00+00:00,0,0.19
2025-05-22 11:15:00+00:00,0,0.19
2025-05-22 11:30:00+00:00,0,0.19
2025-05-22 11:45:00+00:00,0,0.19
2025-05-22 12:00:00+00:00,0,0.19
2025-05-22 12:15:00+00:00,0,0.19
2025-05-22 12:30:00+00:00,0,0.19
2025-05-22 12:45:00+00:00,0,0.19
2025-05-22 13:00:00+00:00,0,0.19
2025-05-22 13:15:00+00:00,0,0.19
2025-05-22 13:30:00+00:00,0,0.19
2025-05-22 13:45:00+00:00,0,0.19
2025-05-22 14:00:00+00:00,0,0.19
2025-05-22 14:15:00+00:00,0,0.19
2025-05-22 14:30:00+00:00,0,0.19
2025-05-22 14:45:00+00:00,0,0.19
2025-05-22 15:00:00+00:00,0,0.19
2025-05-22 15:15:00+00:00,0,0.19
2025-05-22 15:30:00+00:00,0,0.19
2025-05-22 15:45:00+00:00,0,0.19
2025-05-22 16:00:00+00:00,0,0.19
2025-05-22 16:15:00+00:00,0,0.19
2025-05-22 16:30:00+00:00,0,0.19
2025-05-22 16:45:00+00:00,0,0.19
2025-05-22 17:00:00+00:00,0,0.19
2025-05-22 17:15:00+00:00,0,0.19
2025-05-22 17:30:00+00:00,0,0.19
2025-05-22 17:45:00+00:00,0,0.19
2025-05-22 18:00:00+00:00,0,0.19
2025-05-22 18:15:00+00:00,0,0.19
2025-05-22 18:30:00+00:00,0,0.19
2025-05-22 18:45:00+00:00,0,0.19
2025-05-22 19:00:00+00:00,0,0.19
2025-05-22 19:15:00+00:00,0,0.19
2025-05-22 19:30:00+00:00,0,0.19
2025-05-22 19:45:00+00:00,0,0.19
2025-05-22 20:00:00+00:00,0,0.19
2025-05-22 20:15:00+00:00,0,0.19
2025-05-22 20:30:00+00:00,0,0.19
2025-05-22 20:45:00+00:00,0,0.19
2025-05-22 21:00:00+00:00,0,0.19
2025-05-22 21:15:00+00:00,0,0.19
2025-05-22 21:30:00+00:00,0,0.19
2025-05-22 21:45:00+00:00,0,0.19
2025-05-22 22:00:00+00:00,0,0.19
2025-05-22 22:15:00+00:00,0,0.19
2025-05-22 22:30:00+00:00,0,0.19
2025-05-22 22:45:00+00:00,0,0.19
2025-05-22 23:00:00+00:00,0,0.19
2025-05-22 23:15:00+00:00,0,0.19
2025-05-22 23:30:00+00:00,0,0.19
2025-05-22 23:45:00+00:00,0,0.19
2025-05-23 00:00:00+00:00,0,0.19
2025-05-23 00:15:00+00:00,0,0.19
2025-05-23 00:30:00+00:00,0,0.19
2025-05-23 00:45:00+00:00,0,0.19
2025-05-23 01:00:00+00:00,0,0.19
2025-05-23 01:15:00+00:00,0,0.19
2025-05-23 01:30:00+00:00,0,0.19
2025-05-23 01:45:00+00:00,0,0.19
2025-05-23 02:00:00+00:00,0,0.19
2025-05-23 02:15:00+00:00,0,0.19
2025-05-23 02:30:00+00:00,0,0.19
2025-05-23 02:45:00+00:00,0,0.19
2025-05-23 03:00:00+00:00,0,0.19
2025-05-23 03:15:00+00:00,0,0.19
2025-05-23 03:30:00+00:00,0,0.19
2025-05-23 03:45:00+00:00,0,0.19
2025-05-23 04:00:00+00:00,0,0.19
2025-05-23 04:15:00+00:00,0,0.19
2025-05-23 04:30:00+00:00,0,0.19
2025-05-23 04:45:00+00:00,0,0.19
2025-05-23 05:00:00+00:00,0,0.19
2025-05-23 05:15:00+00:00,0,0.19
2025-05-23 05:30:00+00:00,0,0.19
2025-05-23 05:45:00+00:00,0,0.19
2025-05-23 06:00:00+00:00,0,0.19
2025-05-23 06:15:00+00:00,0,0.19
2025-05-23 06:30:00+00:00,0,0.19
2025-05-23 06:45:00+00:00,0,0.19
2025-05-23 07:00:00+00:00,0,0.19
2025-05-23 07:15:00+00:00,0,0.19
2025-05-23 07:30:00+00:00,0,0.19
2025-05-23 07:45:00+00:00,0,0.19
2025-05-23 08:00:00+00:00,0,0.19
2025-05-23 08:15:00+00:00,0,0.19
2025-05-23 08:30:00+00:00,0,0.19
2025-05-23 08:45:00+00:00,0,0.19
2025-05-23 09:00:00+00:00,0,0.19
2025-05-23 09:15:00+00:00,0,0.19
2025-05-23 09:30:00+00:00,0,0.19
2025-05-23 09:45:00+00:00,0,0.19
2025-05-23 10:00:00+00:00,0,0.19
2025-05-23 10:15:00+00:00,0,0.19
2025-05-23 10:30:00+00:00,0,0.19
2025-05-23 10:45:00+00:00,0,0.19
2025-05-23 11:00:00+00:00,0,0.19
2025-05-23 11:15:00+00:00,0,0.19
2025-05-23 11:30:00+00:00,0,0.19
2025-05-23 11:45:00+00:00,0,0.19
2025-05-23 12:00:00+00:00,0,0.19
2025-05-23 12:15:00+00:00,0,0.19
2025-05-23 12:30:00+00:00,0,0.19
2025-05-23 12:45:00+00:00,0,0.19
2025-05-23 13:00:00+00:00,0,0.19
2025-05-23 13:15:00+00:00,0,0.19
2025-05-23 13:30:00+00:00,0,0.19
2025-05-23 13:45:00+00:00,0,0.19
2025-05-23 14:00:00+00:00,0,0.19
2025-05-23 14:15:00+00:00,0,0.19
2025-05-23 14:30:00+00:00,0,0.19
2025-05-23 14:45:00+00:00,0,0.19
2025-05-23 15:00:00+00:00,0,0.19
2025-05-23 15:15:00+00:00,0,0.19
2025-05-23 15:30:00+00:00,0,0.19
2025-05-23 15:45:00+00:00,0,0.19
2025-05-23 16:00:00+00:00,0,0.19
2025-05-23 16:15:00+00:00,0,0.19
2025-05-23 16:30:00+00:00,0,0.19
2025-05-23 16:45:00+00:00,0,0.19
2025-05-23 17:00:00+00:00,0,0.19
2025-05-23 17:15:00+00:00,0,0.19
2025-05-23 17:30:00+00:00,0,0.19
2025-05-23 17:45:00+00:00,0,0.19
2025-05-23 18:00:00+00:00,0,0.19
2025-05-23 18:15:00+00:00,0,0.19
2025-05-23 18:30:00+00:00,0,0.19
2025-05-23 18:45:00+00:00,0,0.19
2025-05-23 19:00:00+00:00,0,0.19
2025-05-23 19:15:00+00:00,0,0.19
2025-05-23 19:30:00+00:00,0,0.19
2025-05-23 19:45:00+00:00,0,0.19
2025-05-23 20:00:00+00:00,0,0.19
2025-05-23 20:15:00+00:00,0,0.19
2025-05-23 20:30:00+00:00,0,0.19
2025-05-23 20:45:00+00:00,0,0.19
2025-05-23 21:00:00+00:00,0,0.19
2025-05-23 21:15:00+00:00,0,0.19
2025-05-23 21:30:00+00:00,0,0.19
2025-05-23 21:45:00+00:00,0,0.19
2025-05-23 22:00:00+00:00,0,0.19
2025-05-23 22:15:00+00:00,0,0.19
2025-05-23 22:30:00+00:00,0,0.19
2025-05-23 22:45:00+00:00,0,0.19
2025-05-23 23:00:00+00:00,0,0.19
2025-05-23 23:15:00+00:00,0,0.19
2025-05-23 23:30:00+00:00,0,0.19
2025-05-23 23:45:00+00:00,0,0.19
2025-05-24 00:00:00+00:00,0,0.19
2025-05-24 00:15:00+00:00,0,0.19
2025-05-24 00:30:00+00:00,0,0.19
2025-05-24 00:45:00+00:00,0,0.19
2025-05-24 01:00:00+00:00,0,0.19
2025-05-24 01:15:00+00:00,0,0.19
2025-05-24 01:30:00+00:00,0,0.19
2025-05-24 01:45:00+00:00,0,0.19
2025-05-24 02:00:00+00:00,0,0.19
2025-05-24 02:15:00+00:00,0,0.19
2025-05-24 02:30:00+00:00,0,0.19
2025-05-24 02:45:00+00:00,0,0.19
2025-05-24 03:00:00+00:00,0,0.19
2025-05-24 03:15:00+00:00,0,0.19
2025-05-24 03:30:00+00:00,0,0.19
2025-05-24 03:45:00+00:00,0,0.19
2025-05-24 04:00:00+00:00,0,0.19
2025-05-24 04:15:00+00:00,0,0.19
2025-05-24 04:30:00+00:00,0,0.19
2025-05-24 04:45:00+00:00,0,0.19
2025-05-24 05:00:00+00:00,0,0.19
2025-05-24 05:15:00+00:00,0,0.19
2025-05-24 05:30:00+00:00,0,0.19
2025-05-24 05:45:00+00:00,0,0.19
2025-05-24 06:00:00+00:00,0,0.19
2025-05-24 06:15:00+00:00,0,0.19
2025-05-24 06:30:00+00:00,0,0.19
2025-05-24 06:45:00+00:00,0,0.19
2025-05-24 07:00:00+00:00,0,0.19
2025-05-24 07:15:00+00:00,0,0.19
2025-05-24 07:30:00+00:00,0,0.19
2025-05-24 07:45:00+00:00,0,0.19
2025-05-24 08:00:00+00:00,0,0.19
2025-05-24 08:15:00+00:00,0,0.19
2025-05-24 08:30:00+00:00,0,0.19
2025-05-24 08:45:00+00:00,0,0.19
2025-05-24 09:00:00+00:00,0,0.19
2025-05-24 09:15:00+00:00,0,0.19
2025-05-24 09:30:00+00:00,0,0.19
2025-05-24 09:45:00+00:00,0,0.19
2025-05-24 10:00:00+00:00,0,0.19
2025-05-24 10:15:00+00:00,0,0.19
2025-05-24 10:30:00+00:00,0,0.19
2025-05-24 10:45:00+00:00,0,0.19
2025-05-24 11:00:00+00:00,0,0.19
2025-05-24 11:15:00+00:00,0,0.19
2025-05-24 11:30:00+00:00,0,0.19
2025-05-24 11:45:00+00:00,0,0.19
2025-05-24 12:00:00+00:00,0,0.19
2025-05-24 12:15:00+00:00,0,0.19
2025-05-24 12:30:00+00:00,0,0.19
2025-05-24 12:45:00+00:00,0,0.19
2025-05-24 13:00:00+00:00,0,0.19
2025-05-24 13:15:00+00:00,0,0.19
2025-05-24 13:30:00+00:00,0,0.19
2025-05-24 13:45:00+00:00,0,0.19
2025-05-24 14:00:00+00:00,0,0.19
2025-05-24 14:15:00+00:00,0,0.19
2025-05-24 14:30:00+00:00,0,0.19
2025-05-24 14:45:00+00:00,0,0.19
2025-05-24 15:00:00+00:00,0,0.19
2025-05-24 15:15:00+00:00,0,0.19
2025-05-24 15:30:00+00:00,0,0.19
2025-05-24 15:45:00+00:00,0,0.19
2025-05-24 16:00:00+00:00,0,0.19
2025-05-24 16:15:00+00:00,0,0.19
2025-05-24 16:30:00+00:00,0,0.19
2025-05-24 16:45:00+00:00,0,0.19
2025-05-24 17:00:00+00:00,0,0.19
2025-05-24 17:15:00+00:00,0,0.19
2025-05-24 17:30:00+00:00,0,0.19
2025-05-24 17:45:00+00:00,0,0.19
2025-05-24 18:00:00+00:00,0,0.19
2025-05-24 18:15:00+00:00,0,0.19
2025-05-24 18:30:00+00:00,0,0.19
2025-05-24 18:45:00+00:00,0,0.19
2025-05-24 19:00:00+00:00,0,0.19
2025-05-24 19:15:00+00:00,0,0.19
2025-05-24 19:30:00+00:00,0,0.19
2025-05-24 19:45:00+00:00,0,0.19
2025-05-24 20:00:00+00:00,0,0.19
2025-05-24 20:15:00+00:00,0,0.19
2025-05-24 20:30:00+00:00,0,0.19
2025-05-24 20:45:00+00:00,0,0.19
2025-05-24 21:00:00+00:00,0,0.19
2025-05-24 21:15:00+00:00,0,0.19
2025-05-24 21:30:00+00:00,0,0.19
2025-05-24 21:45:00+00:00,0,0.19
2025-05-24 22:00:00+00:00,0,0.19
2025-05-24 22:15:00+00:00,0,0.19
2025-05-24 22:30:00+00:00,0,0.19
2025-05-24 22:45:00+00:00,0,0.19
2025-05-24 23:00:00+00:00,0,0.19
2025-05-24 23:15:00+00:00,0,0.19
2025-05-24 23:30:00+00:00,0,0.19
2025-05-24 23:45:00+00:00,0,0.19
2025-05-25 00:00:00+00:00,0,0.19
2025-05-25 00:15:00+00:00,0,0.19
2025-05-25 00:30:00+00:00,0,0.19
2025-05-25 00:45:00+00:00,0,0.19
2025-05-25 01:00:00+00:00,0,0.19
2025-05-25 01:15:00+00:00,0,0.19
2025-05-25 01:30:00+00:00,0,0.19
2025-05-25 01:45:00+00:00,0,0.19
2025-05-25 02:00:00+00:00,0,0.19
2025-05-25 02:15:00+00:00,0,0.19
2025-05-25 02:30:00+00:00,0,0.19
2025-05-25 02:45:00+00:00,0,0.19
2025-05-25 03:00:00+00:00,0,0.19
2025-05-25 03:15:00+00:00,0,0.19
2025-05-25 03:30:00+00:00,0,0.19
2025-05-25 03:45:00+00:00,0,0.19
2025-05-25 04:00:00+00:00,0,0.19
2025-05-25 04:15:00+00:00,0,0.19
2025-05-25 04:30:00+00:00,0,0.19
2025-05-25 04:45:00+00:00,0,0.19
2025-05-25 05:00:00+00:00,0,0.19
2025-05-25 05:15:00+00:00,0,0.19
2025-05-25 05:30:00+00:00,0,0.19
