,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTRK_VEN01_TI01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD01_TF01
2026-01-15 10:40:00+00:00,694.7587302,52.27272727,25.37142857,22.10948718,22.58,34.45875455,4.64,52.12615385
2026-01-15 10:45:00+00:00,693.9444444,51.02777778,25.45305556,22.1175,22.5,36.73183333,4.325,53.79625
2026-01-15 10:50:00+00:00,684.9885714,51.2,25.6256,22.2,22.5,30.1364681,4.356857143,53.173
2026-01-15 10:55:00+00:00,689.9332692,51.99400127,25.58198741,22.2,22.5,22.79446019,4.499848485,52.59462869
2026-01-15 11:00:00+00:00,698.8,50.25272727,24.7378547,22.21454545,22.5,20.90650909,5.248507937,52.83257576
2026-01-15 11:05:00+00:00,702.0484266,50.79243316,25.4747771,22.26912109,22.5,23.29822959,4.788459596,53.07537778
2026-01-15 11:10:00+00:00,647.2512821,49.03052632,25.31394286,22.086,22.5425,21.54959064,4.581916667,53.1965
2026-01-15 11:15:00+00:00,583.9136364,50.80651629,25.60376068,21.895,22.6,16.58018254,4.562285714,53.808
2026-01-15 11:20:00+00:00,570.86,51.68663102,25.10081818,21.79789474,22.6,14.74326316,4.8832,53.09625731
2026-01-15 11:25:00+00:00,580.8885714,51.00507494,25.17021562,21.7925445,22.55555556,14.58548387,4.891,53.28349035
2026-01-15 11:30:00+00:00,642,51.025,25.21678462,22.10521739,22.34,10.26373684,4.565,53.98631579
2026-01-15 11:35:00+00:00,707.2545455,52.6,25.29769231,22.30666667,22.3,12.7601956,4.8,52.61714286
2026-01-15 11:40:00+00:00,725,61.9375,25.41,22.4,22.3,14.12405093,4.592083333,52.93179487
2026-01-15 11:45:00+00:00,727.975,69.83099567,25.53244444,22.4,22.36071429,14.50715325,4.525769231,53.01256209
2026-01-15 11:50:00+00:00,732,79,25.7,22.4,22.4,12.42978308,4.75,52.94772085
2026-01-15 11:55:00+00:00,725,67.92307692,25.79028571,22.58666667,22.4,10.4237042,4.387428571,53.21257576
2026-01-15 12:00:00+00:00,724.019798,58.72380952,25.86281667,22.6,22.4,8.470775,4.411,52.98836905
2026-01-15 12:05:00+00:00,724.9700699,66.25969888,25.76320563,22.6,22.38333333,8.239674823,4.47620979,53.54272655
2026-01-15 12:10:00+00:00,721.4363636,67.14013495,25.60744048,22.53508929,22.31026786,8.810636201,4.384909091,53.588875
2026-01-15 12:15:00+00:00,691.25,62.01666667,25.64103571,22.31272727,22.3,12.60873636,4.197333333,53.52545455
2026-01-15 12:20:00+00:00,641.5780494,54.50117647,25.66938375,22.20789407,22.32,10.86159963,4.243047619,53.34314235
2026-01-15 12:25:00+00:00,599.0571429,53.15,25.80739286,22.39333333,22.4,10.98425,4.494545455,54.05597403
2026-01-15 12:30:00+00:00,599.7777778,54.76,25.68215556,22.4,22.24,9.486877193,4.3575,52.89766667
2026-01-15 12:35:00+00:00,599.2083333,52.6625,25.93125,22.4,22,7.992166667,4.16,53.75602273
2026-01-15 12:40:00+00:00,590.3846154,51.57857143,25.83058824,22.2598069,21.79771429,6.852153846,4.2128,53.50035088
2026-01-15 12:45:00+00:00,570.4914286,52.49635628,25.68228571,22.02761538,21.7825,5.356738462,4.317777778,53.62952632
2026-01-15 12:50:00+00:00,565.54,54.99130435,25.95290909,22.20347826,22.2,5.083273292,4.095,53.0641204
2026-01-15 12:55:00+00:00,570.74,54.02,26.03646154,22.292,22.2,5.075492256,4.062222222,52.23173913
2026-01-15 13:00:00+00:00,576.7230769,53.83365079,26.08533333,22.34260684,22.10020202,4.510973895,4.059930847,53.33743772
2026-01-15 13:05:00+00:00,634.325,51.14090909,26.04849231,22.4,21.82666667,3.769411255,4.122,54.36412698
2026-01-15 13:10:00+00:00,654,50,26,22.4,21.76,5.875358077,4.1561,54.37158765
2026-01-15 13:15:00+00:00,664.1214286,48.24961905,26.19506667,22.53967033,21.7,7.165424908,3.854066667,53.03529304
2026-01-15 13:20:00+00:00,662.7271479,48.6,26.14490105,22.6,21.7,7.229377576,3.84,53.84787179
2026-01-15 13:25:00+00:00,665.3529672,48.82904762,26.05815724,22.6,21.7,6.13285625,3.975,53.84447758
2026-01-15 13:30:00+00:00,663.2350427,48.62008658,26.02550732,22.54666667,21.7,3.883587879,3.944615385,54.16290476
2026-01-15 13:35:00+00:00,664.1145455,48.88093842,25.94123077,22.50129032,21.66,3.150043913,4.261428571,54.49438905
2026-01-15 13:40:00+00:00,673.6420513,48.98166667,26.004,22.58373333,21.576,3.051606838,3.968,53.7718
2026-01-15 13:45:00+00:00,677.8888889,49.1,26.1794,22.7,21.38,5.659891015,3.84,54.36181818
2026-01-15 13:50:00+00:00,672.7,49.66,25.9244,22.64,21.3,8.664666667,3.997666667,54.134
2026-01-15 13:55:00+00:00,675.55,49.4,25.98904762,22.6,21.3,9.1336,3.970666667,54.04
2026-01-15 14:00:00+00:00,686.7666667,48.81428571,26.232,22.724,21.39333333,8.815868532,3.82,53.88836364
2026-01-15 14:05:00+00:00,666.2253968,49.48686869,26.21911111,22.60909091,21.5,12.5626697,4.012142857,53.31272727
2026-01-15 14:10:00+00:00,632.3083333,48.72222222,25.59142857,22.5,21.412,13.98151111,4.34825,54.27508772
2026-01-15 14:15:00+00:00,609.05,48.69333333,25.46201709,22.5,21.21333333,12.98538571,4.234085714,53.56066667
2026-01-15 14:20:00+00:00,601.5,49.63095238,25.736875,22.5,21.1,10.57571429,4.39375,52.66576244
2026-01-15 14:25:00+00:00,592.8,49.66417112,25.98425,22.5,21.1,7.774197861,4.105142857,54.44994652
2026-01-15 14:30:00+00:00,589.4,49.02575758,26.15833333,22.5,21.1,6.018344156,3.947460318,55.32575
2026-01-15 14:35:00+00:00,588.6285714,49.10909091,25.69739683,22.5,21.1,3.399777778,4.275333333,52.56939394
2026-01-15 14:40:00+00:00,596,49,25.8,22.5,21.1,1.798909091,4.571111111,52.24560606
2026-01-15 14:45:00+00:00,596,48.92190476,25.8,22.49121864,21.2,1.133225564,4.5254,53.48971241
2026-01-15 14:50:00+00:00,573.8671429,48.02864745,25.78122941,22.38360817,21.196,1.145966496,4.440615385,53.73572272
2026-01-15 14:55:00+00:00,554.1666667,46.90676768,25.7608,22.3,21.11142857,1.011220721,4.247,53.95807018
2026-01-15 15:00:00+00:00,540,47,25.71,22.3,21,0.508466667,4.1,55.1288
2026-01-15 15:05:00+00:00,534.9428571,47.04395604,25.87890476,22.3,21.1,0.499047619,4.084,52.75644145
2026-01-15 15:10:00+00:00,524.9866667,47.24019608,26.15777778,22.32232035,21.1,0.369561652,4.021818182,54.46079417
2026-01-15 15:15:00+00:00,525.0994318,48.06578947,25.748125,22.36346154,21.1,0.220454546,4.1,55.22375
2026-01-15 15:20:00+00:00,526.8985714,48.83333333,26.05199369,22.21666667,21.18,0.126,4.105714286,54.25386364
2026-01-15 15:25:00+00:00,531.2507937,48.63636364,26.05913889,22.2,21.2,0.02878022,4.091745455,51.54608706
2026-01-15 15:30:00+00:00,537.1666667,47.42,26.004,22.2,21.1,0,4.01,53.44526316
2026-01-15 15:35:00+00:00,541.4273504,49,26.0684,22.21155556,21.02,0,3.986467533,53.42533333
2026-01-15 15:40:00+00:00,546.0727273,49,25.89666667,22.3,21,0,4.1085,54.4925
2026-01-15 15:45:00+00:00,546.6609341,48.81666667,25.85183333,22.3,21.05,0,4.123939394,53.65613496
2026-01-15 15:50:00+00:00,545.1275,48.07952381,25.88257778,22.288,21.1,0,4.1,53.42866667
2026-01-15 15:55:00+00:00,544,48.96428571,25.9,22.29655172,21.1,0,4.161428571,53.47891223
2026-01-15 16:00:00+00:00,532.35,47.66666667,22.65111111,22.20181818,21.1,0,4.242857143,54.46616247
2026-01-15 16:05:00+00:00,532.1686364,51.05047847,7.111153846,22.21932776,21.42,0,3.913333333,54.895671
2026-01-15 16:10:00+00:00,520,51.79166667,0,22.3,21.6,0,3.925,55.1925
2026-01-15 16:15:00+00:00,519.8551821,52,0,22.3,21.524,0,3.88,55.52008571
2026-01-15 16:20:00+00:00,520,51.1875,0,22.29636364,21.06,0,3.81,55.14175
2026-01-15 16:25:00+00:00,515.9433613,50.91709696,0,22.19630647,20.72,0,3.846941177,54.58464865
2026-01-15 16:30:00+00:00,504.0844444,51.11818182,0,22.1,21.025,0,4.084444444,53.7890301
2026-01-15 16:35:00+00:00,502.9333333,51.18245614,0,22.014,21.93142857,0,3.909924242,53.3297619
2026-01-15 16:40:00+00:00,499.3194805,51.0799373,0,21.99384615,22.562,0,3.928571429,53.49948485
2026-01-15 16:45:00+00:00,496.0975,51.01176471,0,21.90818182,21.90019048,0,4.025396825,54.64951049
2026-01-15 16:50:00+00:00,493.7282521,51.50260755,0,21.9,21.12212482,0,4.111549526,54.59202948
2026-01-15 16:55:00+00:00,488.6166667,50.28666667,0,21.89,20.64,0,4.074285714,53.52015152
2026-01-15 17:00:00+00:00,482.9333333,51.08307692,0,21.80526316,21.395,0,4.037288889,54.09862418
2026-01-15 17:05:00+00:00,481.1428571,51.97727273,0,21.8,22.85,0,4.141071429,53.29431818
2026-01-15 17:10:00+00:00,481,51.5182689,0,21.8,23.53142857,0,4.175555556,53.52367647
2026-01-15 17:15:00+00:00,476.8711111,49.63333333,0,21.72166667,23.16285714,0,4.02,55.71439394
2026-01-15 17:20:00+00:00,476,49,0,21.7,20.13533333,0,4.0075,54.39111111
2026-01-15 17:25:00+00:00,473.525,50.89157895,0,21.7,14.74,0,4.09475,54.31111111
2026-01-15 17:30:00+00:00,472.2971429,51.14025974,0,21.7,20.768,0,4.038972222,52.22483516
2026-01-15 17:35:00+00:00,470.4,51,0,21.61928571,28.028,0,3.972888889,52.52409524
2026-01-15 17:40:00+00:00,470.0805556,51,0,21.6,29.1,0,3.953777778,57.32246154
2026-01-15 17:45:00+00:00,469.2,51.69653607,0,21.6,26.03333333,0,4.028571429,55.72614478
2026-01-15 17:50:00+00:00,468.2,51.1277592,0,21.6,21.7,0,4.094,53.50947619
2026-01-15 17:55:00+00:00,464,51.30384615,0,21.6,20.5,0,4.05875,53.89936552
2026-01-15 18:00:00+00:00,463.0833333,51.83035714,0,21.6,22.1,0,4.0975,53.71807359
2026-01-15 18:05:00+00:00,462.0490909,51.49592593,0,21.55533333,24.32,0,3.992920635,54.02943144
2026-01-15 18:10:00+00:00,461.76,51.55,0,21.5,25,0,3.96,54.12533654
2026-01-15 18:15:00+00:00,460.9616667,51.36299415,0,21.5,23.99,0,4.022,54.16461538
2026-01-15 18:20:00+00:00,458.3833333,51.61052632,0,21.5,22.6,0,4.164,53.66657343
2026-01-15 18:25:00+00:00,457.5777778,51.56338673,0,21.5,21.22,0,4.156507937,53.23345455
2026-01-15 18:30:00+00:00,456.3733333,51.605,0,21.43625,21.98285714,0,3.999292308,52.60222222
2026-01-15 18:35:00+00:00,455.2857143,52,0,21.4,24.1275,0,3.929333333,52.8020202
2026-01-15 18:40:00+00:00,453.0848485,51.53684211,0,21.4,24.6925,0,4.075,53.68109091
2026-01-15 18:45:00+00:00,451.4,51.12272727,0,21.4,23.84666667,0,4.249090909,56.17478261
2026-01-15 18:50:00+00:00,451,51,0,21.34571429,21.98,0,4.145666667,54.89792208
2026-01-15 18:55:00+00:00,450.5,51.26190476,0,21.3,21.35,0,4.2,53.96905527
2026-01-15 19:00:00+00:00,449.6,51.01333333,0,21.3,21.88,0,4.24,53.75385694
2026-01-15 19:05:00+00:00,449.7555556,50.93202614,0,21.3,23.46380952,0,4.08,43.25833333
2026-01-15 19:10:00+00:00,449.86,51,0,21.3,24.54666667,0,4.208484849,41.85111111
2026-01-15 19:15:00+00:00,447.8060606,51,0,21.25636364,24,0,4.166704546,46.85636364
2026-01-15 19:20:00+00:00,445.8,51.04444444,0,21.2,22.16,0,4.194194444,49.49309942
2026-01-15 19:25:00+00:00,446.225,51.43,0,21.2,21.14,0,4.2068,46.64815185
2026-01-15 19:30:00+00:00,445,52,0,21.2,21.73,0,4.162461539,47.048
2026-01-15 19:35:00+00:00,445,51.42222222,0,21.2,23.19,0,4.158666667,49.93307937
2026-01-15 19:40:00+00:00,444.7616667,51.19393939,0,21.17842105,24.07742857,0,4.225714286,53.29102499
2026-01-15 19:45:00+00:00,443.56,51.54444444,0,21.1,24.58,0,4.375,59.69222222
2026-01-15 19:50:00+00:00,442.6,51.02222222,0,21.1,24.43142857,0,4.4,62.36718182
2026-01-15 19:55:00+00:00,442,51.23214286,0,21.1,22.61428571,0,4.4,46.2
2026-01-15 20:00:00+00:00,442,51.28311688,0,21.1,21.4,0,4.4,46.81666667
2026-01-15 20:05:00+00:00,441.3607143,50.39,0,21.1,21.28333333,0,4.2242,52.55
2026-01-15 20:10:00+00:00,439.3194444,51.55092308,0,21.07245421,23.29666667,0,4.084666667,52.32237688
2026-01-15 20:15:00+00:00,438.9717949,50.31563158,0,21.00416667,24.99333333,0,4.066666667,52.56931849
2026-01-15 20:20:00+00:00,439.0461538,50.98761905,0,21,24.13,0,4.031428571,53.19066321
2026-01-15 20:25:00+00:00,439.09,51.16483254,0,21,22.16,0,3.923555556,53.20302392
2026-01-15 20:30:00+00:00,438.1243697,50.98654679,0,21,20.88,0,3.988,53.40623377
2026-01-15 20:35:00+00:00,436.9555556,50.77996716,0,21,21.84666667,0,4.3,51.33052545
2026-01-15 20:40:00+00:00,435.45,48.47272727,0,21,23.88,0,3.658095238,50.83083916
2026-01-15 20:45:00+00:00,437,49.875,0,21,24.36666667,0,3.827777778,52.45772727
2026-01-15 20:50:00+00:00,437.8285714,48.87090909,0,21.015,24.4,0,3.836,54.30636364
2026-01-15 20:55:00+00:00,436.06,49.55214286,0,21.09496504,23.21333333,0,3.918920635,55.69899666
2026-01-15 21:00:00+00:00,436.0666667,45.38947368,0,21.1,21.77333333,0,3.914285714,55.91777778
2026-01-15 21:05:00+00:00,438,0,0,21.1,21.5,0,3.344666667,54.95142857
2026-01-15 21:10:00+00:00,437.925,0,0,21.085,21.5,0,3.0825,53.7656
2026-01-15 21:15:00+00:00,438.2272727,0,0,21.00285714,21.34,0,3.001666667,56.93454545
2026-01-15 21:20:00+00:00,440,0,0,21,21.28888889,0,3.038805556,58.60447368
2026-01-15 21:25:00+00:00,440,0,0,21,21.14,0,3.044,58.04344289
2026-01-15 21:30:00+00:00,439.2177778,0,0,21,21.1,0,2.993166667,54.86008658
2026-01-15 21:35:00+00:00,440.9666667,0,0,21,21.04,0,2.993428571,54.70772727
2026-01-15 21:40:00+00:00,439,0,0,21,20.9275,0,2.990285714,54.86714109
2026-01-15 21:45:00+00:00,438.0671717,0,0,21,20.8,0,2.995833333,54.830625
2026-01-15 21:50:00+00:00,437.2,0,0,21.08636364,20.76,0,2.914285714,55.87370968
2026-01-15 21:55:00+00:00,437.1833333,0,0,21.1,20.5047619,0,2.9,55.87464912
2026-01-15 22:00:00+00:00,437,0,0,21.1,20.41666667,0,2.9,55.07523211
2026-01-15 22:05:00+00:00,436.0444444,0,0,21.00363636,20.3,0,2.94,54.99636364
2026-01-15 22:10:00+00:00,436.6615385,0,0,21,20.15333333,0,2.872,54.99846154
2026-01-15 22:15:00+00:00,437,0,0,21,19.91911111,0,2.868,54.84253181
2026-01-15 22:20:00+00:00,436.6222222,0,0,21,19.76,0,3.071428571,55.164
2026-01-15 22:25:00+00:00,437,0,0,21,19.6,0,3,54.61389163
2026-01-15 22:30:00+00:00,433.54,0,0,21,19.525,0,2.824,54.63819398
2026-01-15 22:35:00+00:00,434.65,0,0,21,19.18333333,0,2.8,54.75904762
2026-01-15 22:40:00+00:00,434.8386364,0,0,21,19.1,0,2.8,54.59928571
2026-01-15 22:45:00+00:00,434.3136364,0,0,21,18.95630952,0,2.923333333,54.82835556
2026-01-15 22:50:00+00:00,434.6,0,0,21,18.81,0,3,55.44190476
2026-01-15 22:55:00+00:00,435,0,0,21,18.59714286,0,3,56.10666667
2026-01-15 23:00:00+00:00,435.8,0,0,21,18.51714286,0,3,55.68909158
2026-01-15 23:05:00+00:00,435.2,0,0,21,18.23,0,2.936666667,54.94898551
2026-01-15 23:10:00+00:00,435,0,0,21,18,0,3.031363636,55.30569231
2026-01-15 23:15:00+00:00,435.0117647,0,0,21,17.89333333,0,3.084835165,55.16662581
2026-01-15 23:20:00+00:00,433.6,0,0,21,17.8,0,3.094,54.17515152
2026-01-15 23:25:00+00:00,433.0125,0,0,21,17.572,0,3.046,54.41456814
2026-01-15 23:30:00+00:00,433,0,0,21,17.36666667,0,3.058,54.83201754
2026-01-15 23:35:00+00:00,433.334127,0,0,21,17.2,0,3.1,54.85605952
2026-01-15 23:40:00+00:00,433.7751623,0,0,21,16.98266667,0,3.1,54.43470696
2026-01-15 23:45:00+00:00,433.7263889,0,0,21,16.85385714,0,3.1,54.42847239
2026-01-15 23:50:00+00:00,434.2166949,0,0,21,16.72888889,0,3.1,55.22902618
2026-01-15 23:55:00+00:00,433.8222222,0,0,21,16.6,0,3.092285714,55.73119048
2026-01-16 00:00:00+00:00,433,0,0,21,16.47142857,0,3.137285714,55.16097222
2026-01-16 00:05:00+00:00,433.265873,0,0,21,16.18,0,3.0144,55.17645455
2026-01-16 00:10:00+00:00,433.3880952,0,0,21,15.98,0,2.965285714,55.42963947
2026-01-16 00:15:00+00:00,433.4,0,0,21,15.82,0,3,55.35871429
2026-01-16 00:20:00+00:00,433.78125,0,0,21,15.675,0,2.9875,54.52291667
2026-01-16 00:25:00+00:00,433.35,0,0,21,15.52,0,2.915238095,54.6442
2026-01-16 00:30:00+00:00,433.5714286,0,0,21,15.4,0,2.893142857,54.68055556
2026-01-16 00:35:00+00:00,432.8210526,0,0,21,15.32,0,2.885357143,55.33385714
2026-01-16 00:40:00+00:00,432.7244444,0,0,21,14.96,0,2.9,55.16666667
2026-01-16 00:45:00+00:00,434.7047619,0,0,21,14.8,0,2.914,55.85163636
2026-01-16 00:50:00+00:00,433.8,0,0,21,14.78,0,2.904,55.65938596
2026-01-16 00:55:00+00:00,432.3402597,0,0,21,14.7,0,2.9,54.42829825
2026-01-16 01:00:00+00:00,431.2410714,0,0,21,14.69272727,0,2.885612587,54.50711905
2026-01-16 01:05:00+00:00,432.4,0,0,21,14.47085714,0,2.864952381,55.54619048
2026-01-16 01:10:00+00:00,433.2222222,0,0,21,14.28,0,2.8,52.59025641
2026-01-16 01:15:00+00:00,434.1833333,0,0,21,14.2,0,2.8,55.68464912
2026-01-16 01:20:00+00:00,433.9,0,0,21,14.10333333,0,2.789047619,54.70827839
2026-01-16 01:25:00+00:00,433.915,0,0,21,14.18571429,0,2.718,53.84266667
2026-01-16 01:30:00+00:00,433.7466667,0,0,21,14.3,0,2.7,54.97713287
2026-01-16 01:35:00+00:00,433.1166667,0,0,21,14.3,0,2.7,55.24704102
2026-01-16 01:40:00+00:00,433.2,0,0,21,14.3,0,2.698,55.66971014
2026-01-16 01:45:00+00:00,434,0,0,21,13.98,0,2.69475,55.66
2026-01-16 01:50:00+00:00,433.6361111,0,0,21,13.9,0,2.76,55.80757576
2026-01-16 01:55:00+00:00,432.4045455,0,0,21,13.82,0,2.673333333,55.53454545
2026-01-16 02:00:00+00:00,433.4416667,0,0,20.99333333,13.72,0,2.6,55.288
2026-01-16 02:05:00+00:00,432.0721008,0,0,20.97571429,13.544,0,2.659473684,55.21826087
2026-01-16 02:10:00+00:00,433.015625,0,0,20.9,13.225,0,2.89,54.77692308
2026-01-16 02:15:00+00:00,432.3333333,0,0,20.9,13.2,0,2.732897727,54.8875
2026-01-16 02:20:00+00:00,434.6571429,0,0,20.90857143,13.14,0,2.88,54.59554113
2026-01-16 02:25:00+00:00,432.3636364,0,0,20.99272727,13.1,0,2.781777778,55.08333333
2026-01-16 02:30:00+00:00,433.8222222,0,0,21,13.08666667,0,2.724571429,55.3
2026-01-16 02:35:00+00:00,433.925,0,0,21,13,0,2.753111111,55.47818182
2026-01-16 02:40:00+00:00,432.3875,0,0,21,13,0,2.715076923,55.78026316
2026-01-16 02:45:00+00:00,432.025,0,0,20.99777778,12.94,0,2.7955,56.82527273
2026-01-16 02:50:00+00:00,433.9088023,0,0,20.9,12.85,0,2.82,54.14838744
2026-01-16 02:55:00+00:00,434,0,0,20.9,12.66,0,2.86,55.44670768
2026-01-16 03:00:00+00:00,434,0,0,20.9,12.66,0,2.8,54.77692308
2026-01-16 03:05:00+00:00,434.1880342,0,0,20.9,12.65,0,2.867,54.79772727
2026-01-16 03:10:00+00:00,433.4004274,0,0,20.9,12.6,0,2.96620979,54.972
2026-01-16 03:15:00+00:00,434.7977273,0,0,20.9,12.575,0,2.958409091,55.43311111
2026-01-16 03:20:00+00:00,434.7523077,0,0,20.98,12.46,0,3,56.45208333
2026-01-16 03:25:00+00:00,435,0,0,21,12.4,0,2.948666667,56.21266532
2026-01-16 03:30:00+00:00,434.8286869,0,0,21,12.39428571,0,3.042275835,55.47442093
2026-01-16 03:35:00+00:00,434.5624242,0,0,21,12.2,0,3.26,54.71727273
2026-01-16 03:40:00+00:00,434,0,0,20.916,12.1775,0,3.1,54.74537063
2026-01-16 03:45:00+00:00,434.8111111,0,0,20.9,12.12,0,3.065,54.131417
2026-01-16 03:50:00+00:00,435,0,0,20.9,12.18,0,3.16,54.11324675
2026-01-16 03:55:00+00:00,435,0,0,20.9,12.11,0,3.12,54.09236842
2026-01-16 04:00:00+00:00,433.375,0,0,20.9,12.18125,0,3.1,54.20576923
2026-01-16 04:05:00+00:00,433.2,0,0,20.9,12.118,0,3.172127273,54.3027193
2026-01-16 04:10:00+00:00,433.3692308,256.0639579,0,20.9,11.86571429,0,3.231111111,53.20400192
2026-01-16 04:15:00+00:00,433.6,195.79,0,20.9,16.32,0,3.9,49.18105377
2026-01-16 04:20:00+00:00,437,52.89857143,0,20.9,23.31,0,3.790349206,51.37295088
2026-01-16 04:25:00+00:00,451.3333333,52.16713287,0,20.9,29.78333333,0,3.716666667,57.93425874
2026-01-16 04:30:00+00:00,459,51,0,20.9,29.496,0,3.694,56.9085
2026-01-16 04:35:00+00:00,456.5066667,52.01398601,0,20.9,24.86,0,3.938,54.42160839
2026-01-16 04:40:00+00:00,451.8863636,53.28,0,20.9,20.755,0,4.017611111,53.48945455
2026-01-16 04:45:00+00:00,448.7232323,53.38233264,0,20.9,19.93333333,0,4.106507937,50.26391608
2026-01-16 04:50:00+00:00,445.1948052,53.46347826,0,20.9,22.39966667,0,4.095,49.31306667
2026-01-16 04:55:00+00:00,442.1060606,53.8830037,0,20.9,24.12,0,4.037525253,49.40086667
2026-01-16 05:00:00+00:00,441.9734266,52.93384437,0,20.9,24.873,0,4.248333333,50.39575388
2026-01-16 05:05:00+00:00,438.9180952,53.01111111,0,20.9,23.78,0,4.417142857,52.45013557
2026-01-16 05:10:00+00:00,439.4666667,52.77391304,0,20.9,22.24333333,0,4.2,52.70213636
2026-01-16 05:15:00+00:00,439.8,52.38421053,0,20.9,21.37,0,4.262222222,53.1241958
2026-01-16 05:20:00+00:00,439.3568182,52.36984127,0,20.95777778,23.16111111,0,4.228658009,55.60555075
2026-01-16 05:25:00+00:00,439.1527778,52.6,0,21,23.90571429,0,4.2,56.21495238
2026-01-16 05:30:00+00:00,438.8642857,52.10461538,0,21,24.44,0,4.374444444,58.33925397
2026-01-16 05:35:00+00:00,438.525,51.66666667,0,21,23.80285714,0,4.927,58.48574163
2026-01-16 05:40:00+00:00,437.58,52.03333333,0,21,22.78,0,4.68,54.423
2026-01-16 05:45:00+00:00,437.2727273,52.25,0,21,21.98,0,5.28,53.37444444
2026-01-16 05:50:00+00:00,438.25,52.30952381,0,21,22.225,0,5.175,52.35
2026-01-16 05:55:00+00:00,438.9484848,51,0,21,23.22,0,5.07,52.86670317
2026-01-16 06:00:00+00:00,438.9728938,51.32727273,0,21,23.43666667,0,4.880512821,53.09782172
2026-01-16 06:05:00+00:00,439.8,52.49047619,0,21,23.48666667,0,4.648857143,53.54965242
2026-01-16 06:10:00+00:00,439.9727273,51.14448161,0,21,22.6,0,4.71,52.7
2026-01-16 06:15:00+00:00,441.1282051,51.61204301,0,21,22.31666667,0,4.546,53.30333333
2026-01-16 06:20:00+00:00,441.0694444,52.48896321,0,21.01424242,22.3537037,0,4.52,53.75172414
2026-01-16 06:25:00+00:00,443.4,51,0,21.1,23.18,0,4.337777778,53.705
2026-01-16 06:30:00+00:00,453.76,51.29803922,10.16,21.1,23.57085714,0,4.300571429,53.22098551
2026-01-16 06:35:00+00:00,463.0444444,52.12,25.3048,21.1,23.6,0,4.79,52.51542857
2026-01-16 06:40:00+00:00,462.4,52.1,25.49888889,21.1,23.10666667,0,4.664444444,52.24666667
2026-01-16 06:45:00+00:00,460.25,51.91071429,25.51214286,21.11964286,22.71607143,0,4.5875,52.12035714
2026-01-16 06:50:00+00:00,460.94,52.83529412,25.60709091,21.2,22.5,0,4.4975,53.21333333
2026-01-16 06:55:00+00:00,459.6,51.16923077,25.7,21.18166667,22.57666667,0,4.4745,53.37683299
2026-01-16 07:00:00+00:00,460.6,49.37342657,25.40654545,21.1,22.97333333,0,4.575633333,53.38161616
2026-01-16 07:05:00+00:00,459.7,50.61227513,25.4506,21.10857143,23.2,0,4.293777778,53.90407407
2026-01-16 07:10:00+00:00,462.88,50.85454545,25.353,21.2,23.39333333,0,4.613111111,55.50666667
2026-01-16 07:15:00+00:00,464.6348485,51.51,25.21726489,21.2,23.28,0.008,4.769865385,55.4405
2026-01-16 07:20:00+00:00,470.1211111,52.80516746,25.15352941,21.2,23.07333333,0.101153846,4.790322222,53.6979798
2026-01-16 07:25:00+00:00,474.3857143,51.32067669,25.2174,21.2,22.92,0.203805808,4.892307692,53.11333333
2026-01-16 07:30:00+00:00,477.0379085,51.46891414,25.17142105,21.2,22.9,0.371751313,4.850153846,53.47813439
2026-01-16 07:35:00+00:00,481.45,50.25520468,25.09711111,21.2,22.96,0.560740741,4.72,53.09228571
2026-01-16 07:40:00+00:00,486.1666667,49.15,25.125,21.2,23.06666667,0.859716599,4.95,55.25131579
2026-01-16 07:45:00+00:00,488.940107,50.28588235,24.88476768,21.2,23.1,1.175764706,5.015628571,53.37925
2026-01-16 07:50:00+00:00,489.8,46.87533157,24.49975,21.20153846,23.1,1.492153846,5.616,51.99246684
2026-01-16 07:55:00+00:00,492.4166667,50.92142857,24.36805556,21.3,23.04,2.541490476,5.458181818,51.5152381
2026-01-16 08:00:00+00:00,496.1444444,51.10681319,24.31550877,21.3,22.94,4.100198835,5.717025641,50.19348718
2026-01-16 08:05:00+00:00,538.9212121,51.85703339,24.66156364,21.30105263,22.9,6.305275905,5.372071429,50.96592064
2026-01-16 08:10:00+00:00,597.2527778,50.22626263,24.73841667,21.40888889,22.65,9.372745455,5.238611111,50.03015873
2026-01-16 08:15:00+00:00,610.92,51.81111111,24.64436364,21.58526316,22.6,11.58202381,5.38,51.84956459
2026-01-16 08:20:00+00:00,627.3367766,51.95131766,24.57025315,21.64947278,22.68666667,13.98344748,5.27848718,51.71165053
2026-01-16 08:25:00+00:00,676.6,50.25263158,24.46555556,21.7,23.036,18.53902924,5.524,50.50533944
2026-01-16 08:30:00+00:00,672.1607143,49.98647059,24.42712843,21.60339869,23.2,23.68444118,5.477,52.14318182
2026-01-16 08:35:00+00:00,686.45,50.79359848,24.66393007,21.75742471,23.2,25.78275,5.30775,53.35828164
2026-01-16 08:40:00+00:00,698.1721612,54.0921292,24.64017143,21.78783463,23.192,25.78907832,5.458708625,53.68977728
2026-01-16 08:45:00+00:00,719.57,55.26153846,24.44,21.88,23.11333333,26.58467582,5.561142857,54.92802198
2026-01-16 08:50:00+00:00,701.2333333,54.19176471,24.58824675,21.9,23.1,31.20113333,5.4878,55.284
2026-01-16 08:55:00+00:00,713.1538462,58.3,24.7,21.84865546,23.1,35.64445673,5.518461539,55.13176274
