,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-08-02 03:00:00+00:00,459.6456229,0.0,23.5,457.0983605,0.0,23.20666667,18.2,52.95642063,0.310824541,-2.873493266,16.10963956
2025-08-02 03:15:00+00:00,460.368417,0.0,23.41833333,455.223089,0.0,23.2,18.12,55.75907041,1.037147628,-1.311787768,16.10126263
2025-08-02 03:30:00+00:00,458.3100698,0.0,23.4,455.1200371,0.0,23.2,18.1,59.26356293,2.883612419,0.600297619,16.11312925
2025-08-02 03:45:00+00:00,457.3053836,0.0,23.4,454.6644678,0.0,23.2,18.1,62.24303704,5.577728267,2.428,15.65466667
2025-08-02 04:00:00+00:00,457.0783029,0.0,23.4,453.5936998,0.0,23.2,18.1,65.24526392,8.993486734,4.323333333,15.63311111
2025-08-02 04:15:00+00:00,457.3841409,0.0,23.4,453.9796109,0.0,23.13333333,18.1,68.35006013,12.36447219,6.364761905,15.5446734
2025-08-02 04:30:00+00:00,456.2443251,0.0,23.4,453.6169898,0.0,23.1,18.03571429,71.25092467,17.69328717,8.34248779,15.39802083
2025-08-02 04:45:00+00:00,455.0289311,0.0,23.4,452.2034887,0.0,23.1,18.0,74.23104575,26.7130776,10.35192157,15.41855556
2025-08-02 05:00:00+00:00,455.0333333,0.0,23.4,452.1123291,0.0,23.1,18.0,77.30123909,42.33449223,12.45352547,15.60533228
2025-08-02 05:15:00+00:00,454.3887023,0.0,23.4,451.6792779,0.0,23.1,18.0,80.19348013,55.40523065,14.52672161,15.94788937
2025-08-02 05:30:00+00:00,452.9210354,0.0,23.4,451.3956566,0.0,23.1,17.9525,83.16669312,72.52235432,16.63015873,16.25232011
2025-08-02 05:45:00+00:00,453.3551282,0.0,23.4,450.0340121,0.0,23.1,17.9,86.33856614,87.8998616,18.86694444,16.50405491
2025-08-02 06:00:00+00:00,453.0487607,0.0,23.4,449.7631313,0.0,23.11333333,17.9,89.04308558,95.2348681,20.76721717,16.82047863
2025-08-02 06:15:00+00:00,452.4445408,0.0,23.4,449.0109599,0.0,23.16001701,17.9,92.49802128,104.3980963,23.12312925,16.98489796
2025-08-02 06:30:00+00:00,451.2618452,0.0,23.4,448.3526778,0.0,23.2,17.9,95.47226912,102.4058854,25.12926984,17.26340411
2025-08-02 06:45:00+00:00,450.7485536,0.0,23.4,446.7825295,0.0,23.2,17.9,98.6765873,120.3585993,27.25257937,17.35347712
2025-08-02 07:00:00+00:00,450.7787719,0.0,23.43333333,446.1278565,0.0,23.2,17.9,102.3126724,148.337466,29.58915344,17.83215584
2025-08-02 07:15:00+00:00,449.6206294,0.0,23.5,445.2555967,0.0,23.2,17.9,105.5182715,178.1478171,31.55838626,18.15909757
2025-08-02 07:30:00+00:00,449.1316402,0.0,23.5,444.639917,0.0,23.29333333,17.91466667,108.7282071,225.6129892,33.4815772,18.39150855
2025-08-02 07:45:00+00:00,446.8191186,0.0,23.55333333,445.358871,0.0,23.3,18.05333333,112.8420539,282.6609054,35.7460878,18.7997658
2025-08-02 08:00:00+00:00,446.820828,0.0,23.6,444.0376429,0.0,23.32202381,18.1,116.297031,309.6964218,37.54283266,19.15536011
2025-08-02 08:15:00+00:00,447.2640071,0.0,23.6,444.4393864,0.0,23.4,18.1,120.318619,298.8514442,39.50249206,19.85552814
2025-08-02 08:30:00+00:00,446.6153402,0.0,23.66,443.9738835,0.0,23.4,18.1,124.4901981,306.6368452,41.40079365,19.89213492
2025-08-02 08:45:00+00:00,447.0913719,0.0,23.7,443.067218,0.0,23.45333333,18.1,128.6113237,346.4954825,43.05923521,19.55266955
2025-08-02 09:00:00+00:00,446.1096372,0.0,23.7,442.5438237,0.0,23.5,18.1,133.1951531,464.6581187,44.79196429,19.99988946
2025-08-02 09:15:00+00:00,443.8518419,0.0,23.78181818,441.9489633,0.0,23.53636364,18.1,138.0513636,462.1843928,46.38181818,20.21818182
2025-08-02 09:30:00+00:00,443.8855415,0.0,23.80833333,442.0391427,0.0,23.6,18.1,142.0921291,553.255035,47.53500337,20.76950551
2025-08-02 09:45:00+00:00,443.9098694,0.0,23.9,442.2698246,0.0,23.6,18.1,147.3412121,489.3489502,48.88225108,21.22305808
2025-08-02 10:00:00+00:00,445.2627914,0.0,23.9,441.7968353,0.0,23.69285714,18.1,152.7519671,642.4208496,49.99107143,21.27036745
2025-08-02 10:15:00+00:00,443.2782511,0.0,23.98412698,441.9402413,0.0,23.78,18.1,158.0983233,572.8705345,50.91225253,21.68727126
2025-08-02 10:30:00+00:00,443.9359649,0.0,24.0,441.7954824,0.0,23.8,18.18933333,163.877672,104.9625198,51.6710582,20.78898954
2025-08-02 10:45:00+00:00,443.407563,0.0,24.0,441.3621617,0.0,23.8,18.20349026,169.4172456,92.44198153,52.19255952,19.45843308
2025-08-02 11:00:00+00:00,443.5378468,0.0,24.0,440.9624498,0.0,23.8,18.3,175.0832407,148.6394767,52.47777778,18.742
2025-08-02 11:15:00+00:00,443.6750884,0.0,24.0,440.5828278,0.0,23.8,18.33222222,180.9852804,129.1502139,52.59388889,18.54975778
2025-08-02 11:30:00+00:00,442.6728319,0.0,24.0,439.8884848,0.0,23.8,18.44444444,186.8810969,110.43535,52.425,18.55059207
2025-08-02 11:45:00+00:00,443.0311725,0.0,24.05102041,440.0983302,0.0,23.8,18.6,192.4349745,98.83862836,52.07303353,18.24703061
2025-08-02 12:00:00+00:00,442.3195469,0.0,24.1,440.1681308,0.0,23.8,18.62555556,198.1460391,121.8315207,51.49061105,18.3163746
2025-08-02 12:15:00+00:00,442.0463866,0.0,24.1,439.4922222,0.0,23.8,18.72933333,203.7402857,162.8083416,50.7212381,18.08812778
2025-08-02 12:30:00+00:00,441.6876515,0.0,24.1,439.3106061,0.0,23.8,18.8,209.0590161,203.5356764,49.78838095,18.0905754
2025-08-02 12:45:00+00:00,441.2711791,0.0,24.1,439.3234578,0.0,23.85,18.86011905,214.2523384,282.4799986,48.61806973,18.4081576
2025-08-02 13:00:00+00:00,441.1601322,0.0,24.16666667,438.4160054,0.0,23.9,18.94333333,218.7753124,382.2158206,47.45990629,19.19000529
2025-08-02 13:15:00+00:00,441.189697,0.0,24.2,437.9074758,0.0,23.98166667,19.0,223.8407648,388.972268,45.92042328,19.40579894
2025-08-02 13:30:00+00:00,440.7719085,0.0,24.21931818,438.8285714,0.0,24.0,19.0047619,228.1361111,300.8347187,44.47653061,19.62571429
2025-08-02 13:45:00+00:00,440.658503,0.0,24.3,437.4064382,0.0,24.03333333,19.09555556,232.5738754,367.8645591,42.76820587,19.89331111
2025-08-02 14:00:00+00:00,440.4675267,0.0,24.3,437.2916898,0.0,24.1,19.13809524,236.9518722,310.013533,40.91106838,19.83968254
2025-08-02 14:15:00+00:00,439.853987,0.0,24.37,436.5660084,0.0,24.18571429,19.2,240.8060053,367.8344693,39.1340873,20.36274286
2025-08-02 14:30:00+00:00,439.648088,0.0,24.4,436.2636916,0.0,24.23673469,19.2,244.7182823,322.857126,37.19573413,20.84154563
2025-08-02 14:45:00+00:00,439.8050545,0.0,24.4,436.5254363,0.0,24.3,19.22666667,248.2796199,332.1739007,35.27362759,20.9862829
2025-08-02 15:00:00+00:00,438.5431017,0.0,24.4,436.6811448,0.0,24.36993651,19.3,251.854768,234.2068715,33.22647249,20.75233333
2025-08-02 15:15:00+00:00,439.1519914,0.0,24.4,435.9735779,0.0,24.4,19.3,255.261369,143.7732291,31.20315126,19.67388983
2025-08-02 15:30:00+00:00,439.2040271,0.0,24.45714286,435.3022872,0.0,24.4,19.3,258.6417255,183.5288341,29.09530166,19.25894526
2025-08-02 15:45:00+00:00,439.178783,0.0,24.5,435.884798,0.0,24.41688889,19.3,262.0392547,216.5087367,26.92299306,19.10317089
2025-08-02 16:00:00+00:00,438.4385185,0.0,24.5,435.7847248,0.0,24.58461538,19.30769231,264.9346549,261.3036858,24.99576599,19.42307239
2025-08-02 16:15:00+00:00,438.2705017,0.0,24.5,436.2406232,0.0,24.5,19.4,268.2968452,71.25392337,22.68702381,19.19726587
2025-08-02 16:30:00+00:00,436.9974603,0.0,24.5,436.2808782,0.0,24.40333333,19.4,271.5981429,39.12678572,20.42355556,18.81822222
2025-08-02 16:45:00+00:00,436.6757011,0.0,24.49333333,436.3113497,0.0,24.38666667,19.40833333,274.6655094,35.33521089,18.26851852,18.51925051
2025-08-02 17:00:00+00:00,437.1663832,0.0,24.41666667,436.3481162,0.0,24.3,19.5,277.6207256,39.39448709,16.16439909,18.15393878
