,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,R05_07_N_MVV01,R05_07_V_MVV01
2025-06-24 03:45:00+00:00,492.0813889,60.60714286,22.8,471.7430644,64.10340482,22.66571429,17.71,59.47272727,56.32208708,7.431547619,13.64125974,36.55099206,0,0
2025-06-24 04:00:00+00:00,489.25,60.13852814,22.8,468.0858586,63.10582751,22.7,17.60666667,62.78215873,67.38535516,9.537190476,13.87292374,36.2,0,0
2025-06-24 04:15:00+00:00,486.0266949,62.24231602,22.92666667,465.0416835,63.66408293,22.7,17.01,65.92106634,129.5477241,11.60048637,14.02556878,36.28361111,0,0
2025-06-24 04:30:00+00:00,483.8818182,63.03265306,22.9,462.7654704,63.36275279,22.7,17.09845238,68.54492063,81.828817,13.40367063,14.14783099,35.92040816,0,0
2025-06-24 04:45:00+00:00,486.3552031,62.38134298,22.91089947,463.6204848,63.88619608,22.70538721,17.148,71.60821744,159.9388953,15.5258623,14.52095292,35.55888215,0,0
2025-06-24 05:00:00+00:00,490.9703704,62.40622222,23.03185185,468.658526,64.45707139,22.79575758,16.82095238,74.58278139,100.8578735,17.62809968,14.7579228,34.8706229,0,0
2025-06-24 05:15:00+00:00,501.4642863,62.92786899,23.0159798,475.0626548,63.50656439,22.8,16.95333333,77.06266667,82.9255819,19.37500105,14.83583069,35.17092308,0,0
2025-06-24 05:30:00+00:00,499.0413631,61.25515777,23.12857143,500.1860409,63.074672,22.8,17,80.26244331,94.53673888,21.67480311,14.58812658,35.4,0,0
2025-06-24 05:45:00+00:00,507.8338822,61.68201815,23.1075,542.6979475,63.89982152,22.77638889,16.91733333,83.37027177,89.34703683,23.90467725,14.36892063,35.672,0,0.007388167
2025-06-24 06:00:00+00:00,518.7597703,61.92337414,23.17095238,555.8993259,63.06988799,23.08,17.05361111,86.44238937,55.79258549,26.0713254,14.21386869,35.8062931,0,0
2025-06-24 06:15:00+00:00,543.1259158,62.08189033,23.27232143,556.3610783,63.95505466,23.1,16.89285714,89.15130952,57.8483065,27.96117347,13.34209524,36.75992063,0.006883876,0
2025-06-24 06:30:00+00:00,555.6188562,61.92335945,23.34498299,612.2792161,63.10087008,23.09614286,16.96428571,92.56313228,118.1116153,30.3547252,13.57781795,36.25455267,0,0
2025-06-24 06:45:00+00:00,574.7719492,61.27682647,23.49118519,599.7065332,64.25966144,23.17534392,17.105,95.70222415,465.3922262,32.44755772,14.54324363,35.55299441,0,0
2025-06-24 07:00:00+00:00,604.8158606,62.61641319,23.68666667,646.7637112,65.03158883,23.54,17.04177778,99.09890741,231.2501672,34.64803704,15.20318889,35.13460317,0,0
2025-06-24 07:15:00+00:00,644.6456862,62.32510044,23.78913074,683.68546,64.90740593,23.87165751,17.2,102.3766255,355.319861,36.70402549,15.67946429,35.0775,0,0
2025-06-24 07:30:00+00:00,651.5195499,62.72128784,23.89805556,673.5406697,64.79205483,23.97992063,17.02666667,105.9304339,283.7968708,38.84127249,15.88761667,35.172,0,0
2025-06-24 07:45:00+00:00,669.6217719,61.76770934,23.96585859,677.6473971,69.59611111,24.06862471,17.07416667,109.1832282,276.4782388,40.67565871,16.05385839,34.98392593,0,0
2025-06-24 08:00:00+00:00,676.2413976,67.22695915,24.09940476,686.3974244,81.15254401,24.14285714,17.2952381,112.3931973,332.8854073,42.39965986,16.46717687,34.80767268,0,0
2025-06-24 08:15:00+00:00,679.3344177,66.79742056,24.00511111,710.1310114,91.55207977,23.98,17.06920635,116.7832576,336.2961273,44.58777489,17.08599242,34.88510582,0,0
2025-06-24 08:30:00+00:00,666.5205688,74.42206349,24.16101587,692.5696168,91.23759939,24.04907937,16.97111111,121.5397978,399.8740481,46.76131799,16.66471611,34.7383114,0,0
2025-06-24 08:45:00+00:00,664.8165973,93.22402422,24.21722222,663.2311993,100.1773034,24.09333333,17.04666667,125.8753228,393.3479222,48.55025926,16.74981296,35.26954386,0,0
2025-06-24 09:00:00+00:00,674.7583864,107.4195017,24.07346939,701.4527417,101.8257215,24.08506494,17.2375,130.6584489,369.2487031,50.34338152,17.06774376,35.08151927,0,0
2025-06-24 09:15:00+00:00,662.6676323,122.7163119,24.18,702.3619987,113.7149937,24.1,17.15212121,135.2445299,335.4339469,51.82575214,16.98956902,34.87215568,0,0
2025-06-24 09:30:00+00:00,656.5384259,133.1612821,24.15140741,656.5687595,120.9606087,24.1,17.24777778,140.4969302,363.4795035,53.33416667,17.1446572,34.92029509,0,0
2025-06-24 09:45:00+00:00,634.4086646,148.708623,24.1968254,630.7588887,129.7918245,24.08044444,17.45809524,145.8763178,479.0075412,54.64093157,17.40994401,35.39228348,0,0
2025-06-24 10:00:00+00:00,586.3890056,173.1592404,24.29357143,629.2761212,134.3684153,24.05178571,17.22142857,151.6236905,393.2476814,55.80187075,17.38431973,35.08701923,0,0
2025-06-24 10:15:00+00:00,574.2865355,61.70940554,24.30887879,643.1755796,47.2497931,24.13789174,17.20377104,157.3197593,792.6893795,56.74533069,17.60773148,34.96893318,0,0
2025-06-24 10:30:00+00:00,620.2559897,241.2358538,24.10022222,683.4990835,178.5912852,24.20380952,18.01444444,163.657119,339.7313715,57.4952381,17.60952381,35.04759596,0,0
2025-06-24 10:45:00+00:00,619.7633693,220.1129149,24.0531746,645.6143825,172.4910415,24.09183673,17.32857143,169.4041412,284.4548763,57.95751701,17.56843027,34.74668367,0,0
2025-06-24 11:00:00+00:00,624.9771911,216.8477222,23.99688889,639.3774158,178.0855014,24.05792641,17.2,176.0929854,280.1227217,58.27333333,17.36769678,35.09158995,0,0
2025-06-24 11:15:00+00:00,621.7829876,230.9412596,24.09235354,629.6394687,177.469329,23.95480159,17.13333333,182.3867397,237.7038647,58.3,17.39079626,34.70840351,0,0
2025-06-24 11:30:00+00:00,601.6212002,229.8227106,23.92040816,640.4835203,170.0449389,23.91194444,17.06428571,189.3580657,243.8831407,58.0847619,17.566,34.84331197,0,0
2025-06-24 11:45:00+00:00,599.2791025,224.5505752,23.9349359,654.0683758,159.5006799,23.95832019,17.01582418,195.4806903,195.8963938,57.66722944,17.08789194,34.94490842,0,0
2025-06-24 12:00:00+00:00,585.0056986,222.9124343,23.91,636.6980181,157.8282479,23.89238095,16.48977778,201.163165,188.5098371,57.0412672,16.27294935,35.02962963,0,0
2025-06-24 12:15:00+00:00,594.2326229,208.7747543,23.9725,598.7234777,143.3426363,23.87888889,16.06777778,207.5464118,307.1029457,56.07684127,16.12322413,34.93883862,0,0
2025-06-24 12:30:00+00:00,597.328378,206.6182115,23.97142857,592.4878585,136.4963145,23.88214286,16.27244898,213.0777778,363.7654403,55.01536797,16.80987179,34.9850907,0,0
2025-06-24 12:45:00+00:00,585.7112648,201.6950758,23.89900529,593.3743514,132.422207,24,17.36659259,217.9049293,278.1209658,53.89947571,17.03038384,34.97383838,0,0
2025-06-24 13:00:00+00:00,573.852656,194.8237444,23.94666667,588.8189854,131.3019012,24.02666667,17.065,223.7519603,472.0414709,52.3282328,17.5886119,34.98065608,0,0
2025-06-24 13:15:00+00:00,568.2574543,183.1462898,23.86825397,579.0686601,135.3045313,24.06019841,17.52333333,228.8096905,343.9251068,50.72480952,17.8182381,35.0647619,0,0
2025-06-24 13:30:00+00:00,560.4780591,171.0074394,23.88714286,571.8712323,130.8835683,23.97142857,17.17559524,233.2330442,330.401765,49.11039966,18.18251469,35.26380952,0,0
2025-06-24 13:45:00+00:00,538.736069,169.5726332,24.009,542.4775089,126.6287671,23.86518519,17.48,237.6075556,246.512985,47.35492593,18.01441481,35.29416667,0,0
2025-06-24 14:00:00+00:00,526.953804,79.00517561,23.92833333,525.8549585,82.35374612,23.8,16.99466667,241.7552381,352.2632137,45.50952381,18.00666667,35.20148148,0,0
2025-06-24 14:15:00+00:00,537.0051852,62.24865079,24.11055556,527.7597262,61.4162949,23.8,16.03571429,245.7840608,144.5531197,43.56066931,17.3169247,35.27234848,0,0
2025-06-24 14:30:00+00:00,556.8094877,63.38727658,24.14545455,535.3094595,61.34110188,23.8,15.8,249.8108751,66.72811343,41.46217687,16.79642857,35.37618738,0,0
2025-06-24 14:45:00+00:00,555.9665819,62.06936567,24.2,525.145566,61.71421157,23.78,17.21388889,253.4056349,104.2180138,39.44959596,16.58885714,35.4312963,0,0
2025-06-24 15:00:00+00:00,555.3104699,60.26305556,24.174,515.5569809,61.52964406,23.7,16.81866667,256.866,113.536721,37.41185185,16.07821376,35.31846154,0,0
2025-06-24 15:15:00+00:00,548.8863366,62.7485348,24.10102041,510.7348192,61.98346516,23.7,16.8287415,260.3987124,161.441644,35.22507937,15.51141002,35.3,0,0
2025-06-24 15:30:00+00:00,542.7899126,60.28069394,24.05805556,504.2981728,62.27047983,23.7,17.1782381,263.4295714,93.7812812,33.27404762,15.3772381,35.24666667,0,0
2025-06-24 15:45:00+00:00,531.7303573,61.88081426,24.04933333,499.8732489,62.44538384,23.7,16.62,266.7296862,90.9582654,31.05705628,15.51203102,35.24666667,0,0
2025-06-24 16:00:00+00:00,523.2881109,60.23213144,24.09333333,495.165471,59.71428124,23.7,17.35,270.1301417,79.13306156,28.73344638,15.53267681,34.8386734,0,0
2025-06-24 16:15:00+00:00,511.1030558,60.48101687,23.99160714,490.4817909,61.51307554,23.62232143,16.62285714,272.7845238,63.65219526,26.85833333,14.96428571,34.79966537,0,0
2025-06-24 16:30:00+00:00,501.8044509,61.85355589,23.93555556,484.960814,62.01513923,23.6,17.03616667,276.03017,45.75244899,24.56426768,14.27787879,35.74,0,0
2025-06-24 16:45:00+00:00,496.2618743,61.32999856,23.9,480.9681317,61.33691955,23.57519414,16.96941558,278.7248319,28.59707135,22.63571078,13.8934736,35.84,0,0
2025-06-24 17:00:00+00:00,491.1992676,61.16737481,23.83238095,477.2840571,61.90080417,23.5,16.93809524,281.9211825,30.6613912,20.32485714,14.09078718,35.91333333,0,0
2025-06-24 17:15:00+00:00,487.7721088,61.36257038,23.8,474.9865306,62.21401209,23.5,16.61142857,284.7968197,37.78966633,18.31870748,14.16806838,35.94803571,0,0
2025-06-24 17:30:00+00:00,483.3516835,61.28333333,23.72,473.1686676,62.62592593,23.42,16.37019048,287.8316988,24.95348879,16.08711389,13.94859524,35.89186897,0,0
2025-06-24 17:45:00+00:00,482.0367377,61.93886186,23.7,469.956044,61.07927978,23.35634921,16.85085193,290.6368834,14.89206654,14.13739316,13.94965812,36.08019231,0,0
2025-06-24 18:00:00+00:00,479.2500834,60.82340398,23.60769231,468.0006892,61.40928571,23.3,16.8200641,293.630636,17.26451437,12.11609153,13.81679035,36.19365079,0,0
2025-06-24 18:15:00+00:00,476.7060741,62.15234729,23.6,465.9954165,60.4709395,23.3,16.39391941,295.9034235,15.81193711,10.56588345,13.8,36.2,0,0
2025-06-24 18:30:00+00:00,475.2658333,61.37546657,23.55333333,464.0587179,60.32684293,23.23277778,17.21466667,299.5429765,5.709560033,8.240314648,13.91843162,36.17263736,0,0
2025-06-24 18:45:00+00:00,475.4117056,61.26974746,23.5,463.0180656,60.67233707,23.2,15.70160847,302.2430446,4.953513346,6.508309929,13.78560493,35.90577778,0,0
2025-06-24 19:00:00+00:00,474.1865746,7.625,23.5,462.8709172,7.261904762,23.2,17.93061224,305.4704102,3.560746924,4.576428571,13.50178571,36.72655462,0,0
2025-06-24 19:15:00+00:00,473.0350716,0,23.4325,462.1907312,0,23.16666667,17.53333333,307.619963,4.003636364,3.326136364,13.42537885,36.93333333,0,0
2025-06-24 19:30:00+00:00,472.847619,0,23.4,461,0,23.1,17.40666667,311.4115372,2.347756635,1.270666667,13.40055556,36.98917379,0,0
2025-06-24 19:45:00+00:00,472.4799253,0,23.4,460.3798693,0,23.1,17.33833333,314.6341799,0.761983887,-0.293989418,13.43609524,36.56083333,0,0
2025-06-24 20:00:00+00:00,471.560233,0,23.4,459.9735759,0,23.1,17.18095238,317.4589824,0.23478261,-1.636251288,13.63829583,36.44470173,0,0
2025-06-24 20:15:00+00:00,471.5100272,0,23.4,459.3873531,0,23.03333333,16.95625589,320.4470643,0.019620614,-2.985861472,13.85465801,36.3,0,0
2025-06-24 20:30:00+00:00,469.4259804,0,23.36533333,457.1863598,0,23,16.66488095,324.1186111,0,-4.512047952,13.91866667,36.3,0,0
2025-06-24 20:45:00+00:00,469.5753968,0,23.3,457.3542839,0,23,16.52142857,327.2435714,0,-5.673384354,13.8945068,36.3,0,0
2025-06-24 21:00:00+00:00,468.6484595,0,23.3,456.1484889,0,23,16.39031746,330.3619078,0,-6.754136974,13.99346673,36.3,0,0
2025-06-24 21:15:00+00:00,467.9195899,0,23.3,456.9295152,0,23,16.22142857,333.8596667,0,-7.820666667,14.1062963,36.28539683,0,0
2025-06-24 21:30:00+00:00,466.4574951,0,23.3,455.5965148,0,23,16.07333333,337.1746667,0,-8.693904762,14.18666667,36,0,0
2025-06-24 21:45:00+00:00,467.1435924,0,23.23571429,454.9655722,0,22.9,16,340.5582973,0,-9.476705834,14.3,36.03571429,0,0
2025-06-24 22:00:00+00:00,466.8314032,0,23.2,454.229798,0,22.9,15.94,343.8194173,0,-10.12828571,14.32836055,36.038,0,0
2025-06-24 22:15:00+00:00,463.9017725,0,23.2,452.5674515,0,22.9,15.8,347.4994096,0,-10.68015873,14.41591111,35.92666667,0,0
2025-06-24 22:30:00+00:00,463.6430228,0,23.2,451.4954022,0,22.9,15.8,351.008798,0,-11.11846737,14.37536508,35.31690476,0,0
2025-06-24 22:45:00+00:00,462.6235597,0,23.2,450.8263672,0,22.9,15.7202381,354.3572031,0,-11.38015873,14.40208929,35.25320346,0,0
2025-06-24 23:00:00+00:00,462.6467452,0,23.19166667,450.2956912,0,22.85467593,15.64864469,357.5233516,0,-11.53746405,14.412,35.2402963,0,0
2025-06-24 23:15:00+00:00,461.7842593,0,23.10222222,449.377874,0,22.8,15.6,102.7565146,0,-11.57566667,14.48703963,35.1,0,0
2025-06-24 23:30:00+00:00,460.8296469,0,23.1,448.401902,0,22.8,15.6,4.625207848,0,-11.43461538,14.56264172,35.1,0,0
2025-06-24 23:45:00+00:00,460.6341459,0,23.1,447.4776199,0,22.8,15.6,8.218540793,0,-11.17939394,14.39697436,35.26,0,0
2025-06-25 00:00:00+00:00,459.916034,0,23.1,446.8917044,0,22.8,15.6,11.47,0,-10.85918519,14.20321667,35.57514286,0,0
2025-06-25 00:15:00+00:00,458.9305556,0,23.1,445.9736871,0,22.8,15.6,15.36350289,0,-10.32895382,14.26667172,35.6,0,0
2025-06-25 00:30:00+00:00,458.5028711,0,23.1,444.8837535,0,22.8,15.6,18.76137755,0,-9.690031179,14.21886029,35.55,0,0
2025-06-25 00:45:00+00:00,457.801844,0,23.1,445.3253055,0,22.8,15.6,22.11137446,0,-8.977840308,14.32594139,35.52,0,0
2025-06-25 01:00:00+00:00,457.4829454,0,23.1,444.3934423,0,22.8,15.6,25.50111111,0,-8.110705497,14.48855556,35.56213694,0,0
2025-06-25 01:15:00+00:00,456.2035113,0,23.1,443.6418752,0,22.752,15.6,28.26940865,0,-7.256805361,14.81566667,35.51174359,0,0
2025-06-25 01:30:00+00:00,455.1861074,0,23.08571429,442.9296949,0,22.74857143,15.50714286,32.14964105,0,-6.032619048,14.52506258,35.7,0,0
2025-06-25 01:45:00+00:00,454.3289511,0,23,442.5268855,0,22.7,15.5,35.3617963,0,-4.845407407,14.41192766,35.73092593,0,0
2025-06-25 02:00:00+00:00,454.5475498,0,23,442.0101701,0,22.7,15.5,38.60223401,0.12099537,-3.516548822,14.44766667,35.73818182,1.559629546,2.318977662
2025-06-25 02:15:00+00:00,454.8840431,0,23,444.2037502,0,22.7,15.5,41.72921347,0.471062841,-2.166,14.60500253,35.75202778,0,0
2025-06-25 02:30:00+00:00,458.7325009,0,23.07011338,462.2999409,0,22.76428571,15.5,44.91620491,1.105733802,-0.674151721,14.5,35.77463925,0,0
2025-06-25 02:45:00+00:00,470.6528964,0,23.08666667,469.5373449,0,22.8,15.38444444,47.80326007,2.750725926,0.730899267,14.24825641,35.8,0,0
2025-06-25 03:00:00+00:00,474.1790614,16.9119928,23.12142857,465.2514737,22.77586198,22.8,15.34047619,50.79956281,4.161517094,2.26644807,14.24973333,35.79525641,0,0
2025-06-25 03:15:00+00:00,466.7344125,63.06653457,23.2,457.0275747,64.1847657,22.8,18.10357143,53.98760771,6.15137381,4.067928005,14.40790559,35.65833333,0,0
2025-06-25 03:30:00+00:00,467.5266856,63.35160382,23.1,456.7804509,64.14430657,22.8,16.75904762,56.92475794,10.24465261,5.807087912,14.46004167,35.88274074,0,0
2025-06-25 03:45:00+00:00,470.3886648,63.99809628,23.1,456.9414005,62.94721652,22.8,17.41333333,59.79641174,14.56279956,7.604804625,14.67866667,35.09306055,0,0
2025-06-25 04:00:00+00:00,471.7084532,63.68096794,23.06,457.913112,63.0803672,22.8,16.89849206,63.01359933,9.433850106,9.634111111,14.10730525,35.96694444,0,0
2025-06-25 04:15:00+00:00,472.2127041,63.3650085,23,459.0905374,63.20544096,22.8,16.675,65.76577316,16.5956649,11.47662546,13.79014129,35.811415,0,0
2025-06-25 04:30:00+00:00,472.0075927,62.73347884,23,460.1064781,63.12002377,22.8,17.025,68.72238624,28.33043045,13.47699471,13.89087196,35.74111111,0,0
2025-06-25 04:45:00+00:00,471.9475175,63.06818681,23,459.249941,62.98518338,22.8,17.2,71.67066667,41.71832286,15.5333189,13.84204579,36.32423761,0,0
2025-06-25 05:00:00+00:00,472.5881441,63.30896396,23.0562963,460.0745081,64.10770184,22.76647619,17.12,74.52261336,44.89157558,17.5325812,13.92394716,36.36016317,0,0
2025-06-25 05:15:00+00:00,474.4944728,62.13452381,23.14285714,464.022749,62.54143214,22.7255102,17.02285714,77.37460317,59.32753221,19.59594388,13.69990363,36.58468603,0,0
2025-06-25 05:30:00+00:00,478.6743521,63.81693279,23.152,470.5658533,63.74050987,22.69263757,16.99888889,80.29954416,75.25392213,21.66981481,13.49925926,36.5225641,0,0
2025-06-25 05:45:00+00:00,484.0054952,62.24099296,23.06307937,481.5519265,63.38514641,22.83805556,17.09857143,83.31215079,134.4099214,23.82310317,13.85707893,36.135,0,0
2025-06-25 06:00:00+00:00,493.5308549,63.24450853,23.14821429,492.9675591,62.91697154,22.94857143,17.12857143,86.1331919,124.2439147,25.82926677,14.39046393,35.51519153,0,0
2025-06-25 06:15:00+00:00,519.6435197,62.89975173,23.25948718,512.5372839,64.30597728,22.97244444,16.91266667,89.17982684,166.1040106,27.95961905,14.60228571,35.39354545,0.000927536,0
2025-06-25 06:30:00+00:00,536.2222873,62.91038869,23.445,518.2380351,63.97632812,23,16.9,92.57408862,282.4380322,30.29747721,14.98826323,34.69366342,0,0
2025-06-25 06:45:00+00:00,572.0862833,63.39977326,23.37,555.9041831,63.62607697,23.13433333,17.07722222,95.84932468,205.0554938,32.51066667,15.44697143,34.99282051,0,0
2025-06-25 07:00:00+00:00,586.6823031,62.63335953,23.61064626,575.6413402,63.46406957,23.2894898,17.21428571,98.96286848,523.0633369,34.55567177,15.51664811,34.92219388,0,0
2025-06-25 07:15:00+00:00,606.1016734,62.40184419,23.59555556,596.1940516,62.77217172,23.35,16.96552381,102.3853492,259.6402618,36.6817619,15.70969475,35.16,0,0
2025-06-25 07:30:00+00:00,593.4542566,62.76676788,23.72,605.1281586,62.92773498,23.43811111,17.10695971,105.8073704,394.4440807,38.76055556,15.98628349,34.78814815,0,0
2025-06-25 07:45:00+00:00,598.3306913,63.44481685,23.80777778,606.0530485,63.2389729,23.54219048,16.92571429,109.7206917,366.3217258,40.96030423,16.14895206,34.79584512,0,0
2025-06-25 08:00:00+00:00,599.5608807,62.85331633,23.73461538,615.4347004,63.82698223,23.55493197,16.9,113.3977041,336.6541326,42.89895692,16.17749433,35.14387626,0,0
2025-06-25 08:15:00+00:00,604.990422,62.8007869,23.80514286,599.2894526,63.42167325,23.6,16.89484127,116.3583956,308.9271106,44.35623545,15.80413757,35.06937374,0,0
2025-06-25 08:30:00+00:00,615.3729076,63.05505328,23.91369048,623.8402892,63.91731557,23.48666667,17.15384615,121.6196667,312.9180452,46.78033333,16.20536667,34.95638889,0,0
2025-06-25 08:45:00+00:00,613.6156903,63.63201917,24.00242347,611.5939937,64.20689223,23.68758503,17.04196429,125.9211565,336.9340251,48.55873299,16.15732143,35.09220779,0,0
2025-06-25 09:00:00+00:00,619.1465003,64.62055556,23.975,611.4842838,64.07762654,23.64577778,16.99650794,130.3217701,546.5067889,50.18784127,16.2541847,34.98727273,0,0
2025-06-25 09:15:00+00:00,625.4502357,70.09710551,24.01733333,622.9787338,63.85791666,23.71047619,17.34,134.9161759,649.3746547,51.71722222,17.08675926,35.09588652,0,0
2025-06-25 09:30:00+00:00,622.6082828,72.18176768,24.10133333,601.2938047,60.86700337,23.76,17.18733333,140.545873,340.3173602,53.32928571,16.66307619,35.01561632,0,0
2025-06-25 09:45:00+00:00,628.0157759,77.88217866,24.11577381,596.5909041,59.33486175,23.66602891,17.15714286,145.8830952,311.5481082,54.61464286,16.77914286,34.93762755,0,0
2025-06-25 10:00:00+00:00,617.727884,87.8800499,24.076,581.6696715,60.33688419,23.669,17.08,150.4567273,238.5731344,55.57122222,16.71454545,34.87854798,0,0
2025-06-25 10:15:00+00:00,605.2893519,95.7007696,24.108,576.5607143,60.43198413,23.72,16.86666667,157.3335688,761.756222,56.69697403,16.67006061,35.08154762,0,0
2025-06-25 10:30:00+00:00,615.0448249,101.3635409,24.02833333,580.4677093,61.00152144,23.8,17.167,163.6627196,327.2553032,57.48092593,17.07768519,34.98727994,0,0
2025-06-25 10:45:00+00:00,606.666932,104.822479,24.05238095,580.667463,59.53188493,23.77244898,17.23571429,169.4878015,597.6874759,57.94724541,17.03896671,34.92468835,0,0
2025-06-25 11:00:00+00:00,616.2964014,105.4266286,24.04203704,579.6945435,61.32928081,23.69958586,17.1297619,174.6968416,937.5986205,58.22944322,17.4202193,35.06670179,0,0
2025-06-25 11:15:00+00:00,610.685373,118.2850395,24.12673208,565.4441527,61.2934477,23.8,17.29841077,182.2264317,830.999547,58.3,17.80739173,35.17061151,0,0
2025-06-25 11:30:00+00:00,594.649191,116.1180872,23.98322511,565.4656019,59.76919495,23.7978022,17.37285714,185.7222817,509.42572,58.27178571,17.22116968,34.81945363,0,0
2025-06-25 11:45:00+00:00,592.0919697,118.8354548,24.04285714,562.1751556,61.33506716,23.8,17.24148148,195.1585041,481.7574246,57.67939394,17.6630303,34.99597884,0,0
2025-06-25 12:00:00+00:00,579.8789226,120.6305413,24.03698413,552.8736045,61.31360978,23.8,17.2,201.526754,231.3597763,56.96835979,17.14542857,35.0420202,0,0
2025-06-25 12:15:00+00:00,580.3111597,124.9753175,23.975,553.4960968,60.67223119,23.80984127,17.06044444,206.9608653,669.8006921,56.12442424,17.42936364,34.96402453,0,0
2025-06-25 12:30:00+00:00,590.6726732,126.2180545,24.04897959,555.1987717,61.82827397,23.87142857,17.24353742,212.9031859,881.395696,55.03270692,18.14875992,34.79535714,0,0
2025-06-25 12:45:00+00:00,587.5173741,124.6409841,23.94045455,560.8617902,61.42124777,23.74333333,17.59333333,218.3168086,828.125285,53.76298535,18.47115873,35.08606838,0,0
2025-06-25 13:00:00+00:00,581.6422982,127.0020662,24.10002706,552.3674594,61.61427079,23.88984127,17.14404762,223.8410758,468.8134793,52.24998317,18.14364815,34.96666667,0,0
2025-06-25 13:15:00+00:00,556.236378,131.8691679,24.08533333,543.7843522,61.46066277,23.99905556,17.049,228.6155,636.7292177,50.75272222,17.95918069,34.98,0,0
2025-06-25 13:30:00+00:00,538.5051117,139.430814,24.04136905,538.3693009,64.36005374,24.05714286,17.13571429,233.2415842,630.5499113,49.11255411,18.31835601,35.09569555,0,0
2025-06-25 13:45:00+00:00,528.2554762,146.872889,24.08666667,528.1613348,73.80035342,24.07664935,17.158,237.1596609,576.896292,47.50544733,18.06642063,34.8461039,0,0
2025-06-25 14:00:00+00:00,525.617451,88.42354809,24.06666667,518.0463255,65.81395728,24.14019048,16.22314815,241.6298223,610.3728632,45.54197619,18.22178684,34.93416667,0,0
2025-06-25 14:15:00+00:00,518.4664129,63.39571117,24.04666667,524.6863825,61.79643736,24.24333333,15.49730159,245.8971795,638.259314,43.46807692,18.44476923,34.86248148,0,0
2025-06-25 14:30:00+00:00,519.1669811,64.99338697,24.12857143,521.5005419,63.5773522,24.46877551,17.70515873,249.6722944,354.114173,41.53085034,18.58534993,34.70779221,0,0
2025-06-25 14:45:00+00:00,514.8198785,63.24285554,24.18944444,507.9687707,62.49767472,24.53428571,16.75638889,253.3154218,558.9033876,39.47038828,18.88813774,34.96300855,0,0
2025-06-25 15:00:00+00:00,516.3331313,63.41537037,24.24,501.04,62.27444444,24.70666667,17.36611111,256.9347222,576.8031904,37.3206746,18.78471429,35.21407407,0,0
2025-06-25 15:15:00+00:00,513.2805202,64.73656721,24.425,497.8253663,63.95310885,24.91624681,16.99333333,260.1471063,559.5955491,35.33167388,19.09114612,35.02536422,0,0
2025-06-25 15:30:00+00:00,507.4584283,64.03756614,24.45535714,496.3237892,61.98725362,25.23992593,17.27142857,263.0533333,506.7496386,33.48666667,19.11240741,35.02237179,0,0
2025-06-25 15:45:00+00:00,503.5186062,64.25817807,24.53022222,495.4661504,62.03215376,25.42616667,16.83666667,266.4485426,473.1748038,31.22715729,19.31202381,35.30666667,0,0
2025-06-25 16:00:00+00:00,502.4013851,62.88163781,24.6,493.1750361,62.59988456,25.6,16.70355556,269.7548889,450.2992869,28.94044444,19.31892857,34.71002849,0,0
2025-06-25 16:15:00+00:00,499.6419524,63.86203604,24.62857143,491.9810499,61.95654594,25.6952381,16.50989011,273.0029576,404.2209163,26.68356102,19.51859103,34.6,0,0
2025-06-25 16:30:00+00:00,498.4638422,64.66134893,24.7,490.7985126,63.41186791,25.77671212,16.88019048,275.21514,377.1775375,25.11700899,19.53876371,34.60583333,0,0
2025-06-25 16:45:00+00:00,494.4509804,64.32250712,24.7,486.9126437,62.09255732,25.8,16.83333333,278.987037,313.1865993,22.39694444,19.42391667,34.69933333,0,0
2025-06-25 17:00:00+00:00,489.8815686,63.41805047,24.71333333,482.8553156,62.26745034,25.8,16.8684127,281.6530976,299.7490048,20.48907407,19.29705556,34.75296296,0,0
2025-06-25 17:15:00+00:00,486.2851149,63.58923785,24.8,478.0525174,62.66334646,25.85,16.88571429,284.6782967,264.4107854,18.34171703,19.18733384,34.79801039,0,0
2025-06-25 17:30:00+00:00,482.1326559,64.2983863,24.8,473.8573611,62.38758302,25.9,17.16440476,287.6712792,231.114223,16.20969697,19.0701426,35.29595442,0,0
2025-06-25 17:45:00+00:00,478.7323782,63.86902289,24.8,470.6622366,62.55816048,25.9,17.03037037,290.6977548,200.9836803,14.11003968,19.13698604,35.27333333,0,0
2025-06-25 18:00:00+00:00,476.5803001,64.40529101,24.86,468.6059784,61.78241677,25.81333333,16.99333333,293.5031667,171.4412068,12.16355556,19.23892981,35.2025,0,0
2025-06-25 18:15:00+00:00,474.5641284,63.86355311,24.9,467.4527961,61.95546114,25.75420635,16.80750916,295.9398397,145.5473089,10.53308338,19.23857631,35.19310027,0,0
2025-06-25 18:30:00+00:00,475.0526626,63.48929589,24.9,465.2367835,62.89965329,25.59047619,16.7,299.1446786,111.6863857,8.438351852,19.01346349,35.02428788,0,0
2025-06-25 18:45:00+00:00,473.0260606,63.29562092,24.9,464.963284,62.90259259,25.42321429,17.12963435,302.4053757,79.74031764,6.406878307,18.73313743,34.70142857,0,0
