Unnamed: 0,R01_07_CO201,R01_07_FCI01,R01_07_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_VEN01_TI01,R01_06_TRU01,R01_08_TRU01
2025-10-02 22:00:00+00:00,435.72945465,0.0,23.408932749999998,349.5799149,0.0,-38.316918349999995,9.572941458999999,14.174297925,23.5087579375,22.9678571425
2025-10-02 23:00:00+00:00,436.295543,0.0,23.293715415,40.4695815955,0.0,-38.53911093,9.9500756365,13.6366987175,23.4183035725,22.887863637499997
2025-10-03 00:00:00+00:00,433.7510117,0.0,23.2,26.86442257,0.0,-35.9684711375,10.4157857625,13.28196287,23.3569841275,22.8
2025-10-03 01:00:00+00:00,431.29466815,0.0,23.1293792525,43.9487992425,0.0,-30.95704798,11.95749337,13.00542208,23.2282051275,22.781964285
2025-10-03 02:00:00+00:00,431.25101135,0.0,23.0508208025,58.912403007500004,0.0,-24.3475954225,10.73601862,12.666251322499999,23.180844155000003,22.7
2025-10-03 03:00:00+00:00,432.030110425,48.16931235,22.9417794625,72.657283675,0.0,-16.501303395,11.1367849625,17.240905935,23.03394522,22.6262962975
2025-10-03 04:00:00+00:00,435.92954495000004,52.8398344525,22.843479532499998,85.46728765750001,0.0014848485,-8.08903040475,10.8373450575,17.9604853475,22.98474818,22.4719260525
2025-10-03 05:00:00+00:00,452.973900925,52.31665552,22.8,97.92145478,8.95954944325,0.43554437174999994,9.8315229025,17.878333335,22.9970833325,22.4571526875
2025-10-03 06:00:00+00:00,547.067959925,55.7807007025,22.976230265,110.431442125,97.866717035,8.62179945725,10.0582289945,17.881462284999998,23.212358985,22.5671109325
2025-10-03 07:00:00+00:00,645.2706689,151.739429325,23.4357840375,123.66728445,237.453197625,16.2338961475,11.9914358275,17.4731469675,23.955067465,23.2302407675
2025-10-03 08:00:00+00:00,550.60998925,261.784190425,23.464204544999998,137.907650375,245.121538875,22.6939224775,13.293359155000001,16.935595235,24.407028625000002,23.2528888875
2025-10-03 09:00:00+00:00,580.3361109,269.54414545,23.6194645125,153.8563724,431.4692046,27.64768651,14.51712525,16.99875,24.5083302125,23.193895505
2025-10-03 10:00:00+00:00,486.6681269,270.03139655,23.2515924075,170.4249847,454.084078775,30.279111565,14.865360639999999,17.004491105,24.5552015125,23.235570555
2025-10-03 11:00:00+00:00,520.35711265,268.373377625,23.28209808,187.658528875,508.907057575,30.43605206,15.49539424,17.12650541,24.108415955,23.0313517325
2025-10-03 12:00:00+00:00,481.45948262499996,268.093950075,23.316593937500002,204.528511775,457.9254538,28.0776259925,14.94004359,16.96122558,24.0112489025,22.948935185
2025-10-03 13:00:00+00:00,438.399894675,267.95796682499997,23.399046839999997,220.327711075,366.036812875,23.4485494475,14.91141584,16.958869047500002,23.94692201,23.0379287525
2025-10-03 14:00:00+00:00,434.312784025,6.8701190475,24.02237598,234.66281122499998,253.0003043,17.2067341775,12.80007399,17.79764194,24.37383643,23.57752551
2025-10-03 15:00:00+00:00,447.177091125,0.0,24.7957498275,248.234994325,102.816510665,9.524543034,12.514911399999999,17.84150641,25.068986612499998,24.1918252225
2025-10-03 16:00:00+00:00,455.98868205,0.0,24.7851453,260.756997475,7.9185851575,1.3470435865000001,12.11344467,17.667916667500002,25.05245803,24.2301339275
2025-10-03 17:00:00+00:00,437.0120472,0.0,24.63098515,273.152473925,0.0130898665,-7.154457977,12.048033735,17.3849778925,24.72640492,24.070593537500002
2025-10-03 18:00:00+00:00,430.1136261,0.0,24.408127542499997,285.95310467499996,0.0,-15.67751642,11.6341825875,17.236805555,24.5102577525,23.867154607499998
2025-10-03 19:00:00+00:00,427.214044125,0.0,24.136569944999998,299.516107625,0.0,-23.6164373325,11.5988912175,17.1316964275,24.260544555000003,23.6689258675
2025-10-03 20:00:00+00:00,423.886815675,0.0,23.9490785775,314.548828,0.0,-30.524190855,11.490292975,17.0058333325,24.0675617925,23.5248363075
2025-10-03 21:00:00+00:00,420.53920825,0.0,23.7464285725,331.27891445,0.0,-35.768085805,11.23354579,17.1604562175,23.8991312575,23.3716666675
2025-10-03 22:00:00+00:00,417.8939017,0.0,23.632756172500002,349.49989795,0.0,-38.71498058,11.213247410000001,16.849464285,23.7408069875,23.255059525
2025-10-03 23:00:00+00:00,416.256058125,0.0,23.5159391525,15.061158889,0.0,-38.9178462,11.151148925000001,17.020315655,23.6435666175,23.1671425225
2025-10-04 00:00:00+00:00,414.739123725,0.0,23.44286284,27.0000036275,0.0,-36.34115336,11.3646801875,16.8728304975,23.534433185,23.06893544
2025-10-04 01:00:00+00:00,412.364671175,0.0,23.3366176475,43.9827516025,0.0,-31.363639155,11.370403487499999,16.7701917975,23.53950494,23.0
2025-10-04 02:00:00+00:00,411.193460175,0.0,23.270897435000002,59.054225242499996,0.0,-24.70162551,11.318183005,16.6789748475,23.5,22.903846155
2025-10-04 03:00:00+00:00,409.91671155,0.0,23.2,72.87470531,0.0,-16.8320840025,11.2907844575,17.2015818075,23.36299745,22.9
2025-10-04 04:00:00+00:00,408.384035625,0.0,23.1914814825,85.639304475,0.0,-8.441151656,9.894065492,16.428665674999998,23.3907509575,22.8498809525
2025-10-04 05:00:00+00:00,407.70020085,0.0,23.1,98.05446883249999,0.5161157919999999,0.05728683524999989,8.96114943725,17.263099490000002,23.2615972825,22.8
2025-10-04 06:00:00+00:00,407.168685825,0.0,23.1,110.71153592499999,3.49966749975,8.3495794215,8.310732299,17.43246372,23.3,22.7673640875
2025-10-04 07:00:00+00:00,406.426853575,0.0,23.01229021,124.0078176,9.1349457245,15.998096907499999,8.399665648500001,16.4592176875,23.3,22.7
2025-10-04 08:00:00+00:00,405.63844489999997,0.0,23.0,138.428076475,14.9514528875,22.4891848725,8.566759693,15.4137777775,23.219979325,22.7
2025-10-04 09:00:00+00:00,404.850508825,0.0,23.0,154.004348025,23.955312345,27.279693485,8.68337447125,14.0086269875,23.142101580000002,22.7
2025-10-04 10:00:00+00:00,406.01970712499997,0.0,23.0,170.737076875,19.671507195,29.9142121075,9.0958396925,13.09247024,23.1341513725,22.7
2025-10-04 11:00:00+00:00,405.267339575,0.0,23.0,187.523139975,28.3346141425,30.0607584625,9.24534425475,12.6965476175,23.2,22.7
2025-10-04 12:00:00+00:00,404.098410175,0.0,23.0,204.564549,39.9426399975,27.6601538275,9.662055326,12.6,23.2,22.7
2025-10-04 13:00:00+00:00,404.118030375,0.0,23.0,220.21676787500002,23.2566998525,23.07253057,9.9620709705,12.6160714275,23.2,22.7
2025-10-04 14:00:00+00:00,404.4686587,0.0,23.0,234.6172107,38.3023533725,16.7727932425,10.2614554075,12.7561836725,23.15680806,22.7
2025-10-04 15:00:00+00:00,405.571621775,0.0,23.007016704999998,247.994997075,27.209119767,9.218478204250001,10.825860967499999,12.9419047625,23.1141326725,22.7
2025-10-04 16:00:00+00:00,404.183979475,0.0,23.0796697825,260.561579075,3.47787137375,1.0091019972500002,10.354360795,13.067499999999999,23.246048305000002,22.7
2025-10-04 17:00:00+00:00,403.724890775,0.0,23.0526958425,272.89559959999997,0.00777578025,-7.4597085935,9.903939760250001,12.9844139175,23.21516663,22.7211391975
2025-10-04 18:00:00+00:00,403.175033475,0.0,23.0,285.73331825,0.0,-16.0111652625,9.57422222225,12.85127551,23.1085281975,22.7
2025-10-04 19:00:00+00:00,402.65306505,0.0,23.0,299.443761825,0.0,-24.022591860000002,9.67056304025,12.693653845,23.1,22.7
2025-10-04 20:00:00+00:00,402.021641075,0.0,23.0,314.31987935,0.0,-30.88039619,9.518024295,12.41314881,23.115476190000003,22.7
2025-10-04 21:00:00+00:00,401.51666224999997,0.0,23.0,331.2413005,0.0,-36.1470825075,9.24517777725,12.174553572499999,23.166600665,22.6883333325
2025-10-04 22:00:00+00:00,400.55259785,0.0,22.93921597,349.7644026,0.0,-39.112784745,9.31802696575,12.11875,23.0,22.6
2025-10-04 23:00:00+00:00,399.790847825,0.0,22.9,15.28523921675,0.0,-39.288458857500004,9.528220481750001,12.2254464275,23.042571465,22.6
2025-10-05 00:00:00+00:00,399.8037592,0.0,22.9,27.3503823475,0.0,-36.649713405,9.576995897749999,12.3,23.1,22.6
2025-10-05 01:00:00+00:00,399.3836419,0.0,22.9,44.33840734,0.0,-31.6466696125,9.7175399395,12.3,23.1,22.6
2025-10-05 02:00:00+00:00,398.947587625,0.0,22.9,59.4171506975,0.0,-24.96760466,10.040091055,12.2303571425,23.1,22.6
2025-10-05 03:00:00+00:00,398.76804,0.0,22.9,73.242453715,0.0,-17.0764915275,10.171766715,12.258095237500001,23.1,22.6
2025-10-05 04:00:00+00:00,398.58032025,0.0,22.9,85.9433245725,0.0,-8.701471003,10.42861031,12.3785714275,23.1,22.6
2025-10-05 05:00:00+00:00,409.85169705,0.0,22.9,98.44114088,2.5963800399999997,-0.14637660600000002,10.591178855,12.4214285725,23.1,22.600446427500003
2025-10-05 06:00:00+00:00,429.76408757499996,0.0,22.9,110.82115482500001,31.7890966525,7.9595310797500005,10.7230667675,12.558588435,23.06028216,22.6004199725
2025-10-05 07:00:00+00:00,413.72342249999997,0.0,22.973214285,124.13887155,137.88969002250002,15.6204720225,11.234952805,12.9775,23.119342045,22.6397916675
2025-10-05 08:00:00+00:00,410.43879292500003,0.0,23.02102564,138.610754475,196.168601325,22.1466936875,12.141638669999999,14.9237719675,23.1442486025,22.6664484125
2025-10-05 09:00:00+00:00,413.0712337,0.0,23.116909225,154.1463728,177.01537185,26.9104782975,12.909686735,13.2026593925,23.283090775,22.7953125
2025-10-05 10:00:00+00:00,410.221077875,0.0,23.23367816,170.660460425,407.854064925,29.535303215,13.22579597,13.3628376575,23.38741489,22.88014881
2025-10-05 11:00:00+00:00,407.651363525,0.0,23.3725575175,187.8572739,320.340884325,29.661551697500002,13.6842199725,14.037297445,23.5656475475,23.0218885275
2025-10-05 12:00:00+00:00,412.22644487499997,0.0,23.503936965,204.60082695,276.95537425,27.2585243575,13.7807536475,14.318055555,23.63486051,23.13746566
2025-10-05 13:00:00+00:00,432.2580349,0.0,23.6,220.121205,112.806926005,22.7058599,12.8426040725,14.67542021,23.754604862500003,23.2358333325
2025-10-05 14:00:00+00:00,431.81175947500003,0.0,23.6453146275,234.6045457,94.236087165,16.349550985,12.823210504999999,14.8067023825,23.7,23.3
2025-10-05 15:00:00+00:00,453.986744675,0.0,23.6332051275,247.79193985,25.332047855,8.86609374175,12.604135017499999,15.6361111125,23.758884615,23.3
2025-10-05 16:00:00+00:00,439.016164375,0.0,23.6,260.59215665,4.7412814545,0.5412676854999999,11.938006235,14.6260714275,23.753860085,23.2321428575
2025-10-05 17:00:00+00:00,429.89683817499997,0.0,23.5537731475,272.889159125,0.0,-7.9087940885000005,11.50755691,14.3074224375,23.613324175000002,23.1980158725
2025-10-05 18:00:00+00:00,424.5367854,0.0,23.5,285.572659225,0.0,-16.3540527625,11.4508011775,13.933611110000001,23.619361455,23.1284397125
2025-10-05 19:00:00+00:00,420.8914761,0.0,23.47349086,299.192834975,0.0,-24.33000461,11.499529025000001,13.69313492,23.536761905,23.1
2025-10-05 20:00:00+00:00,417.068708425,0.0,23.4,314.251441475,0.0,-31.245500825,11.453136252499998,13.4794642875,23.5603330325,23.0085361075
2025-10-05 21:00:00+00:00,414.3067366,1.04376623375,23.38375,331.122549825,0.0,-36.525436382500004,11.8729331975,13.3141666675,23.49985119,23.0
2025-10-05 22:00:00+00:00,413.51734295,0.0,23.3,349.73136239999997,0.0,-39.4925222125,12.3411707125,13.2,23.5,22.9683333325
2025-10-05 23:00:00+00:00,413.66185674999997,0.0,23.2383658,14.2131318805,0.0,-39.66416613,12.1962962525,13.297575757499999,23.370257987499997,22.8446428575
2025-10-06 00:00:00+00:00,413.6766766,0.0,23.16375,27.6174845925,0.0,-36.9937863475,12.5381444525,13.4,23.2967298075,22.7366666675
2025-10-06 01:00:00+00:00,413.548666225,0.0,23.1,44.4238780125,0.0,-32.03774089,12.3669756025,13.4,23.3,22.7
2025-10-06 02:00:00+00:00,413.4445034,0.0,23.099305555,59.9238339975,0.0,-25.1383730625,12.270335245,13.4,23.256187185,22.65
2025-10-06 03:00:00+00:00,413.19755765,70.23214233,23.00114035,73.4359499125,0.0,-17.4036353675,11.7713208475,17.337618175,23.1596871575,22.6
2025-10-06 04:00:00+00:00,415.963218,82.75610995,22.9969950975,86.2769083125,0.0,-8.941739061,11.284341865,17.656506805,23.021511042500002,22.6
2025-10-06 05:00:00+00:00,429.17180375,68.8747581275,22.91588864,98.72955341,2.1669855345,-0.3962822785000001,11.07781112,17.529434525,22.967336285000002,22.5747916675
2025-10-06 06:00:00+00:00,576.5950073,76.2764719075,23.13886662,111.082302625,18.64097154,7.684856009,11.400683359999999,17.5453812375,22.99920635,22.6
2025-10-06 07:00:00+00:00,627.83216025,198.4290714,23.3876550925,124.54271145,34.9209327775,15.392179044999999,11.320828582499999,17.2533333325,23.01454421,22.60042328
2025-10-06 08:00:00+00:00,578.550062225,268.840809375,23.28514444,138.7659736,58.77446433749999,21.802091275000002,11.4910286875,17.5017474475,23.31264907,22.75595697
2025-10-06 09:00:00+00:00,503.780033625,269.855332325,23.245263455,154.264833475,203.13609595,26.540495805,12.3650441575,19.072389585,23.1725861125,23.17674498
2025-10-06 10:00:00+00:00,624.02557715,270.009884725,23.6517419625,170.745377925,300.811702625,29.1331355425,12.9528912325,19.949557825,23.17650843,23.30651515
2025-10-06 11:00:00+00:00,756.1493957499999,271.35136795,24.474420525,187.747260775,205.80907595,29.290688795,13.29136278,20.378400795,24.0310895,23.2049843525
2025-10-06 12:00:00+00:00,546.264363375,266.88965155,24.253487104999998,204.56995265,176.35159755749999,26.8663558575,13.0313877225,20.400347637499998,24.11936318,23.359074075
2025-10-06 13:00:00+00:00,470.669950475,269.450417925,23.7794637075,220.00658952499998,112.54125034,22.32105641,12.83421233,20.3669780225,24.049733097500003,23.345641025
2025-10-06 14:00:00+00:00,454.45889825,62.722356935,23.587010380000002,234.50551710000002,67.368370565,15.96552573,13.2157169575,20.878113095,23.7516080525,23.128348215000003
2025-10-06 15:00:00+00:00,455.09570805,55.3750602325,23.48960373,247.639966525,33.8542476275,8.54710749475,13.201198765,21.3683095225,23.622553845,23.00904762
2025-10-06 16:00:00+00:00,444.500522925,57.34939359,23.3770622025,260.37306465,3.69543223575,0.23037619825,13.067120375,21.91282058,23.5039690825,22.907732682499997
2025-10-06 17:00:00+00:00,442.44765432500003,52.6736621125,23.1802879375,272.607571625,0.0018392035,-8.18665554525,12.654296445,21.97673682,23.3007003025,22.7325925925
2025-10-06 18:00:00+00:00,443.744983675,55.264790905,23.044574075,285.28896802500003,0.0,-16.65879075,12.186327125,21.932420635,23.2043966675,22.595584415
2025-10-06 19:00:00+00:00,438.85879345,1.84629629625,23.0,299.0811489,0.0,-24.710362565,11.87448293,21.3878977425,23.175511295,22.652890284999998
2025-10-06 20:00:00+00:00,436.38345649999997,0.0,23.0,314.1668946,0.0,-31.65106764,11.546438955,18.402385585,23.2,22.7
2025-10-06 21:00:00+00:00,432.83999055,0.0,23.0,331.16915059999997,0.0,-36.93455366,11.4090869125,15.869806547500001,23.1059786975,22.616235430000003
2025-10-06 22:00:00+00:00,435.278903925,0.0,23.0,349.803303875,0.0,-39.88852588,10.904835895,14.630376372499999,23.0,22.6
2025-10-06 23:00:00+00:00,435.748463825,0.0,22.917576444999998,15.287049578000001,0.0,-40.02835877,10.885337612499999,14.07905754,23.047951892500002,22.6
2025-10-07 00:00:00+00:00,433.818341475,0.0,22.9,27.816547782500002,0.0,-37.346719345,11.15359636,13.769070512499999,23.1,22.6
2025-10-07 01:00:00+00:00,432.3368405,0.0,22.9,44.6570462725,0.0,-32.3357479875,11.318152659999999,13.7,22.940736429999998,22.5289285725
2025-10-07 02:00:00+00:00,433.19054735,0.0,22.882366072499998,60.030996475,0.0,-25.527285745,11.30592195,13.6183333325,22.9,22.527174425
2025-10-07 03:00:00+00:00,435.30262015,53.11441407,22.776599925,73.6586688425,0.0,-17.7239865025,11.6352870025,19.1196137275,22.8395,22.4330480775
2025-10-07 04:00:00+00:00,441.577354475,54.9116461275,22.7,86.5291889375,0.0,-9.2351464445,11.644763315,23.728684885,22.831432495,22.4
2025-10-07 05:00:00+00:00,465.325029475,53.40403741,22.7390044475,99.02251789,2.397293329,-0.657514224,11.296211015,21.86482143,22.8852586925,22.42940934
2025-10-07 06:00:00+00:00,544.044198,52.929814655,22.9122552925,111.39062145,28.118192825,7.42523809475,11.347611745,22.0041914675,23.4825554375,22.967862065
2025-10-07 07:00:00+00:00,635.8279443,137.278996385,23.5095982375,124.771804575,72.5344671775,15.0780509975,12.003890909999999,22.039166665,23.855317612500002,24.4011659125
2025-10-07 08:00:00+00:00,631.76943345,265.1939085,23.9500401,139.049543475,141.33918727,21.48730669,12.920531355,22.185333335,24.1098161525,24.2934326
2025-10-07 09:00:00+00:00,559.3963698,266.3745794,24.145850482500002,154.513251975,132.79797778,26.21169199,13.6158492775,21.6744940475,24.42200485,24.112832375
2025-10-07 10:00:00+00:00,491.252558025,237.939754,23.8734216575,170.915623775,72.4655183025,28.767542665,13.816160165,21.363333332499998,24.38052664,23.96243835
2025-10-07 11:00:00+00:00,528.8722904,194.794839175,24.0033060725,187.96508847500002,81.5998746325,28.8845361425,14.862726455,20.098856904999998,24.089674425000002,24.0460179025
2025-10-07 12:00:00+00:00,533.564989775,192.550991525,24.065901905,204.558234975,70.7307788375,26.495691422500002,14.50832337,20.033263605000002,24.0743062425,23.939347665
2025-10-07 13:00:00+00:00,545.4832598,152.8023938,23.87668486,220.086785575,41.893836300000004,21.8772179725,14.510176335,19.2417766425,23.80061508,23.716247402500002
2025-10-07 14:00:00+00:00,519.9746328,58.31036235,23.6878456125,234.37285135000002,24.778832195,15.59267517,13.8750429625,18.906882085,23.70523951,23.47640306
2025-10-07 15:00:00+00:00,497.297702175,50.89302848,23.5620673075,247.61041409999999,7.95168060625,8.11046941575,13.72368022,18.6252747275,23.544827585,23.3448809525
2025-10-07 16:00:00+00:00,482.090721275,50.775959705,23.4462321425,260.2820559,1.0085016975,-0.15736127450000004,13.7809672625,18.73684453,23.503971172500002,23.1723809525
2025-10-07 17:00:00+00:00,472.19251315,50.7812692075,23.3295779225,272.571987375,0.0,-8.62374110925,13.8750391475,19.1450396825,23.3992100675,23.04718254
2025-10-07 18:00:00+00:00,465.468039875,50.66049601,23.215,285.248197075,0.0,-17.078789625,13.925953795,19.691001985,23.324972969999997,22.93401232
2025-10-07 19:00:00+00:00,456.483056475,3.395602405,23.250757575,298.9091872,0.0,-25.0746961425,13.9783729875,20.23135597,23.3615404875,22.9754464275
2025-10-07 20:00:00+00:00,448.748646925,0.0,23.3,314.200194125,0.0,-32.0792192475,14.131566965000001,18.782427362500002,23.3,23.0
2025-10-07 21:00:00+00:00,444.104709625,0.0,23.3,330.983818975,0.0,-37.296235745000004,14.216519595,17.1322341275,23.31991228,23.0
2025-10-07 22:00:00+00:00,440.88327737500003,0.0,23.3,348.94591915,0.0,-40.2654548725,14.019513597500001,16.113586689999998,23.3441895825,23.0
2025-10-07 23:00:00+00:00,437.9744928,0.0,23.3,22.88889485275,0.0,-40.393491125,13.6310701575,15.382276785,23.3,23.0
2025-10-08 00:00:00+00:00,435.94376032499997,0.0,23.27645202,28.014950175,0.0,-37.7055691675,13.11394686,14.95825893,23.3020467825,23.0
2025-10-08 01:00:00+00:00,434.067386175,0.0,23.23569427,45.0577680775,0.0,-32.6304419675,12.79855993,14.70673077,23.3,23.0
2025-10-08 02:00:00+00:00,433.1813247,0.0,23.2,60.177533045000004,0.0,-25.8789407625,12.53906865,14.5285714275,23.3,22.9189418
2025-10-08 03:00:00+00:00,433.21604185,41.41589090025,23.1374918225,74.13995522,0.0,-17.869432992500002,12.238273775,19.78585034,23.2305871125,22.838988095
2025-10-08 04:00:00+00:00,439.6783766,50.8395130675,23.0,86.87506329,0.0,-9.4526761345,12.373544065,21.9904166675,23.1608958,22.7073771375
2025-10-08 05:00:00+00:00,454.9562829,47.6634340875,22.951700680000002,99.2910340825,1.61064147875,-0.9286712432500001,12.5079697975,22.0,23.1516581625,22.6516741075
2025-10-08 06:00:00+00:00,551.2273845249999,69.2937913425,23.21932833,111.8663937,13.89380360575,7.27873228375,12.5298899375,22.0128787875,23.142991025,22.7332807675
2025-10-08 07:00:00+00:00,568.80579245,217.012614325,23.643895935,124.974655825,40.4943820075,14.760238922500001,12.583884495,22.1,23.618576032500002,23.20391429
2025-10-08 08:00:00+00:00,660.968295075,267.251788425,23.988522235,139.325509025,59.18439886,21.176523535,13.0609130375,21.824336735,23.64203969,23.845078252500002
2025-10-08 09:00:00+00:00,590.811575925,270.073968625,24.2722439175,154.2096905,114.5919499175,25.743657955,13.551429652500001,21.390238095,23.8917128925,24.3845795425
2025-10-08 10:00:00+00:00,509.5991866,265.49775695,23.961027425,171.211797275,111.383191875,28.423009495,14.136862375,21.0916666675,23.67326343,23.775752315
2025-10-08 11:00:00+00:00,757.752407525,204.849465875,24.574473885,187.9753033,124.527223825,28.5014116325,13.9485785825,21.2022041825,23.9215257,23.6291194975
2025-10-08 12:00:00+00:00,633.72025705,270.5872933,24.61503866,204.460752,174.7617306,26.1136023925,14.71958949,21.11899405,24.03401961,24.5255945
2025-10-08 13:00:00+00:00,471.48421135,268.33201422499997,24.160197087500002,220.11321592500002,107.8218805175,21.4726650475,14.9436845225,20.721309525000002,23.8057184025,24.1821716625
2025-10-08 14:00:00+00:00,461.43742695000003,66.293724155,23.94206213,234.2129584,107.05588889,15.2660648375,14.53283597,20.8643509075,24.6054707325,24.3975671025
2025-10-08 15:00:00+00:00,458.24493544999996,53.253650414999996,23.9,247.43742095,51.65680785,7.75581693225,14.2130661075,20.866190475,25.212629302499998,24.0515515525
2025-10-08 16:00:00+00:00,462.56492215000003,55.372396025,23.835102005,260.019411725,7.53680277325,-0.4356915585000001,13.227073449999999,21.051671245,24.6545253225,23.6965922125
2025-10-08 17:00:00+00:00,457.426158825,55.12303413,23.6802120225,272.304202075,0.0,-8.89985614975,12.236602275,21.444130035,24.075236484999998,23.500157075
2025-10-08 18:00:00+00:00,449.4048866,55.2951430475,23.4545133,285.1488779,0.0,-17.451550152499998,11.74496964,21.963839285,23.730878895,23.2401984125
2025-10-08 19:00:00+00:00,444.49871105,3.1862315525,23.4593022475,298.790850325,0.0,-25.43276672,11.41073968,21.40432672,23.6090178575,23.1896826925
2025-10-08 20:00:00+00:00,439.104735075,0.0,23.4,313.945027625,0.0,-32.39356439,11.1604590025,18.497034015,23.533061914999998,23.15
2025-10-08 21:00:00+00:00,437.819535175,0.0,23.34471283,331.02860315,0.0,-37.6814076675,11.4815176475,15.8442454225,23.519958905,23.0771428575
2025-10-08 22:00:00+00:00,437.916568075,0.0,23.3,349.681222275,0.0,-40.626705172499996,11.4813627025,14.68369331,23.474,23.01527528
2025-10-08 23:00:00+00:00,436.785792275,0.0,23.254285715,13.641594114250001,0.0,-40.77401325,11.3350942975,14.314854700000001,23.361944445,22.966071427499998
2025-10-09 00:00:00+00:00,435.9462451,0.0,23.2,28.146960552499998,0.0,-38.0593002325,11.0944202775,14.128214284999999,23.3326190475,22.9
2025-10-09 01:00:00+00:00,435.502924475,0.0,23.1995,45.26930863,0.0,-32.953822272500005,11.016409772500001,13.91364749,23.25069623,22.9
2025-10-09 02:00:00+00:00,436.38245815,0.0,23.1,60.6660276875,0.0,-26.0683234675,10.03209869325,13.5290476175,23.223568375,22.8089285725
2025-10-09 03:00:00+00:00,435.750341125,49.85365347,22.990290899999998,74.3415979375,0.0,-18.2109345025,9.589675066,20.4382038925,23.07378506,22.684212119999998
2025-10-09 04:00:00+00:00,436.90217535,50.781906947500005,22.9,87.1871684525,0.0,-9.70535709925,9.20187278275,22.046384617500003,23.1,22.6
2025-10-09 05:00:00+00:00,494.05746109999995,54.14786265,23.02032049,99.48315225249999,6.42079081675,-1.256606387,8.85013709925,21.970054945,22.9199314575,22.584879425
2025-10-09 06:00:00+00:00,658.163499175,160.7268808725,23.55918529,112.0981721,97.96759917,6.96694158875,9.2218737225,21.82857143,23.258743495,23.0583288875
2025-10-09 07:00:00+00:00,751.2326025,268.98427925,24.31193244,125.2269444,229.862892475,14.451094365,11.4674384825,22.0907667225,23.62629882,23.572855615
2025-10-09 08:00:00+00:00,564.04798735,266.790324575,24.3409775125,139.23274415,300.33484984999996,20.751043635000002,12.9142590475,21.84,23.8292358625,23.617291665
2025-10-09 09:00:00+00:00,535.883311575,271.33161447500004,24.17013593,154.84432075,375.885407975,25.495234095,14.048165595,21.07980006,23.69922208,23.67955995
2025-10-09 10:00:00+00:00,571.58695875,270.970898325,24.163426254999997,171.08552617499998,286.10706485000003,28.03468589,14.512923690000001,19.9412959175,23.5783870075,24.035165145
2025-10-09 11:00:00+00:00,559.3173055,268.105315075,24.109021165,188.1364651,163.5735839625,28.106246445,14.3973901375,18.98213141,23.775711205,23.997707175
2025-10-09 12:00:00+00:00,579.54700695,269.25952225000003,24.28697794,204.30952425,135.524484825,25.761381507499998,14.100905005,18.228373015,23.896847745000002,24.1995192225
2025-10-09 13:00:00+00:00,560.9795131000001,270.739998375,24.181975712499998,219.93870255,133.94936644,21.13328699,13.8648662275,17.86486508,24.1090618425,24.05110561
2025-10-09 14:00:00+00:00,533.53434795,270.789421425,24.0181862025,234.20520605000002,32.173458945,14.8187708,13.5439146175,17.5526984125,23.9098471175,24.308493715
2025-10-09 15:00:00+00:00,476.401605325,72.93127625,23.73530728,247.285354175,9.966722214999999,7.41727183325,13.42159637,18.00047681,23.612774655,23.54877551
2025-10-09 16:00:00+00:00,462.0357276,56.09349558,23.5329976,259.94628545,0.398981708,-0.83985484425,13.4346233425,18.78791033,23.5285213175,23.2802083325
2025-10-09 17:00:00+00:00,450.245584475,56.4135467775,23.373629977500002,272.09055509999996,0.0,-9.19504001875,13.661081424999999,19.697318595,23.3090980275,23.0936926875
2025-10-09 18:00:00+00:00,439.114167425,55.47046602,23.1797150075,285.0056816,0.0,-17.819085899999997,13.3348683025,20.7828571425,23.1973705,22.8717031925
2025-10-09 19:00:00+00:00,435.762543075,2.27094672575,23.180123299999998,298.73165477500004,0.0,-25.83207827,13.1854514175,19.82297997,23.270974025,22.892212515
2025-10-09 20:00:00+00:00,432.677600975,0.0,23.1470370375,313.74475367499997,0.0,-32.72095942,12.776297575000001,15.573278825000001,23.20694129,22.855869155
2025-10-09 21:00:00+00:00,430.12891455,0.0,23.1,331.09111025,0.0,-38.110363455,12.6274925575,14.4374026,23.2,22.8
2025-10-09 22:00:00+00:00,429.5145465,0.0,23.093271605,349.9187099,0.0,-41.0497824825,12.227074074999999,13.996505645,23.2,22.7933333325
2025-10-09 23:00:00+00:00,428.510804225,0.0,23.0,14.8624443245,0.0,-41.16252324,11.9217303575,13.895604395,23.040079365,22.7
2025-10-10 00:00:00+00:00,427.48996445,0.0,22.9701666675,28.5211837225,0.0,-38.3791428575,11.666205995,13.9047619025,23.0885833325,22.6375
2025-10-10 01:00:00+00:00,426.73444035,0.0,22.8588261225,45.614259585,0.0,-33.2517031625,11.5468657975,13.277599205,22.93322086,22.549776785
2025-10-10 02:00:00+00:00,427.276062325,0.0,22.778195105,60.8070114675,0.0,-26.4298433775,11.4336857625,13.0089285725,22.8,22.44771152
2025-10-10 03:00:00+00:00,426.62682395,41.19099533,22.726444445,74.527807885,0.0,-18.5519849675,11.48019379,18.0990903525,22.762669455,22.4266666675
2025-10-10 04:00:00+00:00,426.00863265,50.358439325,22.623600115000002,87.37528348250001,0.0,-10.03331466975,11.5601367,23.24602671,22.765922279999998,22.3564285725
