start_h_m0,stop_h_m0,qv_night_m0,dh_above,cost_dkk
20.79691456216834,2.611474100484103,183.02813840642744,160.7505273069729,4.08752097982942
20.77711430700635,7.472548515855754,199.8810790738711,145.5169494296602,5.502327487665449
20.164202390115623,6.890184941735914,194.9997372559292,138.92189463834086,5.68367401804764
22.133849329432522,7.883303830987137,153.2864947783018,162.7280696984407,3.6329124253781444
20.47071082711354,6.356584385620737,46.586940401744926,189.9174829909806,2.4842693735151906
22.219392909905615,7.812164260255096,77.0636107163857,185.56086979817377,2.2050135219507396
22.71146968165118,5.438860314295446,142.62519972694452,174.60396088243326,3.159283502781777
21.368841611132147,7.12740744176135,184.24062661301033,152.40611269545016,4.69881117854657
21.69924770609326,4.534100920390671,261.3372000332922,153.50492333521296,6.178541029170674
20.682752577793487,4.243750314956829,68.71662247880398,181.0186648000482,2.6431555673646567
21.049010416363,5.347132854866803,53.70208119871491,189.7348437929051,2.4639080803891726
21.432237066283466,6.594976442188779,114.23021756803826,168.46496025744977,3.075499391127895
22.047256816580898,5.381918781172791,24.14045281730002,208.59821169953238,2.191292935372731
20.680931588386912,7.3162486447205515,249.88977807202542,135.76701907275623,7.784036767824833
20.63365179431825,6.181503620000465,47.38860225067369,190.60352126937008,2.469499321366486
20.652527879016937,5.7443730412701495,267.68563342585844,139.25213572728381,7.833190130105321
20.742579531796828,4.470398146021449,81.99047637071752,175.83095864367104,2.7706482606227283
21.021437982792584,2.7293665312381696,95.3041647384323,178.96572179612863,2.783990453851607
20.960521124227416,4.322623035368961,51.53213274597037,189.60890886553585,2.543834792969604
22.44333789156938,4.135348545553187,112.40849517487925,180.9068897883276,2.782398750263999
20.356156298648482,5.332043464191849,210.67371145414253,143.4812847576889,5.7202727037717755
20.15969405752425,6.061353554324264,240.32267680181283,134.3953344941234,7.2776114843139785
21.976309358027315,7.459775524662943,169.95018983326432,159.43514933081832,4.112365182554803
22.22488723314841,3.915021261541205,216.32177210254264,164.16902782137439,4.381496266234102
22.38404858332153,6.206282603629582,205.3914521837022,160.79439319590395,4.574144779575236
21.093454828612305,6.396464209456594,193.06726823608682,150.20442592901125,4.946024613040854
20.488506176547254,6.313730536283646,219.39252379379917,139.46373329284094,6.306170819439719
22.54702287330783,3.0806499364024704,19.777875834746624,209.88250575223196,2.225593434423874
21.905327622527366,7.526639320161813,93.81990824269566,177.80342588586734,2.5486729589682313
21.139052212844508,3.7173679254073337,54.09135145894471,190.45694598681624,2.5315275307043508
20.92887902681338,3.9494331999916312,224.70836680493576,152.49640129721814,5.386937320696357
20.50921261845223,2.6483791210967973,91.19493794474846,176.3790842121698,2.844103689845535
22.318631726202767,7.00501332396725,31.81861323451139,208.4553686326342,2.07350435907059
22.597462195075526,6.016403703250875,262.47386824897393,156.95008244217235,6.084972480576216
22.576410696002856,6.6361380579626,105.63010069367489,180.1427630986948,2.669015423527344
20.582084520721818,6.418995552882786,228.9211476743112,141.22390059684204,6.4932992215673915
21.958958191136876,2.802622063820007,38.844408001197635,200.69035479309963,2.410498314767186
21.77096702397916,3.2592690049722286,60.34329091846243,192.74237359089614,2.444322980358389
20.603917212693073,5.494513300344675,82.8360605740518,174.492145280264,2.7556495703092327
22.406587626421455,5.601707557222306,30.310474318942802,206.48225817829257,2.2056282090410937
20.50060682674533,4.603257477178098,91.27955811122823,172.41530933245278,2.896581533868307
21.984807265418524,5.214194307849314,165.37808230775508,165.78000656826055,3.746859654213135
21.63901140736171,6.6202662604577185,109.00265951874185,172.04888064225852,2.926275037614026
20.654225574712065,2.4618508430516823,261.4800965285717,150.72434837652918,6.061505463508124
20.022098074664957,6.133364615577496,228.38210830879277,135.9202414669051,6.7671302104815405
20.610742657042053,3.836202608527141,198.5590685106267,152.32501385494638,4.859419738356418
21.7852009303352,4.893173834506323,53.063806967580064,193.9922495592262,2.388832297384876
21.194645709652242,4.969892979296138,12.66053112087325,212.50620758790956,2.123816485033051
20.714511714155353,6.513219097470049,55.82718699966907,186.09688623255198,2.4530352338817996
20.973407691228203,7.2823639050758,64.83571048248048,183.3319211857251,2.3627568404358708
20.781190678527985,2.075524570584358,249.10897030828008,156.06171492042822,5.3441896496266965
